id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
21054,8,43,36,816,41.5931372549,70,297,108,34,10,3,4.15931372549,2.0470805834,28,23,13,22.6666666667,12.9700509722,26,79,2,100,11,30,0,1,8,1,3,0,6,0,47,1,0,100,16,85,0,78,19,80,0,0,83,26,8,11,9,2,4,0,6,18.6196761384,272,5.1725,27.0
21055,8,35,18,349,40.2578796562,3,107,43,13,4,1,4.02578796562,2.07805163244,15,9,5,19.3888888889,9.70760806383,10,19,3,39,8,13,0,0,0,0,0,0,1,0,22,1,0,33,16,2,0,51,7,26,5,0,10,12,2,18,14,1,1,0,12,6.77531410787,156,4.92557692308,0
21056,8,48,32,681,42.7900146843,35,257,103,40,12,4,4.27900146843,2.2462353214,26,18,11,21.28125,11.5791687283,31,95,0,98,7,14,0,2,1,0,7,0,4,0,48,1,0,97,53,40,0,45,9,41,0,1,5,26,9,25,18,0,0,0,7,14.6720212576,266,5.65251879699,0
21057,8,40,75,844,43.5308056872,142,375,116,31,11,3,4.35308056872,2.1566146944,32,13,3,11.2533333333,7.21127512226,34,51,2,77,16,19,0,0,5,0,3,0,5,0,100,0,0,119,19,184,0,57,25,74,0,0,70,19,7,23,26,2,3,0,6,20.8503275341,276,5.46865942029,15.0
21058,8,40,78,848,43.054245283,121,337,128,31,1,0,4.3054245283,2.01877113403,36,11,5,10.9358974359,8.39618311266,29,71,2,96,9,28,0,0,4,2,13,0,9,0,72,0,0,114,21,141,0,81,17,51,2,0,82,27,12,24,18,3,2,0,4,21.9075668549,310,5.09358064516,0
21059,8,45,27,640,43.28125,21,252,100,28,4,0,4.328125,2.10338937672,23,16,10,23.7037037037,14.1704303884,39,60,4,90,8,20,0,1,1,0,11,0,5,0,44,1,0,92,22,27,0,50,20,39,1,2,29,11,7,25,18,2,2,0,5,12.681065749,272,5.32790441176,0
21060,8,45,74,851,43.866039953,66,350,151,35,8,4,4.3866039953,2.17520987102,38,8,2,11.5,5.92349878348,29,83,1,98,10,26,0,0,7,1,7,0,13,0,62,1,0,157,34,82,0,59,26,47,0,1,69,19,8,19,18,4,1,0,3,17.5019980756,333,5.47327327327,0
21061,8,30,28,404,36.4108910891,12,108,43,7,3,1,3.64108910891,2.0129592063,18,7,3,14.5,7.16389758242,27,31,0,41,4,17,0,0,0,0,0,0,5,0,20,0,0,81,14,5,0,32,18,15,0,0,51,17,2,7,1,1,0,0,5,14.017245236,133,4.7569924812,15.0
21063,8,37,39,567,40.0881834215,22,205,80,11,2,0,4.00881834215,2.02412826776,28,11,1,14.5641025641,5.86512890013,22,33,2,50,8,23,0,0,0,0,4,0,3,0,44,3,0,64,27,28,0,74,26,28,2,0,57,22,4,11,9,0,4,0,10,16.8120664137,241,4.81174273859,15.0
21064,8,38,29,772,41.6321243523,70,283,94,19,9,8,4.16321243523,1.99397120952,21,16,11,26.6206896552,25.3015111898,41,73,2,89,8,20,0,0,2,0,8,0,6,0,51,0,0,104,52,62,0,69,7,29,0,0,42,27,18,46,17,10,8,0,2,13.4327495637,272,5.03533088235,18.0
21065,8,47,35,581,42.4784853701,1,196,95,29,9,4,4.24784853701,2.27592717396,28,12,5,16.6,7.28677863374,24,58,1,67,7,26,0,3,0,0,3,0,0,0,27,9,0,90,31,5,0,43,16,26,2,0,18,4,14,19,32,5,3,0,8,11.1057198311,240,5.64554166667,0
21067,8,41,53,845,42.0946745562,29,305,138,45,16,2,4.20946745562,2.29565947849,43,17,3,15.9433962264,6.45569835849,31,64,1,97,17,27,0,1,1,0,7,0,9,0,63,0,0,97,35,34,0,90,40,60,2,0,79,20,27,10,5,1,6,0,6,68.4111042347,328,5.20734756098,0
21068,8,36,29,543,41.4180478821,88,215,73,13,3,0,4.14180478821,2.01291083281,24,14,7,18.7931034483,10.3536743781,14,54,1,39,10,0,0,4,4,0,1,0,5,0,58,0,0,89,18,94,0,45,19,38,2,1,38,7,19,17,12,1,1,0,9,13.8852750939,173,5.26728323699,11.0
21069,8,42,33,843,39.4424673784,52,271,75,19,4,2,3.94424673784,1.84312924445,27,22,19,25.5454545455,13.7732523152,36,67,1,95,16,30,1,3,0,1,12,0,7,0,55,1,0,81,29,55,0,88,20,69,4,1,43,26,11,31,28,3,2,0,9,20.2276776202,355,5.10650704225,14.0
21070,8,40,53,694,46.3544668588,85,317,126,41,18,8,4.63544668588,2.35725768581,27,12,8,13.0943396226,9.58824782022,22,57,4,61,14,15,0,0,5,1,9,0,6,0,75,4,0,87,31,114,0,63,20,50,0,0,52,21,10,17,19,3,0,0,1,14.4411260597,260,5.289,11.0
21071,8,30,42,832,38.9543269231,57,233,102,14,0,0,3.89543269231,1.7843761847,31,19,8,19.8095238095,15.0921583158,70,74,1,64,8,31,1,1,17,0,3,0,14,0,60,1,0,123,25,80,0,80,19,40,0,0,90,22,11,14,8,1,5,0,5,24.6862345516,290,4.87506896552,12.0
21072,8,35,20,688,41.3808139535,51,273,83,20,10,3,4.13808139535,2.14329538116,17,14,12,34.4,21.3410402746,26,53,2,73,14,25,1,1,1,1,2,0,5,0,42,3,0,86,30,76,0,65,36,34,0,0,35,12,14,30,12,2,8,0,15,18.1120005993,284,5.10792253521,10.0
21073,8,40,33,833,39.8199279712,60,264,93,23,7,1,3.98199279712,2.01697421062,29,17,10,25.2727272727,18.309250398,50,71,0,78,5,20,0,2,3,0,5,0,10,0,62,1,0,112,27,74,0,113,20,45,0,0,93,17,6,28,8,6,1,0,13,22.3596740647,296,5.10719594595,15.0
21074,8,37,53,688,41.7296511628,26,254,110,34,6,2,4.17296511628,2.22609152565,34,10,3,13.0377358491,8.08670528836,30,51,0,82,17,24,2,0,0,0,6,0,10,0,54,1,0,97,23,13,0,66,20,55,1,3,51,21,9,13,4,2,0,0,12,18.5363959448,263,5.44349809886,15.0
21075,8,35,26,553,43.1464737794,23,215,101,22,3,1,4.31464737794,2.13801485716,25,18,5,21.2692307692,7.31467277941,17,54,0,77,5,18,0,1,2,0,3,0,6,0,32,4,0,71,25,23,0,48,24,38,0,0,32,35,10,13,8,0,4,0,5,12.1675801723,229,5.39135371179,10.0
21076,8,40,46,720,42.0,28,261,129,34,4,2,4.2,2.23488587668,33,19,6,15.6956521739,10.0192631101,25,41,1,78,13,24,0,1,1,0,4,0,6,0,37,2,0,85,25,12,0,103,22,62,4,1,34,28,8,44,28,7,7,0,12,18.2799343115,308,5.00996753247,11.0
21077,8,40,36,590,38.406779661,18,174,64,8,3,0,3.8406779661,1.84318306688,31,13,2,16.3888888889,6.64696161907,30,45,1,63,5,22,0,1,1,0,0,0,6,0,27,0,0,93,12,18,0,59,27,41,2,0,68,23,8,2,4,3,4,0,9,17.8126747707,221,5.07031674208,18.0
21078,8,35,21,344,46.2209302326,0,132,78,38,11,1,4.62209302326,2.73241640249,15,6,4,16.380952381,9.94976042055,17,33,0,29,11,16,0,0,0,0,1,0,3,0,33,0,0,60,14,2,0,19,13,24,0,2,4,11,0,10,15,0,2,0,2,7.216707675,160,5.683375,0
21079,8,34,20,304,42.6644736842,11,121,48,15,8,2,4.26644736842,2.34162912117,16,5,0,15.2,5.77581163128,13,27,1,30,8,12,0,0,1,0,1,0,0,0,30,1,0,38,19,9,0,27,5,17,3,0,22,2,11,11,4,1,2,0,4,6.70635251197,126,5.27857142857,7.0
21081,8,36,48,838,38.8782816229,32,260,104,25,2,1,3.88782816229,1.98002445203,39,21,8,17.6666666667,7.2466467341,37,50,2,108,6,32,0,1,3,0,12,0,7,0,49,6,0,110,30,24,0,85,48,73,0,1,76,38,16,12,6,1,2,0,2,27.1292538508,306,4.86163398693,26.0
21083,8,41,21,606,42.8217821782,11,216,94,44,9,2,4.28217821782,2.33363743484,19,15,12,28.9047619048,15.3154287657,31,56,4,88,5,23,0,1,0,0,5,0,1,1,48,1,0,74,42,13,0,41,9,37,0,1,27,16,10,22,9,4,5,0,6,13.0943174559,238,5.75075630252,10.0
21085,8,37,42,651,41.1520737327,75,248,75,20,5,1,4.11520737327,1.97459224496,28,16,4,15.5,6.84261854639,1,51,1,68,8,18,0,1,0,0,8,0,9,0,43,1,0,72,25,105,0,80,15,54,3,0,72,11,13,14,7,2,6,0,8,15.2987925378,250,5.17536,11.0
21086,8,30,17,345,43.9710144928,23,137,61,17,9,7,4.39710144928,2.37513592111,15,9,7,20.4117647059,9.09465792475,20,38,0,38,5,6,0,0,0,0,0,0,4,0,26,2,0,55,8,33,0,24,15,24,1,0,28,15,1,1,3,1,1,0,3,8.0286419508,141,5.05886524823,0
21087,8,34,21,444,41.2612612613,24,170,54,11,3,0,4.12612612613,2.00728747765,18,11,9,21.1428571429,10.4256355946,24,38,0,54,11,11,0,0,1,1,3,0,0,0,34,1,0,66,19,26,0,33,19,27,4,0,24,15,6,12,9,0,0,0,1,11.4425177586,167,4.86035928144,0
21089,8,36,34,515,41.7087378641,19,189,83,17,4,3,4.17087378641,2.11855022871,23,11,3,15.1470588235,7.92290927308,25,34,3,52,9,15,0,0,0,0,5,0,4,0,31,1,0,80,18,19,0,64,18,40,0,0,54,6,9,14,2,2,2,0,3,12.7863787714,207,5.26120772947,9.0
21090,8,37,32,380,45.0,23,156,67,18,6,5,4.5,2.18111346259,19,4,0,11.875,4.8331537323,16,42,0,44,5,5,0,0,2,0,2,0,1,0,44,0,0,56,21,38,0,28,9,17,1,1,16,11,5,8,10,2,1,0,3,5.79937115234,173,5.05595375723,0
21091,8,34,25,252,47.3015873016,4,116,70,12,3,1,4.73015873016,2.38325064566,10,1,1,10.08,5.09054024638,4,28,2,27,9,8,0,1,0,1,2,0,0,0,13,1,0,50,15,7,0,9,2,14,3,0,2,9,0,3,26,0,1,0,5,3.97994331635,126,5.76746031746,0
21092,8,43,35,703,41.4082503556,24,236,103,37,4,2,4.14082503556,2.18093863633,29,17,10,20.0857142857,10.9240793756,28,65,1,73,13,27,0,2,1,0,11,0,5,0,57,5,0,84,29,31,0,73,11,57,2,1,46,18,10,20,13,1,4,0,3,15.1002030465,251,5.14462151394,0
21093,8,42,66,844,40.7227488152,63,285,81,27,15,9,4.07227488152,2.03952382978,38,12,1,12.7878787879,6.10641776533,11,75,5,93,18,22,0,1,1,0,2,0,8,0,63,3,0,77,42,84,0,102,9,96,0,0,22,13,10,43,46,2,4,0,8,18.1411352451,333,5.27627627628,0
21094,8,40,50,787,42.6048284625,23,291,130,51,10,4,4.26048284625,2.30322293729,37,17,6,15.74,8.04440178012,36,89,2,94,7,30,0,1,4,0,3,0,7,0,59,5,0,144,33,20,0,52,30,41,3,0,64,28,6,6,16,1,1,0,1,20.122704806,309,5.15323624595,12.0
21095,8,35,44,846,40.3073286052,34,284,97,19,3,1,4.03073286052,1.89399579038,35,19,9,19.2272727273,11.4293554188,27,75,1,83,35,39,0,0,0,0,3,0,13,0,51,8,0,115,20,46,0,91,15,52,0,1,49,26,3,20,9,6,6,0,12,16.050567644,345,5.18411594203,13.0
21096,8,37,31,493,39.3914807302,10,137,50,20,9,3,3.93914807302,2.07686366605,24,10,4,15.9032258065,8.45235160525,25,43,0,52,9,12,0,1,0,0,6,0,4,0,31,1,0,71,13,7,0,55,14,38,3,1,32,10,6,14,16,2,2,0,7,11.249331316,204,5.15754901961,0
21097,8,46,46,729,39.451303155,23,231,91,23,4,3,3.9451303155,2.04543354059,32,16,6,15.847826087,8.90521925933,23,65,0,90,8,20,0,0,3,0,7,0,8,0,39,2,0,96,21,20,0,102,12,50,1,1,82,14,11,15,11,1,5,0,13,19.506729243,280,5.287,18.0
21098,8,43,52,847,42.9397874852,27,333,157,50,14,5,4.29397874852,2.42714146912,36,16,5,16.2884615385,10.9708293959,25,72,0,111,9,35,0,1,1,0,1,0,12,0,43,2,0,129,25,23,0,93,38,60,0,0,97,21,14,4,1,3,6,0,7,21.8071315248,318,5.24141509434,17.0
21099,8,40,50,841,41.272294887,58,291,130,24,6,3,4.1272294887,2.06944507305,40,16,5,16.86,9.3829845998,28,95,0,81,10,29,0,2,0,0,9,0,18,0,59,4,0,116,25,67,0,94,17,47,2,0,80,35,20,15,7,2,0,0,2,17.7599772273,305,5.00819672131,16.0
21101,8,40,36,462,36.6666666667,23,132,34,3,2,0,3.66666666667,1.73809346934,28,7,0,12.8333333333,6.65206734783,18,46,5,64,2,15,0,2,1,0,2,0,6,0,33,0,0,70,19,6,0,52,7,31,0,0,46,11,3,7,3,0,0,0,0,12.8980433198,157,5.16343949045,0
21102,8,31,18,450,36.7333333333,41,107,43,6,1,1,3.67333333333,1.73717380492,17,12,8,25.0,11.8368539364,27,35,3,40,6,22,1,0,0,0,4,0,18,0,19,0,0,45,15,30,0,54,10,29,0,0,39,9,2,13,15,2,3,0,2,12.6081623735,136,5.48588235294,11.0
21103,8,32,16,244,39.5081967213,6,84,31,5,0,0,3.95081967213,1.98700493854,12,5,1,15.25,6.27992834354,21,20,0,25,5,5,0,0,0,0,1,0,1,0,5,0,0,35,21,0,0,23,8,16,0,0,24,20,1,1,0,0,0,0,2,6.16263275775,86,5.0038372093,5.0
21105,8,40,42,849,42.0612485277,42,341,109,27,3,1,4.20612485277,2.02196900776,38,22,9,20.2142857143,7.81188262867,38,59,0,100,14,24,0,0,1,1,4,0,6,0,71,3,0,96,59,55,0,93,7,53,1,0,72,22,9,15,11,8,9,0,11,18.1354343134,379,5.1246701847,11.0
21106,8,40,32,676,39.8224852071,10,212,79,18,5,1,3.98224852071,1.95724181676,30,20,11,21.125,7.96770826524,31,54,1,89,8,27,0,1,1,0,7,0,8,0,20,4,0,72,32,9,0,82,19,46,1,0,64,18,14,15,10,1,8,0,8,15.4635678604,271,4.94723247232,17.0
21107,8,40,28,582,45.1202749141,24,241,120,34,13,5,4.51202749141,2.43660262887,26,18,6,20.7857142857,7.77522228831,20,56,0,66,9,16,0,0,0,0,8,0,1,0,39,2,0,72,32,26,0,52,14,50,2,0,38,14,16,12,10,6,1,0,4,11.0181142598,234,5.70713675214,0
21109,8,40,44,596,39.177852349,17,195,76,11,4,3,3.9177852349,2.08111616647,31,8,1,13.6136363636,5.64968184579,20,33,1,70,17,34,0,1,0,0,2,0,5,0,42,1,0,78,24,6,0,79,26,31,0,0,34,12,5,17,15,1,3,0,6,15.1820718122,248,5.25810483871,0
21110,8,45,46,741,42.5236167341,28,264,123,49,15,6,4.25236167341,2.38117855417,37,16,4,16.1304347826,7.02049389955,36,49,1,94,10,25,0,1,1,0,3,0,5,0,47,5,0,101,29,25,0,81,27,50,3,1,66,18,15,16,10,3,4,0,6,18.1198313259,277,5.29462093863,15.0
21111,8,36,45,784,40.7780612245,51,261,112,33,9,2,4.07780612245,2.07898130157,32,18,8,17.5555555556,13.16317347,33,72,0,84,12,29,2,1,2,0,4,0,6,0,42,1,0,98,25,49,0,100,18,54,0,0,81,27,5,11,8,1,4,0,6,15.8028558138,266,5.29101503759,14.0
21112,8,35,35,604,38.9072847682,65,209,58,6,1,0,3.89072847682,1.74149822055,28,16,7,17.2571428571,8.2992008467,32,43,3,55,4,32,0,1,1,0,9,0,14,0,30,4,0,79,15,47,0,57,26,37,0,0,47,26,7,14,18,1,0,0,1,17.5472439753,201,4.89616915423,0
21113,8,36,30,829,39.2279855247,79,274,101,17,5,1,3.92279855247,1.96560371279,27,19,12,27.9666666667,16.9124871684,32,85,3,91,7,27,2,0,6,0,6,0,17,0,55,1,0,140,13,99,0,67,22,42,0,0,65,30,9,26,16,0,4,0,5,26.4410221063,288,4.90270833333,0
21114,8,40,27,580,41.8620689655,23,219,101,15,1,1,4.18620689655,2.10349230758,23,17,6,21.4814814815,13.4560199123,30,66,0,81,6,14,0,1,11,0,2,0,5,0,37,2,0,91,16,26,0,55,11,28,1,0,54,20,10,5,7,1,2,1,8,13.1484236346,227,5.20083700441,10.0
21115,8,32,25,390,42.1538461538,9,134,52,17,6,0,4.21538461538,2.19482195746,20,8,3,15.6,6.57267069006,12,25,2,62,11,13,0,0,0,0,2,0,1,0,25,4,0,39,23,2,0,34,3,25,3,0,0,16,4,25,16,1,3,0,3,7.61755640386,162,5.15135802469,0
21116,8,37,48,752,40.9441489362,34,250,100,29,15,9,4.09441489362,2.19559434869,38,13,3,15.6666666667,6.43018057462,28,87,2,96,9,22,0,2,0,0,7,0,15,0,34,0,0,96,26,48,0,69,14,54,0,3,68,18,11,8,14,4,6,0,8,18.6461612375,269,5.13832713755,9.0
21118,8,48,34,692,44.5231213873,36,295,129,33,12,1,4.45231213873,2.27788280497,30,20,9,20.3823529412,8.31021591665,27,67,2,81,4,26,0,0,6,0,3,0,8,0,51,0,0,107,41,52,0,32,39,39,0,1,37,17,19,12,18,8,1,0,9,14.8036702505,257,5.65964980545,16.0
21119,8,33,33,597,41.0050251256,24,204,73,21,5,2,4.10050251256,2.01669618571,26,14,6,18.1212121212,9.59089712288,27,37,4,63,5,13,0,4,1,0,1,0,7,0,36,1,0,67,31,20,0,70,17,45,1,1,20,25,4,39,32,4,4,0,1,14.3985016883,244,5.01282786885,0
21120,8,50,54,842,43.8717339667,55,346,150,34,12,2,4.38717339667,2.22615024516,41,16,5,15.5925925926,7.45981461024,40,78,1,84,6,23,0,0,1,0,3,0,12,0,94,2,0,151,30,68,0,77,27,35,1,0,78,23,11,19,9,1,0,0,8,17.0405303015,347,5.41804034582,13.0
21122,8,46,50,829,42.5452352232,20,297,114,39,8,2,4.25452352232,2.05047877548,38,20,8,16.58,7.58706794487,29,77,4,94,8,14,1,3,2,0,4,0,5,0,58,4,0,147,46,26,0,46,34,60,1,1,80,23,29,5,14,6,4,0,5,18.5558000383,345,5.25475362319,12.0
21123,8,43,31,551,42.0145190563,14,197,83,21,7,2,4.20145190563,2.14672640357,27,14,5,17.7741935484,7.35597048451,26,45,3,56,11,10,0,0,5,0,8,0,4,0,38,2,0,74,30,16,0,53,26,42,1,0,45,13,17,11,7,3,2,0,2,13.2160111276,223,5.22932735426,14.0
21126,8,27,31,843,35.7651245552,34,206,71,7,1,0,3.57651245552,1.73335824787,29,22,16,27.1935483871,13.7428441317,52,32,0,77,16,37,1,0,1,0,1,0,14,0,27,2,0,85,9,26,0,131,42,89,3,1,102,26,9,9,6,0,2,0,15,26.4181014033,288,4.82680555556,0
21127,8,35,57,725,38.9793103448,33,218,85,15,6,2,3.89793103448,1.95121682411,30,11,5,12.7192982456,7.12976067108,38,77,2,66,11,18,1,3,1,0,5,0,6,0,38,2,0,122,16,17,0,75,27,30,2,1,99,22,8,6,4,5,2,0,4,21.1049356253,277,4.82454873646,29.0
21129,8,36,40,849,38.7396937574,13,257,98,29,11,1,3.87396937574,2.10219862534,36,23,12,21.3,9.75243559322,64,57,1,81,16,22,0,2,1,0,3,0,9,0,45,1,0,89,28,9,0,144,20,58,5,3,85,27,8,14,14,1,5,0,10,25.7234199619,338,5.09363905325,15.0
21130,8,45,59,840,40.880952381,17,293,118,25,4,1,4.0880952381,2.07415590264,41,14,1,14.2542372881,7.20779526304,28,64,4,88,9,25,0,1,2,0,7,0,11,0,64,4,0,114,41,15,0,92,41,48,0,0,76,15,29,19,7,0,2,0,10,22.7389513809,347,5.29112391931,18.0
21131,8,35,38,445,41.8202247191,16,164,73,23,6,3,4.18202247191,2.27513794244,20,3,1,11.7105263158,5.67963997532,20,40,1,50,8,8,0,1,0,0,5,0,3,0,28,1,0,76,14,13,0,37,22,31,1,0,20,8,4,11,21,1,3,0,6,10.2765148393,152,5.22631578947,0
21132,8,40,30,326,47.1472392638,35,135,91,26,14,9,4.71472392638,2.7052480763,14,5,2,10.8666666667,7.56629955057,0,28,0,34,3,13,0,1,0,0,3,0,3,0,27,0,0,40,15,47,0,32,9,21,0,0,31,13,4,5,8,1,2,0,3,5.89879513516,129,5.27968992248,0
21133,8,35,50,710,38.7605633803,36,223,69,14,2,1,3.87605633803,1.92272907749,37,9,2,14.2,5.93969696197,33,55,1,85,10,28,0,1,1,0,6,0,8,0,42,2,0,82,19,39,1,74,30,68,0,0,58,19,9,15,12,4,1,0,6,20.7258649,289,4.85228373702,22.0
21134,8,34,32,819,39.7557997558,59,285,90,14,2,1,3.97557997558,1.90274271205,29,17,13,25.625,16.7532646072,22,91,7,99,13,14,0,2,2,0,4,0,20,0,67,1,0,143,15,55,0,64,25,52,0,0,62,24,12,18,14,0,4,0,9,23.3667498559,328,5.10618902439,15.0
21135,8,40,41,790,39.3924050633,20,252,114,26,3,1,3.93924050633,2.16583786751,36,15,8,19.2682926829,10.0000594882,28,56,3,86,13,20,0,0,1,0,4,0,8,0,36,3,0,90,26,12,0,99,24,74,0,2,43,20,21,37,31,3,21,0,11,24.8318775372,298,5.10640939597,15.0
21136,8,33,52,845,39.3964497041,43,276,109,24,6,0,3.93964497041,2.05029240011,44,16,3,16.25,5.8338369746,31,70,2,101,8,25,0,3,1,0,4,0,9,0,54,5,0,105,20,50,0,99,34,60,0,0,72,29,12,26,17,1,3,0,14,27.0488394264,299,4.98839464883,18.0
21137,8,39,51,763,43.0930537353,65,296,142,34,6,1,4.30930537353,2.18170751468,33,13,5,14.9607843137,8.58398139792,40,54,3,86,19,37,0,0,5,0,2,0,6,0,53,1,0,91,28,57,0,81,21,50,3,0,92,17,10,6,4,3,3,0,6,14.3149645689,285,5.10887719298,16.0
21138,8,33,32,365,40.6575342466,19,122,51,15,5,3,4.06575342466,2.21162135208,18,3,0,11.40625,5.11040222854,9,27,0,41,7,7,0,1,3,0,4,0,2,0,38,1,0,58,7,18,0,42,8,31,0,0,30,9,3,8,7,2,0,0,7,9.51641028052,142,5.35577464789,9.0
21140,8,24,13,63,53.8095238095,10,30,19,10,7,4,5.38095238095,3.48928577325,1,0,0,5.53846153846,3.69230769231,2,5,1,3,6,2,0,1,0,0,0,0,2,0,1,2,0,13,4,1,0,3,1,2,0,0,1,1,1,3,5,0,4,0,1,0.938172918143,28,5.3825,0
21141,8,31,13,188,46.329787234,12,76,42,16,4,1,4.6329787234,2.4945668576,10,3,1,15.0,6.92820323028,9,12,0,19,3,5,0,0,0,0,2,0,0,0,14,0,0,27,9,2,0,22,5,15,0,0,5,11,1,14,10,1,3,0,5,3.36310739377,75,4.84333333333,0
21142,8,36,27,411,40.2433090024,30,134,55,5,3,0,4.02433090024,1.93287142078,22,6,3,15.2222222222,6.74033372805,16,34,2,41,6,5,0,0,2,0,4,0,5,0,39,1,0,40,15,32,0,49,10,33,1,0,27,12,12,20,14,3,3,0,4,9.23621878302,155,5.15116129032,0
21143,8,40,46,847,42.3612750885,48,310,139,31,7,2,4.23612750885,2.13514287679,34,22,11,18.4130434783,9.33571004485,38,55,2,96,15,31,0,0,1,0,6,0,10,0,55,7,0,87,38,57,0,95,21,69,1,2,50,15,13,29,25,8,7,0,11,17.5629580835,348,5.18698275862,0
21144,8,40,29,524,41.393129771,3,174,80,18,3,0,4.1393129771,2.07361193301,25,13,4,18.0689655172,8.06837604684,32,44,0,59,2,19,0,2,0,0,4,0,1,0,31,2,0,80,20,1,0,56,19,32,2,0,46,21,11,12,9,2,2,0,7,11.2877659228,216,5.25166666667,10.0
21145,8,32,36,849,38.3392226148,42,260,57,13,4,3,3.83392226148,1.77029440004,33,23,14,23.6111111111,11.4825417671,52,60,2,88,13,20,1,1,1,0,6,0,1,0,55,1,0,96,32,41,0,118,15,74,0,0,14,10,7,79,37,6,13,0,6,21.4046528548,345,4.94646376812,0
21146,8,47,36,846,41.3120567376,33,297,130,31,6,3,4.13120567376,2.16328595396,35,24,11,23.5,12.5532200384,24,93,0,104,12,26,0,1,6,0,8,0,7,0,56,6,0,135,17,36,0,81,11,55,0,0,62,21,18,21,20,6,5,0,10,19.5807631396,321,4.94498442368,0
21147,8,40,32,732,39.5355191257,25,229,102,32,15,5,3.95355191257,2.29566318218,30,23,10,22.875,9.11643433586,32,53,3,73,15,23,0,0,1,1,4,0,6,0,44,1,0,126,33,33,0,61,37,45,1,1,66,6,10,8,10,4,5,0,12,22.260541371,263,5.16577946768,21.0
21148,8,35,20,611,41.7512274959,27,205,78,24,11,0,4.17512274959,2.09224244974,16,13,11,30.55,20.5364919107,32,44,2,91,19,10,0,2,0,0,4,0,3,0,46,1,0,67,16,3,0,71,8,50,3,0,21,8,0,38,19,7,3,0,3,13.8161235677,290,5.29968965517,0
21149,8,36,39,696,41.8965517241,62,253,112,27,7,5,4.18965517241,2.15010975702,32,17,8,17.8717948718,8.66522518736,31,37,1,67,12,26,0,0,4,0,11,0,6,0,45,0,0,77,14,56,0,90,24,62,1,0,62,21,14,18,11,4,6,0,7,13.7211172981,249,5.22618473896,14.0
21150,8,28,7,204,37.5,17,60,17,3,0,0,3.75,1.82247868888,7,4,4,29.1428571429,12.2641005893,8,11,1,30,0,4,0,0,0,0,0,0,3,0,12,1,0,28,4,5,0,31,14,14,0,0,25,6,3,2,1,0,1,0,0,6.15236071486,65,4.86584615385,8.0
21151,8,35,46,847,38.1582054309,26,242,79,8,1,0,3.81582054309,1.80007486209,38,24,12,18.4565217391,10.3602638076,52,62,1,82,14,24,0,3,0,0,5,0,7,0,41,5,0,124,26,20,0,74,42,79,1,1,50,20,14,30,23,6,10,0,13,23.2535502831,349,4.91957020057,0
21153,8,33,20,432,44.1435185185,55,192,63,21,4,0,4.41435185185,2.10117137727,16,10,7,21.65,14.5851808354,6,32,1,53,3,11,0,1,1,0,6,0,1,0,46,1,0,56,13,66,0,41,7,19,0,0,36,10,5,27,10,4,4,0,9,9.55875229939,177,5.28152542373,0
21154,8,34,34,669,42.6158445441,16,264,90,22,2,2,4.26158445441,2.04339989099,29,18,10,19.7647058824,9.65602166139,33,56,2,81,5,20,0,0,1,0,7,0,4,0,42,4,0,79,47,12,0,54,22,59,0,1,27,31,6,24,15,3,2,0,8,15.6049148053,287,5.43243902439,0
21155,8,36,38,846,40.4137115839,40,282,105,26,18,15,4.04137115839,2.20262135638,31,24,16,22.2894736842,12.7751977938,40,71,1,80,12,46,0,0,4,0,1,0,13,0,44,1,0,110,32,52,0,89,34,57,0,1,45,26,10,33,15,2,3,0,7,19.1030671916,299,5.0256187291,0
21156,8,40,49,722,41.8144044321,45,252,93,19,9,5,4.18144044321,2.04431870713,35,14,2,14.7346938776,6.0668907755,23,76,3,82,14,23,0,1,2,3,9,0,3,0,45,2,0,99,37,59,0,66,8,44,4,0,66,15,12,8,13,7,2,0,1,15.9512674933,283,5.18250883392,17.0
21157,8,40,70,797,42.2333751568,72,311,120,32,10,4,4.22333751568,2.15371769326,35,11,5,11.4142857143,8.50124840772,32,67,0,79,10,28,0,0,4,1,3,0,9,0,57,2,0,113,16,92,0,88,19,63,2,1,80,25,14,16,14,1,0,0,2,18.8042829239,304,5.27690789474,16.0
21158,8,35,82,765,39.4117647059,67,259,88,13,4,1,3.94117647059,1.95443948298,28,4,1,9.32926829268,5.84360162506,18,47,2,84,11,33,0,0,2,0,11,0,14,0,53,4,0,93,15,69,0,87,34,45,0,0,78,33,8,23,6,5,6,0,8,22.1074883383,296,4.94155405405,19.0
21159,8,46,37,636,43.286163522,54,232,117,30,12,8,4.3286163522,2.24777026259,30,15,4,17.1891891892,9.36306093932,26,52,1,62,6,23,0,0,6,0,4,0,9,0,52,0,0,98,15,70,0,54,25,38,1,1,77,11,14,3,3,2,0,0,4,10.8455500545,223,5.25538116592,19.0
