id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score
9511,4,1,16,34,8,13,2,7,4,8,0,4,3,0,0,0,2,0,0,1,4,2,0,2,1,1,0,0.285670647662
9512,4,0,29,82,9,35,3,12,11,15,4,2,5,3,5,8,4,1,3,0,2,1,4,1,3,0,1,0.515824478738
9513,4,3,84,215,45,88,9,34,22,27,11,18,16,5,14,6,5,8,1,1,20,9,21,14,4,6,11,1.87103690749
9514,4,1,36,80,15,27,3,18,4,15,3,6,6,1,6,3,5,2,1,2,3,2,9,2,4,1,4,0.782410755146
9515,4,3,84,205,51,66,12,50,23,29,10,22,14,3,7,6,6,6,5,3,14,6,19,7,3,12,6,3.63894991459
9516,4,1,20,73,10,34,4,11,7,8,4,3,5,2,5,2,1,2,2,0,5,1,1,11,0,2,0,0.655685196277
9517,4,1,18,50,6,20,2,9,4,9,2,2,3,2,2,0,2,2,2,0,2,1,1,1,3,0,1,0.664198541296
9518,4,0,23,76,9,26,2,12,7,10,7,7,5,2,4,4,4,3,1,3,9,0,1,7,0,0,2,1.30896951643
9519,4,1,26,73,11,30,3,11,6,9,4,3,4,3,3,3,4,1,0,0,5,1,9,5,0,3,6,0.559411317239
9520,4,1,25,56,11,20,4,10,6,10,3,7,5,0,2,2,1,3,2,1,6,2,4,2,1,0,2,1.12489861914
9521,4,2,26,71,18,25,2,10,10,9,4,8,3,1,1,3,3,2,0,2,2,1,3,7,6,2,3,0.694621898969
9522,4,2,33,93,15,32,5,13,13,10,4,5,7,1,5,1,4,3,2,0,2,2,3,10,5,1,4,1.34558851221
9523,4,3,39,107,20,27,5,24,16,19,4,5,6,3,4,1,3,2,0,0,8,5,4,9,0,4,1,1.87556643947
9524,4,1,21,53,9,18,2,7,8,4,2,2,4,2,1,0,2,1,0,0,5,0,3,9,4,0,2,0.547707121174
9525,4,3,61,150,31,54,7,26,19,20,14,15,8,5,5,5,5,5,2,6,9,5,5,11,3,5,3,2.12702327412
9526,4,2,21,47,9,15,3,8,5,7,2,3,4,1,1,4,2,3,1,1,3,1,0,2,4,2,0,0.730976574192
9527,4,2,53,139,25,54,6,33,12,22,3,8,6,4,5,7,6,1,3,3,14,2,11,4,2,3,2,1.60447349256
9528,4,0,10,23,4,9,1,4,2,4,0,2,2,1,0,2,2,1,1,0,1,1,0,1,2,0,0,0.124758324394
9529,4,1,28,89,6,22,5,15,4,17,7,3,6,2,1,2,4,2,0,0,7,3,8,14,5,1,0,1.56525701089
9530,4,2,51,153,20,57,5,29,14,16,8,6,5,5,6,2,7,8,4,1,11,4,5,9,3,7,4,1.99522961121
9531,4,1,19,44,9,18,3,11,4,12,0,5,4,0,2,0,0,2,0,1,5,1,1,2,0,0,0,0.135574505956
9532,4,1,12,37,5,15,1,5,3,6,2,4,2,1,0,0,1,4,0,1,2,1,1,1,0,0,3,0.295708403366
9533,4,1,11,48,3,14,1,6,3,7,3,2,1,1,1,0,1,4,0,0,4,0,0,5,2,1,2,0.902626817413
9534,4,3,42,111,17,52,4,28,11,20,4,10,10,2,6,3,6,0,3,3,8,1,4,6,0,0,2,1.60681074398
9535,4,1,25,74,5,31,1,5,8,6,2,2,1,1,7,0,2,3,3,0,3,3,3,7,6,1,8,1.13419650096
9536,4,0,53,141,17,59,3,29,22,26,4,10,4,3,6,0,1,3,1,0,2,5,0,12,11,0,0,1.60452876755
9537,4,0,6,39,1,21,1,5,6,7,1,0,2,1,2,1,0,2,1,0,0,0,0,6,4,0,0,0.511540044973
9538,4,2,43,113,18,46,2,13,11,11,4,6,3,1,3,6,9,6,4,0,5,1,7,8,3,6,6,0.978024053459
9539,4,2,26,99,12,41,4,17,9,11,2,4,5,3,6,1,6,4,0,1,6,2,6,12,4,0,2,1.39542984006
9540,4,0,21,46,4,18,2,8,9,8,1,2,3,1,2,0,0,0,0,0,0,0,3,3,2,0,5,0.502065067882
9541,4,3,36,88,22,30,4,16,12,10,5,8,5,3,3,3,2,2,0,1,6,4,2,9,3,4,0,0.860687514982
9542,4,1,6,22,0,10,1,2,4,2,0,0,2,1,1,1,1,0,0,0,0,2,0,3,1,0,0,0.389797555024
9543,4,1,20,62,9,25,3,10,4,9,1,2,5,1,1,1,1,5,0,0,5,3,1,8,1,0,0,1.14454460527
9544,4,0,5,21,3,8,1,5,2,3,0,2,3,0,0,0,2,1,0,0,2,1,1,2,0,0,1,0.305047768059
9545,4,0,11,63,3,26,3,5,7,6,1,0,4,2,4,0,4,3,1,0,1,2,0,8,1,1,0,0.559219461792
9546,4,1,14,39,4,16,2,9,5,10,2,1,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.438443848051
9547,4,2,31,102,12,39,4,19,12,17,5,6,5,4,5,1,5,4,2,1,4,2,3,6,1,2,1,1.41232498591
9548,4,1,26,77,11,24,4,7,7,6,2,8,6,1,3,2,3,6,1,1,6,3,2,13,3,0,0,1.07875911789
9549,4,1,21,73,10,25,4,15,9,12,2,4,5,1,1,2,3,4,0,0,6,1,0,5,2,1,0,0.75698883239
9550,4,3,49,152,22,43,6,32,20,22,16,11,7,5,5,4,3,6,2,2,11,3,8,6,3,7,5,1.94165710425
9551,4,3,51,130,28,48,8,25,9,17,15,13,11,1,3,6,5,5,4,5,3,4,5,7,9,4,5,1.03235336407
9552,4,2,43,108,28,41,5,23,11,10,1,16,12,2,6,4,1,6,4,3,7,5,6,8,4,6,3,1.3170727183
9553,4,2,46,117,16,53,6,21,12,18,2,3,7,4,7,6,7,3,0,1,11,0,6,7,2,4,6,0.769829165488
9554,4,1,24,69,8,33,2,11,5,11,1,2,2,2,5,1,3,2,0,0,2,3,4,5,2,1,6,0.662154008761
9555,4,2,19,77,7,31,2,14,13,13,2,4,3,2,1,1,0,4,0,0,2,0,0,10,3,1,0,1.09195350224
9556,4,2,60,143,22,58,7,31,16,24,6,11,8,2,5,3,2,3,2,1,6,4,10,10,9,1,5,1.4049604121
9557,4,1,24,80,8,42,5,12,7,8,3,2,7,1,8,1,4,2,0,0,5,4,3,6,0,1,0,7.116540549
9558,4,3,83,220,41,88,6,36,18,31,6,13,8,5,12,11,12,8,0,3,9,8,12,18,7,7,6,3.07447638541
9559,4,2,41,116,16,41,6,19,11,17,4,6,8,2,3,4,2,5,0,0,11,4,3,8,0,5,1,1.11436832033
9560,4,1,32,94,9,38,3,12,7,11,5,4,4,3,3,5,5,2,3,0,2,3,2,8,4,3,2,1.20644999463
9561,4,2,40,100,16,32,5,17,8,17,8,7,6,1,6,3,3,4,2,3,8,3,7,3,1,1,7,2.35737718542
9562,4,3,49,136,23,51,6,26,17,17,10,12,7,3,5,3,6,6,0,3,9,7,6,5,1,8,6,1.21029130022
9563,4,1,22,67,4,35,3,10,3,11,2,1,4,3,7,5,4,3,0,0,2,1,0,2,0,2,0,0.432214021777
9564,4,0,32,83,14,33,3,21,9,17,2,4,4,2,4,1,5,2,0,0,3,2,3,4,3,0,0,0.730373930861
9565,4,0,12,45,6,11,2,6,7,7,0,1,3,1,0,0,2,1,0,0,3,0,2,7,2,0,0,0.879937225322
9566,4,1,27,64,7,24,1,15,8,11,1,3,2,1,4,0,2,1,0,0,5,1,6,2,4,0,4,1.34495781814
9567,4,3,74,170,23,76,8,31,20,24,12,4,9,6,8,4,8,4,3,2,8,5,10,9,13,6,4,2.07113159515
9568,4,0,8,29,4,10,1,4,3,3,3,1,2,1,2,0,1,2,0,0,3,0,1,3,0,0,0,0.278531093249
9569,4,3,40,143,19,62,5,17,15,11,12,6,7,5,11,2,6,5,3,2,8,3,7,15,8,2,2,2.52537388155
9570,4,2,32,116,7,52,4,20,17,19,2,2,5,3,6,1,7,3,0,0,9,2,1,10,1,2,0,1.61109943383
9571,4,3,60,173,33,65,6,27,20,14,10,10,7,5,11,8,8,4,2,4,8,7,15,10,4,7,8,2.69821058135
9572,4,1,27,70,13,32,4,16,7,11,3,6,4,1,6,0,1,2,0,0,1,2,2,4,3,1,1,0.483316191413
9573,4,2,31,95,11,33,5,16,15,14,3,2,6,3,4,1,2,3,1,0,7,2,5,10,1,2,3,1.70000408784
9574,4,2,60,164,29,65,6,34,21,24,3,10,8,3,11,3,7,2,5,0,6,2,12,12,11,3,4,1.55602786432
9575,4,1,26,67,10,22,3,9,9,13,1,6,4,1,5,3,0,3,0,0,4,2,4,7,4,0,1,0.961565936421
9576,4,2,38,94,21,31,4,17,11,16,6,5,7,1,7,2,2,4,1,1,5,1,8,3,3,3,5,1.72601099023
9577,4,0,11,26,4,10,1,4,1,1,3,0,2,0,0,1,2,0,0,0,3,4,4,2,1,0,2,0.353404538437
9578,4,2,50,132,25,49,6,27,16,19,7,12,7,2,9,1,6,5,1,3,4,3,8,11,8,2,6,1.73021355865
9579,4,0,25,58,11,24,1,11,7,12,2,3,2,1,5,1,2,2,0,0,4,1,3,3,2,0,2,0.882382663013
9580,4,1,20,56,8,23,3,13,6,8,2,6,5,0,0,1,1,1,1,2,6,0,1,6,0,2,0,0.481851281742
9581,4,0,10,20,4,8,1,4,4,3,0,1,2,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0.0494001301455
9582,4,0,13,34,6,15,1,8,4,9,0,3,2,1,2,0,1,0,1,0,4,1,1,1,0,0,0,0.410807734052
9583,4,0,17,37,8,17,2,6,3,7,1,3,3,1,2,1,1,0,0,0,3,2,1,4,0,0,0,0.394946820008
9584,4,2,19,56,10,24,3,10,3,5,2,6,5,1,5,1,1,3,1,1,3,0,4,6,1,1,3,0.974082008859
9585,4,1,13,36,4,10,2,7,5,6,4,1,4,0,1,0,1,1,0,0,4,2,0,4,0,1,0,0.672041708905
9586,4,1,13,22,4,12,1,3,2,3,0,2,1,1,2,2,1,1,0,0,3,1,0,2,0,0,0,0.0668642682924
9587,4,2,39,91,14,39,4,20,11,9,3,4,5,4,4,1,3,3,0,0,7,3,6,4,3,5,5,0.961078218454
9588,4,2,42,110,18,51,6,16,11,17,7,8,11,0,5,4,1,2,0,1,12,0,2,13,3,4,1,0.76734354636
9589,4,2,51,136,23,58,6,25,10,18,6,4,8,2,8,4,5,3,2,0,11,4,7,12,2,6,2,1.80239418076
9590,4,2,37,90,21,32,5,21,13,14,5,12,6,3,2,1,4,3,2,2,7,2,7,5,0,2,4,0.959933580425
9591,4,0,33,68,19,28,2,16,9,10,9,10,3,2,4,0,3,2,1,0,0,0,2,3,4,2,3,0.564557999905
9592,4,0,27,73,6,29,2,17,8,12,3,1,3,1,5,1,4,1,0,0,4,3,4,2,1,3,2,1.07715670305
9593,4,1,25,63,11,23,3,16,8,10,6,0,4,3,2,1,1,2,0,0,0,0,3,2,7,2,1,1.16220600764
9594,4,3,89,228,43,85,11,54,28,40,15,10,18,3,7,7,3,11,3,0,17,4,11,11,2,4,4,3.62187739224
9595,4,2,63,145,33,53,7,30,14,17,12,11,11,2,4,5,5,4,2,4,10,1,11,5,4,8,11,1.41247186836
9596,4,1,43,103,15,49,6,21,9,14,3,7,9,1,4,0,3,3,4,0,8,2,4,12,3,2,3,1.43002394299
9597,4,2,34,103,4,43,6,18,6,14,4,2,7,3,4,3,6,8,2,0,9,0,12,4,0,2,4,1.39215887899
9598,4,2,32,102,8,42,4,17,13,11,3,2,5,4,11,2,5,3,1,0,9,1,7,6,1,4,4,1.34637375577
9599,4,1,25,50,9,18,2,7,6,4,3,4,3,2,3,0,2,2,0,0,5,4,3,7,2,0,0,1.59754376831
9600,4,2,44,106,25,31,5,25,15,17,6,7,6,4,4,1,2,4,2,2,7,4,4,2,0,5,4,1.92347034572
9601,4,0,21,57,10,18,2,8,6,5,4,6,2,2,5,1,2,4,3,2,2,4,3,3,3,1,2,1.02053651819
9602,4,1,20,50,5,19,3,12,7,8,0,2,4,1,3,1,2,2,0,0,2,2,5,3,1,0,3,0.43624499777
9603,4,2,43,151,17,57,5,27,18,20,12,5,12,4,10,4,6,2,0,1,12,3,6,12,7,5,1,1.78021846746
9604,4,1,28,85,12,34,3,13,8,11,5,4,7,1,3,4,2,4,0,0,10,3,2,7,1,2,0,1.26219178539
9605,4,1,17,50,3,20,3,8,5,5,3,2,6,0,1,0,2,3,0,0,5,2,4,4,1,2,3,0.651889662023
9606,4,2,59,143,27,71,7,29,18,16,10,13,9,4,11,5,6,3,4,2,9,2,10,6,2,3,4,1.51118807226
9607,4,3,72,201,28,73,8,20,31,12,15,6,13,7,10,7,4,9,12,1,11,5,19,21,11,7,10,2.62424844736
9608,4,3,64,155,26,56,4,21,15,12,15,6,5,3,7,3,8,10,2,1,8,5,16,11,2,3,7,2.38281161607
9609,4,0,45,136,16,59,5,22,10,16,7,1,7,4,10,3,5,6,0,0,11,4,6,13,3,1,4,2.03222066078
9610,4,2,44,124,23,42,5,22,11,19,5,8,6,4,7,3,5,6,2,3,9,3,8,7,4,2,7,1.69346366537
9611,4,1,20,51,10,21,2,9,6,8,4,1,4,1,2,4,2,0,0,0,5,2,1,3,1,0,1,0.861933922445
9612,4,0,11,29,5,10,2,5,3,6,0,2,3,0,0,0,0,3,0,0,0,1,0,2,4,1,0,0.165445571839
9613,4,2,67,178,37,67,8,32,22,23,12,14,10,3,9,6,4,8,1,3,7,12,11,8,3,5,10,3.16440170534
9614,4,1,6,18,4,11,1,2,2,1,0,1,2,0,2,1,0,0,0,0,1,1,2,3,1,0,0,0.133429176872
9615,4,2,40,116,24,37,4,24,8,16,5,15,8,4,7,2,6,6,1,7,6,5,9,7,6,3,2,1.31095139999
9616,4,1,31,87,11,40,4,15,7,10,3,4,5,2,8,3,3,5,3,2,3,0,5,7,4,2,1,0.844218743229
9617,4,2,35,129,9,55,4,16,18,12,7,2,5,4,3,6,4,7,0,0,11,1,1,12,0,8,0,2.55905041034
9618,4,3,87,237,34,89,8,41,33,24,26,16,11,8,12,10,9,12,4,5,12,2,21,8,6,9,12,5.34077169603
9619,4,2,46,122,31,43,7,19,15,20,2,18,14,2,2,4,4,1,0,0,13,6,6,14,2,6,3,1.19371157895
9620,4,1,13,39,6,14,2,5,5,5,3,3,3,1,1,1,3,2,0,0,5,0,2,2,0,1,2,0.560294796571
9621,4,0,43,88,18,35,5,23,13,18,0,8,7,1,0,6,4,2,0,0,4,3,6,3,5,1,2,1.36830407668
9622,4,2,45,111,23,34,5,18,13,23,13,11,8,3,4,2,3,6,0,1,9,3,2,5,0,2,4,2.45619230312
9623,4,1,12,47,7,15,2,7,5,6,2,2,3,2,3,0,3,2,0,2,3,1,4,4,4,1,2,0.682332156845
9624,4,3,69,173,37,61,9,36,20,20,10,15,10,5,6,6,6,7,2,1,7,3,14,12,14,3,5,2.44936691441
9625,4,3,52,150,28,46,6,25,17,20,7,8,7,5,11,3,5,3,0,2,16,11,11,5,0,9,7,2.49906890527
9626,4,0,10,35,2,14,2,6,4,4,0,0,2,1,1,1,0,2,0,0,4,2,0,3,0,0,0,0.854015294533
9627,4,2,69,214,20,80,7,26,26,25,9,8,9,6,9,4,10,11,2,3,9,10,8,23,9,3,6,3.84046578279
9628,4,2,48,124,20,55,5,23,13,20,11,9,9,2,7,4,5,2,0,1,7,1,7,5,2,2,7,1.46113065091
9629,4,0,39,105,15,38,5,20,15,16,3,8,9,2,1,2,1,2,1,2,3,3,2,14,5,3,2,1.7918369247
9630,4,2,52,123,18,43,7,22,14,16,5,3,9,2,6,8,3,4,1,0,9,2,13,10,2,1,3,1.7983922052
9631,4,2,37,115,16,47,5,19,6,12,6,6,6,2,6,2,6,5,2,1,6,7,7,8,6,4,5,3.71041387589
9632,4,0,28,65,9,26,2,15,8,9,9,5,3,2,0,5,3,2,0,0,3,0,5,4,0,1,3,1.05342655238
9633,4,1,20,52,12,13,3,11,8,10,1,4,4,1,1,0,0,3,0,0,5,3,2,4,1,0,1,0.732099452375
9634,4,1,16,42,7,20,1,4,5,4,2,2,2,1,3,0,2,1,0,0,5,2,1,5,0,1,0,0.815090469061
9635,4,1,15,47,8,16,2,8,7,6,3,2,3,2,2,0,1,2,0,1,5,0,0,6,0,1,0,0.369492943175
9636,4,2,35,92,15,26,5,9,11,4,4,6,6,1,4,3,3,4,3,3,13,3,9,12,3,4,7,1.5195386836
9637,4,0,8,19,1,6,1,4,2,3,0,1,2,1,1,0,0,0,0,0,3,2,1,2,0,0,0,0.423420120341
9638,4,2,26,84,11,32,5,10,11,9,2,2,6,1,2,0,1,4,3,0,7,2,8,10,4,1,3,1.6878038952
9639,4,1,17,62,3,34,3,9,9,9,0,1,4,2,3,0,2,2,0,0,3,0,2,5,2,0,2,0.898456370041
9640,4,2,21,74,6,32,3,11,8,6,6,3,4,3,2,1,2,3,0,1,3,2,2,8,5,5,0,1.11670939175
9641,4,2,26,60,14,17,3,14,4,5,3,3,5,1,1,1,2,6,0,0,5,1,5,2,1,4,1,0.727192342927
9642,4,2,35,94,13,40,5,17,9,18,6,3,9,4,8,1,3,1,0,1,5,5,4,6,2,0,2,2.75435390537
9643,4,2,38,132,11,47,7,21,15,13,8,3,8,2,8,3,6,9,0,1,9,5,6,8,1,5,3,2.62897067712
9644,4,0,51,113,16,34,6,23,14,19,9,5,9,1,7,4,3,4,2,0,4,3,7,3,0,0,1,1.45467334226
9645,4,2,37,89,15,38,5,15,11,11,3,6,6,1,2,4,1,4,2,3,8,2,4,3,0,6,6,0.824751453024
9646,4,0,13,39,6,17,2,10,6,4,1,2,3,1,0,0,3,1,0,0,2,2,2,1,0,3,1,0.280511965184
9647,4,1,55,122,19,58,8,15,13,8,6,11,11,0,4,8,2,3,3,4,8,3,8,16,1,3,8,1.84183980549
9648,4,3,60,158,30,59,8,28,17,22,7,9,13,2,8,5,5,5,2,0,18,5,7,11,1,4,3,2.51812640634
9649,4,1,43,100,19,39,4,22,6,10,7,11,6,3,6,3,5,7,0,2,4,1,13,4,7,2,5,0.76984182426
9650,4,2,40,105,17,46,3,15,12,11,5,5,5,2,5,3,2,3,2,1,8,3,9,11,2,5,5,1.48399124955
9651,4,1,36,88,13,31,5,16,13,12,4,3,6,2,4,0,0,2,0,1,6,3,6,6,4,3,3,1.00119810444
9652,4,0,53,172,25,75,6,22,16,17,7,4,7,4,9,2,6,7,1,0,10,6,8,24,7,3,3,2.42562875241
9653,4,0,6,17,0,4,1,2,1,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2,2,0,1,0.361207621719
9654,4,1,23,72,8,31,4,10,10,8,4,2,5,2,4,6,2,3,0,0,6,2,3,8,1,0,0,0.928922959373
9655,4,0,16,40,6,16,1,9,3,4,1,2,4,0,1,1,2,1,1,1,1,1,5,5,1,2,4,0.259432689015
9656,4,1,20,87,6,30,1,15,11,11,1,2,2,1,3,0,4,2,2,0,4,2,2,12,2,4,0,1.04665669787
9657,4,1,14,53,4,20,1,7,3,7,3,2,3,1,2,1,3,2,0,0,5,1,0,5,2,1,0,0.736785404673
9658,4,2,41,109,20,44,5,18,10,13,5,10,6,4,12,3,3,4,2,2,7,3,5,7,3,4,2,2.8887919711
9659,4,3,35,117,15,45,5,21,18,15,5,7,6,5,6,4,3,3,3,2,2,4,7,5,7,4,7,3.16200628013
9660,4,2,62,185,24,77,8,35,14,18,8,4,10,6,12,2,7,6,2,1,23,3,10,24,2,3,5,2.23084246172
9661,4,1,21,82,8,23,3,11,4,7,2,2,5,3,9,1,4,6,0,1,7,1,2,13,2,2,0,1.13304009167
9662,4,1,13,53,3,23,1,10,6,9,1,2,3,1,2,1,1,0,0,0,2,1,3,5,1,0,0,0.610937539803
9663,4,2,34,92,15,42,2,16,6,15,8,4,5,1,4,3,4,2,0,0,5,2,2,6,8,3,1,0.851998104738
9664,4,0,6,20,3,6,1,4,2,4,1,2,2,1,1,0,1,1,0,0,2,1,1,1,0,0,0,0.268910397835
9665,4,1,13,35,5,13,2,7,4,6,0,2,4,0,2,0,0,4,0,0,2,0,0,3,1,2,0,0.212719970997
9666,4,1,28,81,12,27,3,17,12,10,3,4,4,3,3,2,4,4,0,1,4,1,3,7,2,2,0,1.01321502037
9667,4,2,47,140,18,56,5,29,15,17,2,3,7,5,6,2,9,1,2,0,14,3,3,19,1,4,0,2.59472860619
9668,4,1,12,31,4,17,1,4,1,5,1,0,1,1,4,2,2,1,0,0,0,1,2,2,1,0,1,0.361147470152
9669,4,3,95,269,42,103,13,57,32,34,19,13,13,6,19,8,5,11,3,6,14,4,22,15,10,8,11,4.06047459429
9670,4,3,64,191,21,80,7,27,23,21,12,11,9,5,14,7,4,2,3,5,3,3,8,22,22,2,4,5.09068148899
9671,4,2,70,165,30,64,6,27,16,17,10,7,11,3,13,4,5,6,2,3,7,6,19,13,4,3,13,4.50382562865
9672,4,1,25,79,10,32,3,16,15,9,3,4,4,3,1,0,0,2,0,0,9,2,0,13,0,2,0,0.994066899493
9674,4,3,81,228,37,72,11,33,26,26,11,17,12,7,14,8,6,17,8,4,15,3,12,16,7,6,14,3.70357998562
9675,4,1,28,73,10,29,3,14,6,13,2,5,4,3,4,0,2,4,0,1,7,2,3,2,3,2,3,1.38268211415
9676,4,1,20,61,7,25,2,6,10,6,1,2,3,1,2,2,1,3,0,0,7,4,3,9,0,0,0,1.70567533612
9677,4,1,18,57,6,24,2,11,5,11,2,3,7,0,2,1,1,0,0,0,3,0,1,4,0,5,1,0.390992328652
9678,4,0,17,40,7,16,2,10,7,5,1,3,3,1,2,0,0,1,0,1,3,1,1,4,2,1,1,0.233888136432
9679,4,0,18,38,8,14,2,5,5,6,2,2,3,1,0,1,1,0,0,0,0,3,3,5,6,0,1,0.414665679868
9680,4,1,20,46,10,16,2,12,6,9,1,2,4,1,3,0,1,0,0,0,2,3,2,1,3,1,1,0.433807807802
9681,4,1,13,41,6,14,2,7,6,7,2,2,3,2,2,0,0,2,0,0,5,3,3,3,0,0,0,0.822589442556
9682,4,2,32,108,15,40,4,20,17,11,5,5,5,3,3,1,2,1,1,1,12,5,2,12,2,4,0,2.04905735136
9683,4,2,48,128,20,43,5,22,9,15,7,6,8,2,9,5,5,4,0,1,3,3,11,8,11,5,8,2.06865182807
9684,4,1,25,75,7,33,4,16,5,12,2,2,5,3,2,2,1,5,0,0,4,2,5,6,4,0,4,0.761716163248
9685,4,1,23,64,7,23,2,13,4,11,4,2,3,2,3,1,6,0,0,0,3,2,2,5,2,0,0,0.50111716981
9686,4,1,16,65,6,24,3,11,8,9,1,2,5,2,2,1,1,5,1,0,7,2,2,2,0,2,1,1.06592231344
9687,4,1,30,77,16,30,5,13,12,10,4,6,6,1,2,0,3,3,1,0,1,0,5,9,9,1,1,0.840787356735
9688,4,1,19,48,10,22,2,8,6,8,2,3,2,1,0,2,2,2,0,1,4,1,1,1,0,2,1,0.546258929011
9689,4,2,30,86,11,34,2,17,9,10,6,1,3,2,4,0,4,4,1,0,4,1,2,10,4,1,1,1.65907640557
9690,4,0,19,57,8,18,3,9,8,9,6,4,4,2,2,1,0,3,0,0,4,1,3,7,0,0,0,0.77812593124
9691,4,0,11,37,3,11,1,9,2,6,3,1,1,1,1,1,0,4,1,0,2,1,5,1,1,1,1,0.348314346659
9692,4,1,9,28,4,11,1,5,3,5,0,1,2,1,2,0,0,2,0,0,2,0,1,3,2,0,0,0.505608784445
9693,4,1,8,23,3,9,1,1,2,3,1,1,1,1,1,3,1,1,0,0,3,0,1,4,0,0,0,0.312916213601
9694,4,1,23,71,9,31,1,10,5,9,3,3,2,1,5,1,4,3,0,0,7,2,0,6,0,0,0,1.02994215511
9695,4,0,21,60,10,29,3,11,10,8,0,2,4,1,2,3,1,2,0,0,5,3,1,2,0,1,1,0.583117005426
9696,4,0,7,23,3,4,1,0,2,2,1,1,2,1,0,0,1,2,0,0,0,1,1,5,3,0,0,0.406701220278
9697,4,1,8,16,5,4,1,5,3,5,1,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.228762364937
9698,4,2,36,123,14,39,7,25,12,16,5,4,8,1,4,2,5,6,0,1,8,2,10,10,3,7,4,2.19927819632
9699,4,2,52,130,24,44,7,21,9,18,10,11,8,4,2,8,7,8,4,0,8,4,9,7,3,2,8,1.01983940581
9700,4,2,68,167,38,57,7,35,19,23,3,22,10,4,3,4,6,11,4,8,11,9,11,10,5,5,9,1.86875052235
9701,4,1,20,57,4,19,4,8,8,10,0,1,4,1,0,1,0,2,1,0,3,3,4,7,6,0,1,1.22752017117
9702,4,2,32,76,10,36,3,13,12,12,2,5,4,3,10,1,1,2,0,0,4,3,2,3,3,1,2,1.15947387317
9703,4,0,6,24,0,9,1,1,2,1,1,0,2,1,2,0,2,1,0,0,2,1,0,4,0,0,0,0.355153132935
9704,4,1,69,176,25,64,8,30,18,22,7,7,11,2,13,6,6,5,2,1,4,7,11,12,18,7,7,2.81076843761
9705,4,2,74,172,31,68,9,24,18,23,7,8,11,2,7,5,3,9,3,1,11,3,8,7,9,3,13,1.60199981893
9706,4,0,5,16,1,9,1,0,2,1,1,1,2,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0.394655445398
9707,4,2,53,138,26,56,5,30,21,16,10,11,7,3,6,3,5,2,1,1,9,3,9,8,2,5,10,4.51661878503
9708,4,2,67,193,30,65,6,38,23,34,11,16,9,5,7,7,8,10,2,1,7,6,5,6,5,2,1,3.0708445451
9709,4,3,61,182,24,77,8,39,16,18,12,5,12,4,6,5,7,9,2,1,12,3,13,10,7,3,9,2.42763692053
9710,4,2,40,115,10,39,5,25,13,22,7,6,9,1,5,0,5,3,0,0,9,2,11,5,6,0,7,2.1660411828
9711,4,2,35,124,15,39,6,20,10,13,4,6,8,4,12,1,6,5,4,1,13,2,7,10,4,4,6,2.96247795706
9712,4,1,20,60,8,28,2,12,3,10,1,4,3,2,3,3,2,4,1,2,4,0,0,3,1,3,0,0.753730125488
9713,4,1,26,90,13,33,4,16,3,17,3,5,10,1,5,0,4,4,1,0,13,1,5,10,1,0,1,1.13125978524
9714,4,2,38,110,14,37,4,26,9,21,5,6,14,2,4,2,5,6,0,0,7,1,11,7,6,2,3,1.48293676576
9715,4,3,60,128,25,47,5,31,14,27,4,11,6,4,2,2,6,4,1,3,3,5,7,2,7,1,7,1.05735127646
9716,4,0,23,51,10,24,2,10,6,8,1,2,3,2,3,1,2,1,1,0,3,1,3,4,2,1,1,0.500062622303
9717,4,2,66,161,39,47,6,34,18,27,10,20,7,4,9,5,6,8,2,2,9,3,9,10,3,2,2,2.18808376885
9718,4,1,40,106,18,49,4,21,11,18,3,4,5,3,8,3,4,3,1,0,7,3,7,5,4,1,4,1.54162954582
9719,4,1,39,104,15,43,3,16,7,9,8,3,8,2,7,3,4,6,0,0,7,2,5,14,5,4,3,1.59740891773
9720,4,1,30,60,9,21,3,17,6,15,1,3,4,2,0,0,1,4,0,0,4,2,3,1,1,0,1,0.257816134183
9721,4,1,11,46,8,12,3,4,7,4,2,2,4,1,4,0,2,0,1,1,5,0,2,10,1,0,0,0.672884252328
9722,4,2,27,87,11,33,4,13,8,10,3,7,7,2,10,1,4,4,1,4,4,5,5,9,2,3,1,1.46999086629
9723,4,3,40,94,21,40,4,15,11,12,8,8,8,2,5,5,1,3,0,1,6,2,10,7,2,1,1,1.03485253261
9724,4,3,58,168,20,51,8,31,20,21,8,11,9,2,5,4,3,9,1,2,13,3,14,8,2,7,12,2.24525533835
9725,4,1,33,103,10,36,4,18,15,18,4,1,5,4,1,1,0,7,2,0,5,1,4,9,7,1,2,1.85954092013
9726,4,2,45,138,19,60,5,22,9,16,4,5,7,4,8,1,5,3,1,1,7,7,9,17,10,4,4,1.88877450663
9727,4,3,82,238,37,97,11,47,27,42,15,16,12,6,11,4,9,6,2,5,13,5,16,13,6,2,10,3.7848084383
