id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
9592,4,0,27,73,6,29,2,17,8,12,3,1,3,1,5,1,4,1,0,0,4,3,4,2,1,3,2
9593,4,1,25,63,11,23,3,16,8,10,6,0,4,3,2,1,1,2,0,0,0,0,3,2,7,2,1
9594,4,3,89,228,43,85,11,54,28,40,15,10,18,3,7,7,3,11,3,0,17,4,11,11,2,4,4
9595,4,2,63,145,33,53,7,30,14,17,12,11,11,2,4,5,5,4,2,4,10,1,11,5,4,8,11
9596,4,1,43,103,15,49,6,21,9,14,3,7,9,1,4,0,3,3,4,0,8,2,4,12,3,2,3
9597,4,2,34,103,4,43,6,18,6,14,4,2,7,3,4,3,6,8,2,0,9,0,12,4,0,2,4
9598,4,2,32,102,8,42,4,17,13,11,3,2,5,4,11,2,5,3,1,0,9,1,7,6,1,4,4
9599,4,1,25,50,9,18,2,7,6,4,3,4,3,2,3,0,2,2,0,0,5,4,3,7,2,0,0
9600,4,2,44,106,25,31,5,25,15,17,6,7,6,4,4,1,2,4,2,2,7,4,4,2,0,5,4
9601,4,0,21,57,10,18,2,8,6,5,4,6,2,2,5,1,2,4,3,2,2,4,3,3,3,1,2
9602,4,1,20,50,5,19,3,12,7,8,0,2,4,1,3,1,2,2,0,0,2,2,5,3,1,0,3
9603,4,2,43,151,17,57,5,27,18,20,12,5,12,4,10,4,6,2,0,1,12,3,6,12,7,5,1
9604,4,1,28,85,12,34,3,13,8,11,5,4,7,1,3,4,2,4,0,0,10,3,2,7,1,2,0
9605,4,1,17,50,3,20,3,8,5,5,3,2,6,0,1,0,2,3,0,0,5,2,4,4,1,2,3
9606,4,2,59,143,27,71,7,29,18,16,10,13,9,4,11,5,6,3,4,2,9,2,10,6,2,3,4
9607,4,3,72,201,28,73,8,20,31,12,15,6,13,7,10,7,4,9,12,1,11,5,19,21,11,7,10
9608,4,3,64,155,26,56,4,21,15,12,15,6,5,3,7,3,8,10,2,1,8,5,16,11,2,3,7
9609,4,0,45,136,16,59,5,22,10,16,7,1,7,4,10,3,5,6,0,0,11,4,6,13,3,1,4
9610,4,2,44,124,23,42,5,22,11,19,5,8,6,4,7,3,5,6,2,3,9,3,8,7,4,2,7
9611,4,1,20,51,10,21,2,9,6,8,4,1,4,1,2,4,2,0,0,0,5,2,1,3,1,0,1
9612,4,0,11,29,5,10,2,5,3,6,0,2,3,0,0,0,0,3,0,0,0,1,0,2,4,1,0
9613,4,2,67,178,37,67,8,32,22,23,12,14,10,3,9,6,4,8,1,3,7,12,11,8,3,5,10
9614,4,1,6,18,4,11,1,2,2,1,0,1,2,0,2,1,0,0,0,0,1,1,2,3,1,0,0
9615,4,2,40,116,24,37,4,24,8,16,5,15,8,4,7,2,6,6,1,7,6,5,9,7,6,3,2
9616,4,1,31,87,11,40,4,15,7,10,3,4,5,2,8,3,3,5,3,2,3,0,5,7,4,2,1
9617,4,2,35,129,9,55,4,16,18,12,7,2,5,4,3,6,4,7,0,0,11,1,1,12,0,8,0
9618,4,3,87,237,34,89,8,41,33,24,26,16,11,8,12,10,9,12,4,5,12,2,21,8,6,9,12
9619,4,2,46,122,31,43,7,19,15,20,2,18,14,2,2,4,4,1,0,0,13,6,6,14,2,6,3
9620,4,1,13,39,6,14,2,5,5,5,3,3,3,1,1,1,3,2,0,0,5,0,2,2,0,1,2
9621,4,0,43,88,18,35,5,23,13,18,0,8,7,1,0,6,4,2,0,0,4,3,6,3,5,1,2
9622,4,2,45,111,23,34,5,18,13,23,13,11,8,3,4,2,3,6,0,1,9,3,2,5,0,2,4
9623,4,1,12,47,7,15,2,7,5,6,2,2,3,2,3,0,3,2,0,2,3,1,4,4,4,1,2
9624,4,3,69,173,37,61,9,36,20,20,10,15,10,5,6,6,6,7,2,1,7,3,14,12,14,3,5
9625,4,3,52,150,28,46,6,25,17,20,7,8,7,5,11,3,5,3,0,2,16,11,11,5,0,9,7
9626,4,0,10,35,2,14,2,6,4,4,0,0,2,1,1,1,0,2,0,0,4,2,0,3,0,0,0
9627,4,2,69,214,20,80,7,26,26,25,9,8,9,6,9,4,10,11,2,3,9,10,8,23,9,3,6
9628,4,2,48,124,20,55,5,23,13,20,11,9,9,2,7,4,5,2,0,1,7,1,7,5,2,2,7
9629,4,0,39,105,15,38,5,20,15,16,3,8,9,2,1,2,1,2,1,2,3,3,2,14,5,3,2
9630,4,2,52,123,18,43,7,22,14,16,5,3,9,2,6,8,3,4,1,0,9,2,13,10,2,1,3
9631,4,2,37,115,16,47,5,19,6,12,6,6,6,2,6,2,6,5,2,1,6,7,7,8,6,4,5
9632,4,0,28,65,9,26,2,15,8,9,9,5,3,2,0,5,3,2,0,0,3,0,5,4,0,1,3
9633,4,1,20,52,12,13,3,11,8,10,1,4,4,1,1,0,0,3,0,0,5,3,2,4,1,0,1
9634,4,1,16,42,7,20,1,4,5,4,2,2,2,1,3,0,2,1,0,0,5,2,1,5,0,1,0
9635,4,1,15,47,8,16,2,8,7,6,3,2,3,2,2,0,1,2,0,1,5,0,0,6,0,1,0
9636,4,2,35,92,15,26,5,9,11,4,4,6,6,1,4,3,3,4,3,3,13,3,9,12,3,4,7
9637,4,0,8,19,1,6,1,4,2,3,0,1,2,1,1,0,0,0,0,0,3,2,1,2,0,0,0
9638,4,2,26,84,11,32,5,10,11,9,2,2,6,1,2,0,1,4,3,0,7,2,8,10,4,1,3
9639,4,1,17,62,3,34,3,9,9,9,0,1,4,2,3,0,2,2,0,0,3,0,2,5,2,0,2
9640,4,2,21,74,6,32,3,11,8,6,6,3,4,3,2,1,2,3,0,1,3,2,2,8,5,5,0
9641,4,2,26,60,14,17,3,14,4,5,3,3,5,1,1,1,2,6,0,0,5,1,5,2,1,4,1
9642,4,2,35,94,13,40,5,17,9,18,6,3,9,4,8,1,3,1,0,1,5,5,4,6,2,0,2
9643,4,2,38,132,11,47,7,21,15,13,8,3,8,2,8,3,6,9,0,1,9,5,6,8,1,5,3
9644,4,0,51,113,16,34,6,23,14,19,9,5,9,1,7,4,3,4,2,0,4,3,7,3,0,0,1
9645,4,2,37,89,15,38,5,15,11,11,3,6,6,1,2,4,1,4,2,3,8,2,4,3,0,6,6
9646,4,0,13,39,6,17,2,10,6,4,1,2,3,1,0,0,3,1,0,0,2,2,2,1,0,3,1
9647,4,1,55,122,19,58,8,15,13,8,6,11,11,0,4,8,2,3,3,4,8,3,8,16,1,3,8
9648,4,3,60,158,30,59,8,28,17,22,7,9,13,2,8,5,5,5,2,0,18,5,7,11,1,4,3
9649,4,1,43,100,19,39,4,22,6,10,7,11,6,3,6,3,5,7,0,2,4,1,13,4,7,2,5
9650,4,2,40,105,17,46,3,15,12,11,5,5,5,2,5,3,2,3,2,1,8,3,9,11,2,5,5
9651,4,1,36,88,13,31,5,16,13,12,4,3,6,2,4,0,0,2,0,1,6,3,6,6,4,3,3
9652,4,0,53,172,25,75,6,22,16,17,7,4,7,4,9,2,6,7,1,0,10,6,8,24,7,3,3
9653,4,0,6,17,0,4,1,2,1,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2,2,0,1
9654,4,1,23,72,8,31,4,10,10,8,4,2,5,2,4,6,2,3,0,0,6,2,3,8,1,0,0
9655,4,0,16,40,6,16,1,9,3,4,1,2,4,0,1,1,2,1,1,1,1,1,5,5,1,2,4
9656,4,1,20,87,6,30,1,15,11,11,1,2,2,1,3,0,4,2,2,0,4,2,2,12,2,4,0
9657,4,1,14,53,4,20,1,7,3,7,3,2,3,1,2,1,3,2,0,0,5,1,0,5,2,1,0
9658,4,2,41,109,20,44,5,18,10,13,5,10,6,4,12,3,3,4,2,2,7,3,5,7,3,4,2
9659,4,3,35,117,15,45,5,21,18,15,5,7,6,5,6,4,3,3,3,2,2,4,7,5,7,4,7
9660,4,2,62,185,24,77,8,35,14,18,8,4,10,6,12,2,7,6,2,1,23,3,10,24,2,3,5
9661,4,1,21,82,8,23,3,11,4,7,2,2,5,3,9,1,4,6,0,1,7,1,2,13,2,2,0
9662,4,1,13,53,3,23,1,10,6,9,1,2,3,1,2,1,1,0,0,0,2,1,3,5,1,0,0
9663,4,2,34,92,15,42,2,16,6,15,8,4,5,1,4,3,4,2,0,0,5,2,2,6,8,3,1
9664,4,0,6,20,3,6,1,4,2,4,1,2,2,1,1,0,1,1,0,0,2,1,1,1,0,0,0
9665,4,1,13,35,5,13,2,7,4,6,0,2,4,0,2,0,0,4,0,0,2,0,0,3,1,2,0
9666,4,1,28,81,12,27,3,17,12,10,3,4,4,3,3,2,4,4,0,1,4,1,3,7,2,2,0
9667,4,2,47,140,18,56,5,29,15,17,2,3,7,5,6,2,9,1,2,0,14,3,3,19,1,4,0
9668,4,1,12,31,4,17,1,4,1,5,1,0,1,1,4,2,2,1,0,0,0,1,2,2,1,0,1
9669,4,3,95,269,42,103,13,57,32,34,19,13,13,6,19,8,5,11,3,6,14,4,22,15,10,8,11
9670,4,3,64,191,21,80,7,27,23,21,12,11,9,5,14,7,4,2,3,5,3,3,8,22,22,2,4
9671,4,2,70,165,30,64,6,27,16,17,10,7,11,3,13,4,5,6,2,3,7,6,19,13,4,3,13
9672,4,1,25,79,10,32,3,16,15,9,3,4,4,3,1,0,0,2,0,0,9,2,0,13,0,2,0
9674,4,3,81,228,37,72,11,33,26,26,11,17,12,7,14,8,6,17,8,4,15,3,12,16,7,6,14
9675,4,1,28,73,10,29,3,14,6,13,2,5,4,3,4,0,2,4,0,1,7,2,3,2,3,2,3
9676,4,1,20,61,7,25,2,6,10,6,1,2,3,1,2,2,1,3,0,0,7,4,3,9,0,0,0
9677,4,1,18,57,6,24,2,11,5,11,2,3,7,0,2,1,1,0,0,0,3,0,1,4,0,5,1
9678,4,0,17,40,7,16,2,10,7,5,1,3,3,1,2,0,0,1,0,1,3,1,1,4,2,1,1
9679,4,0,18,38,8,14,2,5,5,6,2,2,3,1,0,1,1,0,0,0,0,3,3,5,6,0,1
9680,4,1,20,46,10,16,2,12,6,9,1,2,4,1,3,0,1,0,0,0,2,3,2,1,3,1,1
9681,4,1,13,41,6,14,2,7,6,7,2,2,3,2,2,0,0,2,0,0,5,3,3,3,0,0,0
9682,4,2,32,108,15,40,4,20,17,11,5,5,5,3,3,1,2,1,1,1,12,5,2,12,2,4,0
9683,4,2,48,128,20,43,5,22,9,15,7,6,8,2,9,5,5,4,0,1,3,3,11,8,11,5,8
9684,4,1,25,75,7,33,4,16,5,12,2,2,5,3,2,2,1,5,0,0,4,2,5,6,4,0,4
9685,4,1,23,64,7,23,2,13,4,11,4,2,3,2,3,1,6,0,0,0,3,2,2,5,2,0,0
9686,4,1,16,65,6,24,3,11,8,9,1,2,5,2,2,1,1,5,1,0,7,2,2,2,0,2,1
9687,4,1,30,77,16,30,5,13,12,10,4,6,6,1,2,0,3,3,1,0,1,0,5,9,9,1,1
9688,4,1,19,48,10,22,2,8,6,8,2,3,2,1,0,2,2,2,0,1,4,1,1,1,0,2,1
9689,4,2,30,86,11,34,2,17,9,10,6,1,3,2,4,0,4,4,1,0,4,1,2,10,4,1,1
9690,4,0,19,57,8,18,3,9,8,9,6,4,4,2,2,1,0,3,0,0,4,1,3,7,0,0,0
9691,4,0,11,37,3,11,1,9,2,6,3,1,1,1,1,1,0,4,1,0,2,1,5,1,1,1,1
9692,4,1,9,28,4,11,1,5,3,5,0,1,2,1,2,0,0,2,0,0,2,0,1,3,2,0,0
9693,4,1,8,23,3,9,1,1,2,3,1,1,1,1,1,3,1,1,0,0,3,0,1,4,0,0,0
9694,4,1,23,71,9,31,1,10,5,9,3,3,2,1,5,1,4,3,0,0,7,2,0,6,0,0,0
9695,4,0,21,60,10,29,3,11,10,8,0,2,4,1,2,3,1,2,0,0,5,3,1,2,0,1,1
9696,4,0,7,23,3,4,1,0,2,2,1,1,2,1,0,0,1,2,0,0,0,1,1,5,3,0,0
9697,4,1,8,16,5,4,1,5,3,5,1,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0
9698,4,2,36,123,14,39,7,25,12,16,5,4,8,1,4,2,5,6,0,1,8,2,10,10,3,7,4
9699,4,2,52,130,24,44,7,21,9,18,10,11,8,4,2,8,7,8,4,0,8,4,9,7,3,2,8
9700,4,2,68,167,38,57,7,35,19,23,3,22,10,4,3,4,6,11,4,8,11,9,11,10,5,5,9
9701,4,1,20,57,4,19,4,8,8,10,0,1,4,1,0,1,0,2,1,0,3,3,4,7,6,0,1
9702,4,2,32,76,10,36,3,13,12,12,2,5,4,3,10,1,1,2,0,0,4,3,2,3,3,1,2
9703,4,0,6,24,0,9,1,1,2,1,1,0,2,1,2,0,2,1,0,0,2,1,0,4,0,0,0
9704,4,1,69,176,25,64,8,30,18,22,7,7,11,2,13,6,6,5,2,1,4,7,11,12,18,7,7
9705,4,2,74,172,31,68,9,24,18,23,7,8,11,2,7,5,3,9,3,1,11,3,8,7,9,3,13
9706,4,0,5,16,1,9,1,0,2,1,1,1,2,0,6,1,0,0,0,0,0,0,1,1,0,0,0
9707,4,2,53,138,26,56,5,30,21,16,10,11,7,3,6,3,5,2,1,1,9,3,9,8,2,5,10
9708,4,2,67,193,30,65,6,38,23,34,11,16,9,5,7,7,8,10,2,1,7,6,5,6,5,2,1
9709,4,3,61,182,24,77,8,39,16,18,12,5,12,4,6,5,7,9,2,1,12,3,13,10,7,3,9
9710,4,2,40,115,10,39,5,25,13,22,7,6,9,1,5,0,5,3,0,0,9,2,11,5,6,0,7
9711,4,2,35,124,15,39,6,20,10,13,4,6,8,4,12,1,6,5,4,1,13,2,7,10,4,4,6
9712,4,1,20,60,8,28,2,12,3,10,1,4,3,2,3,3,2,4,1,2,4,0,0,3,1,3,0
9713,4,1,26,90,13,33,4,16,3,17,3,5,10,1,5,0,4,4,1,0,13,1,5,10,1,0,1
9714,4,2,38,110,14,37,4,26,9,21,5,6,14,2,4,2,5,6,0,0,7,1,11,7,6,2,3
9715,4,3,60,128,25,47,5,31,14,27,4,11,6,4,2,2,6,4,1,3,3,5,7,2,7,1,7
9716,4,0,23,51,10,24,2,10,6,8,1,2,3,2,3,1,2,1,1,0,3,1,3,4,2,1,1
9717,4,2,66,161,39,47,6,34,18,27,10,20,7,4,9,5,6,8,2,2,9,3,9,10,3,2,2
9718,4,1,40,106,18,49,4,21,11,18,3,4,5,3,8,3,4,3,1,0,7,3,7,5,4,1,4
9719,4,1,39,104,15,43,3,16,7,9,8,3,8,2,7,3,4,6,0,0,7,2,5,14,5,4,3
9720,4,1,30,60,9,21,3,17,6,15,1,3,4,2,0,0,1,4,0,0,4,2,3,1,1,0,1
9721,4,1,11,46,8,12,3,4,7,4,2,2,4,1,4,0,2,0,1,1,5,0,2,10,1,0,0
9722,4,2,27,87,11,33,4,13,8,10,3,7,7,2,10,1,4,4,1,4,4,5,5,9,2,3,1
9723,4,3,40,94,21,40,4,15,11,12,8,8,8,2,5,5,1,3,0,1,6,2,10,7,2,1,1
9724,4,3,58,168,20,51,8,31,20,21,8,11,9,2,5,4,3,9,1,2,13,3,14,8,2,7,12
9725,4,1,33,103,10,36,4,18,15,18,4,1,5,4,1,1,0,7,2,0,5,1,4,9,7,1,2
9726,4,2,45,138,19,60,5,22,9,16,4,5,7,4,8,1,5,3,1,1,7,7,9,17,10,4,4
9727,4,3,82,238,37,97,11,47,27,42,15,16,12,6,11,4,9,6,2,5,13,5,16,13,6,2,10
9728,4,0,29,77,8,39,5,10,7,10,2,4,7,1,5,5,0,1,0,0,8,1,1,7,2,3,0
9729,4,1,34,92,15,38,3,23,8,18,1,4,5,2,6,2,3,3,0,0,4,3,3,2,4,3,3
9730,4,2,42,117,19,36,6,20,15,15,3,6,7,2,7,1,6,6,6,1,11,3,8,4,0,1,6
9731,4,2,27,75,8,28,2,15,13,12,4,3,3,2,5,0,2,3,2,0,2,0,4,3,4,1,1
9732,4,1,14,53,5,15,3,7,4,6,2,2,5,0,1,1,2,4,0,0,3,2,1,9,6,0,0
9733,4,2,35,111,14,42,3,22,10,18,4,3,7,3,6,3,3,4,1,0,11,2,3,10,3,2,1
9734,4,2,37,116,10,44,4,21,16,18,9,7,7,3,4,3,5,5,0,0,3,2,1,9,6,3,0
9735,4,1,11,37,2,14,1,6,5,6,1,1,2,1,4,1,2,2,0,0,0,0,0,2,1,0,0
9736,4,0,36,84,13,36,2,15,7,12,3,4,3,2,6,2,3,7,0,1,7,3,5,4,1,0,4
9737,4,1,17,71,1,34,3,14,8,5,4,0,4,2,3,2,3,0,0,0,2,1,4,10,4,4,4
9738,4,2,77,200,34,86,11,38,27,18,10,9,13,4,10,6,6,5,5,0,15,6,6,18,5,9,8
9739,4,2,68,152,27,58,4,31,24,19,16,8,6,4,8,5,3,2,2,2,8,2,13,7,5,2,1
9740,4,2,29,75,10,30,4,17,5,12,2,0,5,2,2,3,3,3,0,0,8,1,8,5,1,3,3
9741,4,3,57,164,21,71,7,31,19,20,11,8,8,6,10,3,7,6,0,2,10,5,10,7,2,9,7
9742,4,1,23,60,7,28,3,11,11,11,0,1,4,1,2,3,2,0,0,0,7,1,1,6,0,0,2
9743,4,3,51,134,18,49,6,19,18,15,6,4,8,3,5,8,6,4,2,0,10,3,10,10,1,6,3
9744,4,3,63,157,39,60,6,30,21,23,11,14,7,4,3,3,8,7,7,1,8,1,7,5,4,3,5
9745,4,1,30,81,12,36,3,14,6,11,2,2,4,1,5,2,3,6,0,0,7,4,3,4,1,1,2
9746,4,1,32,120,7,45,5,16,8,14,4,2,6,4,11,2,3,6,1,1,7,3,4,18,6,0,5
9747,4,0,10,35,6,11,2,6,5,3,1,1,3,1,1,0,0,2,0,0,4,2,4,7,0,2,0
9748,4,2,29,73,7,30,3,11,3,5,2,4,7,1,4,1,1,5,0,3,5,3,9,6,6,4,4
9749,4,1,17,50,5,25,2,14,6,7,5,2,4,1,3,1,2,1,0,0,4,1,0,0,0,0,0
9750,4,3,28,96,11,35,4,13,11,12,1,3,6,2,6,3,6,2,0,1,1,1,0,14,7,2,0
9751,4,1,44,107,11,45,4,19,11,17,6,3,6,2,4,1,3,2,1,0,4,4,3,10,3,0,5
9752,4,1,30,60,6,24,4,9,6,5,5,3,4,0,4,2,2,0,1,0,4,1,5,7,4,2,3
9753,4,2,33,100,21,32,4,15,7,11,3,9,5,3,3,1,4,4,1,3,3,1,7,14,10,4,5
9754,4,2,42,128,18,51,6,24,20,18,3,2,7,3,7,2,3,3,0,1,7,1,7,9,5,3,6
9755,4,1,98,240,47,92,12,37,28,29,12,11,13,5,12,12,10,11,3,2,15,5,13,20,5,5,8
9756,4,1,1,10,0,5,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0
9757,4,1,20,63,6,19,1,12,6,7,4,3,1,1,2,1,1,5,0,0,4,0,0,7,0,0,0
9758,4,1,49,143,15,59,7,29,16,18,4,5,9,3,8,2,7,4,3,1,12,2,11,11,0,3,6
9759,4,2,19,55,8,20,2,12,7,10,1,4,4,2,1,0,0,2,0,0,3,2,4,5,2,1,0
9760,4,2,92,213,45,93,8,43,15,28,11,15,12,4,16,6,13,10,1,4,15,6,15,11,5,1,10
9761,4,2,36,100,11,34,4,16,11,17,5,4,8,2,12,3,2,5,1,0,1,1,4,5,6,2,2
9762,4,2,56,149,21,61,5,28,13,19,9,2,13,1,7,4,4,5,6,0,6,1,10,11,13,4,10
9763,4,0,22,68,9,30,4,13,9,11,1,4,5,1,6,2,2,0,0,0,7,3,0,5,0,0,0
9764,4,2,20,79,9,30,5,16,11,13,4,6,6,1,4,0,1,3,0,1,6,1,4,7,1,1,1
9765,4,1,14,59,8,21,2,8,3,7,3,4,4,1,1,2,2,4,1,0,5,3,1,4,0,4,0
9766,4,2,25,74,13,28,3,16,10,8,2,6,6,2,3,3,1,3,1,1,6,1,5,6,2,1,3
9767,4,2,56,158,22,57,9,42,19,33,5,10,11,2,3,7,6,4,1,1,9,3,6,7,5,1,1
9768,4,1,23,72,10,24,3,15,11,5,3,4,4,1,6,3,1,1,1,0,3,1,2,4,5,2,4
9769,4,0,5,15,2,5,1,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,4,3,0,0
9770,4,1,20,61,5,29,2,14,11,14,2,1,2,2,3,0,1,0,0,0,2,2,1,1,3,0,0
9771,4,2,36,105,20,38,7,18,12,15,12,7,8,2,3,3,2,2,0,1,13,3,7,8,1,1,2
9772,4,1,18,53,10,18,1,7,9,4,1,3,2,1,2,1,1,3,1,0,5,3,1,6,3,3,1
9773,4,1,23,62,8,25,4,10,6,8,0,1,5,1,5,1,1,0,2,0,6,1,2,9,2,1,0
9774,4,0,50,164,15,61,6,21,10,23,5,6,10,1,14,4,5,8,1,0,11,5,7,19,5,1,4
9775,4,1,9,23,3,6,1,2,3,3,2,0,2,1,0,2,1,2,0,0,1,0,0,1,0,1,0
9776,4,1,15,42,8,17,2,9,4,9,1,3,3,2,2,2,1,1,0,0,3,2,0,1,0,2,0
9777,4,2,26,85,12,38,5,14,7,5,8,3,6,2,5,2,1,6,1,1,6,1,3,6,0,5,1
9778,4,1,12,34,4,15,2,7,3,7,1,1,3,1,3,0,2,1,0,0,2,1,2,1,0,0,2
9779,4,1,16,47,3,20,3,10,6,8,1,1,4,1,1,3,3,1,0,0,1,0,2,2,1,0,1
9780,4,2,49,128,24,47,4,24,13,22,5,8,7,4,8,3,5,4,0,1,10,2,8,5,1,0,5
9781,4,2,30,91,10,34,4,14,6,11,4,3,5,2,3,3,5,4,1,0,4,1,4,7,2,4,3
9782,4,1,36,105,16,42,3,21,8,17,3,4,7,2,5,2,4,5,1,0,9,3,8,7,2,0,2
9783,4,3,45,144,22,50,6,26,16,13,11,12,7,5,9,2,8,9,0,3,7,0,3,7,2,9,1
9784,4,2,53,154,21,56,10,19,24,11,6,12,12,0,12,1,1,6,3,1,16,3,10,17,2,9,6
9785,4,1,20,55,9,20,3,12,6,13,3,8,4,2,2,0,0,1,1,0,7,1,1,2,1,3,0
9786,4,1,26,65,12,18,4,11,6,12,1,3,5,2,3,1,1,4,0,0,11,2,3,5,0,3,0
9787,4,2,28,85,14,30,3,16,6,10,5,5,4,2,5,2,1,4,2,0,6,0,0,8,4,1,0
9788,4,2,38,96,22,36,5,19,13,12,7,9,7,2,4,2,4,2,1,3,4,5,8,3,1,1,6
9789,4,2,47,133,18,45,5,18,20,13,6,7,6,4,9,6,3,3,2,1,1,3,15,10,11,2,15
9790,4,1,20,73,7,31,5,10,7,11,3,2,6,1,7,1,4,1,0,0,4,2,0,9,1,2,0
9791,4,3,54,162,27,52,7,32,19,19,13,14,9,4,12,2,5,6,3,3,7,4,9,8,5,8,8
9792,4,2,29,99,9,36,4,15,12,15,0,1,5,2,5,1,6,5,1,0,8,2,0,8,0,4,0
9793,4,1,16,48,8,19,2,10,6,8,0,1,3,2,0,1,0,2,0,0,4,3,1,5,1,2,0
9794,4,2,46,128,17,40,6,20,15,18,4,4,9,3,4,2,2,7,0,1,14,3,6,16,1,4,2
9795,4,2,27,85,17,37,4,16,6,9,5,4,5,2,5,0,3,1,1,2,5,4,4,6,1,3,0
9796,4,2,29,89,14,31,5,14,7,13,5,3,8,1,5,2,0,7,1,1,12,2,3,9,0,2,2
9797,4,1,27,76,10,31,2,14,7,11,3,3,3,1,5,1,3,1,2,0,2,1,6,5,3,3,3
9798,4,2,43,93,24,29,5,22,13,14,2,9,7,1,3,0,1,3,0,1,11,2,7,8,1,4,6
9799,4,2,35,109,14,41,5,13,5,10,2,5,6,1,6,2,5,12,3,2,11,3,7,12,3,2,1
9800,4,0,29,73,11,32,3,10,11,9,1,5,5,1,4,1,2,5,0,0,3,5,5,6,2,0,4
9801,4,2,39,112,23,40,6,13,12,7,9,6,8,3,5,2,1,3,4,1,14,5,4,12,4,7,0
9802,4,1,9,28,1,12,1,4,1,3,3,0,1,1,1,1,1,2,0,0,1,1,1,2,0,0,0
9803,4,1,34,90,14,40,5,18,13,14,1,6,7,3,4,2,2,1,0,0,5,4,2,8,4,2,1
9804,4,1,20,55,6,23,2,11,4,11,2,2,3,2,4,0,2,4,0,1,4,1,4,2,0,1,4
9805,4,2,35,83,13,39,4,22,7,14,6,4,6,1,0,2,3,1,0,0,5,1,4,6,6,3,4
9806,4,1,20,59,6,25,3,10,10,9,4,3,5,1,0,2,1,1,0,0,4,1,2,8,1,0,2
9807,4,0,10,25,5,10,1,6,4,4,1,4,1,1,0,0,1,0,0,1,3,0,1,3,2,0,0
9808,4,1,11,36,4,11,2,9,8,6,1,3,3,1,0,1,1,1,0,0,2,0,2,2,1,1,0
9809,4,1,36,105,12,42,4,11,8,14,3,2,11,2,8,2,7,1,0,0,6,2,9,12,6,1,15
9810,4,1,40,115,14,46,2,15,14,16,5,2,3,2,9,2,4,6,0,0,8,4,6,9,4,0,4
9811,4,3,54,163,25,70,6,30,12,21,8,7,7,4,11,3,4,8,2,1,5,1,11,11,5,7,6
9812,4,2,44,120,20,48,4,15,21,11,7,4,5,2,9,2,0,4,4,0,6,3,3,13,8,2,0
9813,4,2,42,132,11,64,5,24,12,23,3,6,6,3,9,3,7,1,0,1,5,5,7,10,6,1,4
9814,4,1,20,53,7,19,3,14,7,8,1,1,4,2,1,0,3,1,0,0,6,1,4,4,1,2,0
9815,4,1,22,45,12,10,2,9,2,7,0,9,3,2,3,2,2,3,1,4,2,3,3,1,0,1,3
9816,4,2,50,118,26,36,6,20,14,15,11,11,7,4,1,3,2,7,4,2,10,6,9,5,5,4,4
9817,4,1,30,72,18,29,3,14,7,11,2,7,3,2,5,6,2,3,1,1,3,4,7,3,2,1,1
9818,4,2,69,178,41,67,4,33,25,20,5,13,5,4,9,5,3,8,1,3,8,7,14,9,10,7,8
9819,4,2,23,100,8,31,5,10,10,7,5,3,6,4,9,1,4,8,0,1,7,1,4,13,3,4,4
9820,4,3,39,112,20,41,5,21,7,18,11,10,9,1,4,1,4,4,1,1,10,1,12,7,0,2,9
9821,4,3,76,202,33,79,8,35,20,28,9,9,10,4,23,6,7,9,1,5,4,6,17,13,4,4,12
9822,4,3,57,139,25,55,7,28,22,19,12,10,8,4,2,5,3,8,1,0,10,3,5,9,0,7,4
9823,4,1,23,73,13,26,4,13,8,10,5,8,5,2,3,0,3,2,0,3,3,0,3,8,5,3,0
9824,4,2,37,97,19,35,4,20,10,14,5,8,5,3,2,2,4,4,0,1,7,6,2,5,1,3,1
9825,4,0,11,19,6,8,1,4,2,3,1,2,1,1,0,1,0,1,0,0,2,1,2,0,1,0,1
9826,4,1,63,139,34,45,6,31,14,11,6,15,7,3,5,0,2,3,1,2,11,2,17,17,9,10,8
9827,4,1,55,129,20,55,7,28,17,15,3,9,8,4,10,1,2,1,3,1,9,4,9,8,6,3,8
9828,4,2,55,148,18,58,5,22,22,21,9,5,7,4,6,6,3,5,2,0,11,2,7,11,2,3,4
9829,4,3,115,253,60,77,10,45,28,28,24,25,12,5,16,9,8,12,1,8,22,7,26,13,4,5,14
9830,4,3,62,149,31,48,6,28,12,25,10,17,8,3,6,4,3,7,1,4,5,3,17,11,6,5,20
9831,4,2,33,94,17,31,2,21,10,13,7,9,4,2,1,1,5,5,0,5,7,4,11,5,2,4,11
9832,4,2,46,133,24,52,5,25,15,19,6,5,6,4,12,1,6,3,0,1,13,4,4,9,1,6,2
9833,4,3,66,184,27,75,8,32,19,23,8,10,11,5,8,8,6,8,1,1,13,3,11,13,4,6,3
9834,4,0,20,50,3,22,3,11,8,5,1,0,4,1,1,1,2,2,0,0,1,2,4,3,1,3,3
9835,4,1,29,71,12,33,4,16,5,12,0,5,5,2,4,1,0,4,0,0,8,2,4,6,1,0,0
