id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10
13256,5,2,30,79,12,28,3,16,8,11,10,6,7,3,1,3,3,2,1,0,2,1,3,0,7,4,2,1.62613551954,1,0,0,0,2.15520775805,4.29113924051,42.9113924051,0,3,5.50428571429,1,0,0,0,1,0,0,0,1,0,11.2857142857,0,0
13257,5,2,26,73,15,29,3,17,10,9,4,6,5,2,5,1,3,1,3,2,5,0,4,7,0,4,2,1.80244875746,2,3,1,0,2.54973362383,4.45205479452,44.5205479452,0,0,7.46724137931,0,0,0,0,0,0,1,0,0,0.3035158549,14.6,0,0
13258,5,1,14,53,6,16,2,9,8,5,5,3,4,2,1,4,4,0,0,0,4,1,1,4,1,3,0,1.24446401726,1,1,0,0,1.94145068679,4.0,40.0,0,2,4.676875,0,0,0,0,0,0,0,1,0,2.98460686286,13.25,0,0
13259,5,3,53,147,29,55,4,27,16,17,8,7,6,2,7,6,6,4,1,0,12,3,9,10,5,6,7,2.61922776891,2,1,1,0,2.13468762344,4.34693877551,43.4693877551,0,3,5.60345454545,0,2,0,1,0,0,0,0,0,0.505859758166,24.5,0,0
13260,5,4,64,165,26,64,6,44,27,25,5,14,14,2,6,7,10,3,0,5,6,3,9,8,8,6,7,2.64050296396,0,2,0,1,2.41435715523,4.41212121212,44.1212121212,0,0,5.61171875,0,1,0,0,0,0,0,0,1,0,12.0,0,1
13261,5,1,17,56,5,11,2,9,5,7,3,2,4,1,0,1,3,2,0,0,4,0,12,6,3,1,13,1.21955993514,1,2,0,0,1.79817728782,3.69642857143,36.9642857143,0,3,5.07090909091,1,1,0,0,0,0,0,0,0,0,14.0,0,0
13262,5,2,16,66,5,29,2,10,4,9,4,2,3,1,3,0,3,5,0,0,3,1,1,5,2,0,0,1.40620853222,1,1,2,0,1.80422968473,3.77272727273,37.7272727273,0,2,5.58137931034,0,2,0,0,1,0,0,0,0,0,22.0,0,0
13263,5,4,80,193,33,76,6,34,23,15,17,11,8,4,8,6,6,5,6,3,9,4,16,9,11,8,22,2.91770200933,3,2,3,0,2.12395204272,4.52331606218,45.2331606218,2,2,5.92868421053,0,2,0,0,2,0,1,0,1,4.97434477143,24.125,0,2
13264,5,3,67,140,30,43,7,36,19,21,7,12,12,1,4,5,5,2,3,0,3,3,6,4,10,7,5,2.42316866207,0,0,0,0,2.2630119358,4.65,46.5,0,4,5.49906976744,0,0,0,0,0,0,0,0,1,6.27272958062,11.6666666667,0,0
13265,5,1,24,52,7,20,3,9,4,7,2,1,6,0,6,2,4,0,0,0,4,1,4,2,1,2,6,0.778932541314,0,0,1,0,1.86133152684,4.42307692308,44.2307692308,0,1,5.798,0,0,1,0,0,0,0,0,0,0.202343903266,8.66666666667,0,0
13266,5,2,48,128,23,51,5,26,19,22,13,6,6,4,2,4,5,1,1,1,7,3,2,8,5,3,2,3.06174996,2,0,2,0,2.24288024893,4.34375,43.4375,1,2,6.21294117647,0,0,0,0,0,0,0,0,0,0.809375613066,21.3333333333,0,1
13267,5,3,43,102,19,41,5,20,9,16,9,8,8,1,1,9,2,2,0,1,10,0,1,3,4,8,0,1.64087936649,0,3,0,1,2.34270243689,4.60784313725,46.0784313725,2,1,5.71341463415,1,0,0,0,0,0,0,0,0,3.97947581715,12.75,0,0
13268,5,4,120,268,58,107,10,50,28,27,22,33,12,7,15,15,11,6,4,6,10,5,10,11,20,12,8,3.43165257337,5,0,2,0,2.46723455563,4.80970149254,48.0970149254,2,9,5.64205607477,0,3,3,1,1,0,0,0,0,4.97434477143,22.3333333333,0,0
13269,5,3,52,121,23,50,5,21,15,20,11,9,10,1,6,3,5,1,2,1,1,4,6,3,13,3,4,1.38167556369,1,1,1,0,2.09364116633,4.72727272727,47.2727272727,0,2,5.6722,1,0,0,0,1,0,0,0,1,0.3035158549,12.1,0,0
13270,5,2,31,79,13,31,4,13,12,7,5,5,5,2,6,6,5,1,2,1,5,2,1,4,0,4,1,0.919819530147,1,3,1,1,2.22055547144,4.62025316456,46.2025316456,0,0,5.9264516129,0,0,0,0,0,0,0,0,0,0,15.8,0,0
13271,5,4,72,170,39,78,8,20,15,16,20,16,13,4,6,8,9,2,1,4,8,2,17,13,11,6,14,2.73089052088,1,5,2,0,2.38658508638,4.76470588235,47.6470588235,1,8,6.06525641026,1,2,0,0,0,0,2,0,0,0.505859758166,13.3076923077,0,0
13272,5,2,54,116,31,49,6,22,13,16,12,13,11,0,3,9,8,3,0,1,2,1,8,2,9,4,8,1.99684860755,0,0,0,0,2.37686248285,4.94827586207,49.4827586207,0,0,5.97326530612,1,0,4,1,0,0,0,0,0,0,10.5454545455,0,0
13273,5,2,32,100,19,38,4,10,9,7,9,6,7,2,9,5,6,4,1,1,6,2,6,6,3,4,5,2.17110280136,1,3,0,0,2.16050405641,4.33,43.3,0,4,5.49894736842,0,2,1,2,1,0,0,0,0,0,14.2857142857,0,0
13274,5,1,35,76,18,27,3,17,13,12,7,7,5,2,4,3,2,0,3,3,0,1,5,1,5,2,1,1.5079576456,0,0,0,0,2.58209081607,4.80263157895,48.0263157895,1,1,6.69814814815,0,0,0,0,1,0,0,0,2,0,15.2,0,0
13275,5,3,65,170,23,69,6,41,31,20,6,12,9,4,8,6,3,1,4,3,7,3,6,11,9,7,5,2.88640561078,3,1,0,0,2.19898562192,4.32352941176,43.2352941176,0,6,5.8084057971,0,2,0,0,0,0,1,0,1,5.68254843286,18.8888888889,0,0
13276,5,3,56,145,30,55,7,23,14,18,9,12,9,3,5,8,6,3,2,4,8,2,5,11,7,6,4,2.64065343441,2,4,2,1,2.47222114598,4.53103448276,45.3103448276,0,4,6.18109090909,0,0,0,0,1,0,1,0,1,0.607031709799,16.1111111111,0,0
13277,5,2,23,63,10,22,3,11,10,8,5,5,5,1,4,3,1,1,0,2,4,0,5,6,1,1,2,1.32208201242,0,2,1,0,2.42279666427,4.25396825397,42.5396825397,2,1,6.11909090909,0,0,0,0,0,0,0,0,0,0,12.6,0,0
13278,5,2,25,75,9,32,3,16,12,12,2,4,6,1,3,2,4,1,1,1,2,0,1,5,3,4,1,1.10617139936,0,0,2,0,2.17686442819,4.26666666667,42.6666666667,1,0,6.305,0,0,0,0,0,0,0,0,0,4.28299167204,12.5,0,0
13279,5,3,57,164,22,66,8,33,15,21,9,10,9,4,8,9,9,6,1,2,7,4,5,14,3,5,6,4.15362655493,2,10,1,0,2.18351358083,4.18902439024,41.8902439024,0,3,5.50181818182,0,0,0,0,0,0,0,0,0,0,18.2222222222,0,0
13280,5,3,81,206,38,64,8,46,30,23,14,17,13,4,8,7,9,6,2,2,11,1,18,8,8,10,21,3.916340476,3,1,2,0,2.31293247679,4.43689320388,44.3689320388,0,3,5.8096875,0,0,0,1,0,0,0,0,0,5.96921372572,15.8461538462,0,0
13281,5,3,40,132,21,49,5,16,18,15,6,7,9,3,7,9,7,2,3,0,10,0,2,15,8,9,1,2.80552132589,2,1,0,0,2.02819588142,4.19696969697,41.9696969697,0,1,6.02346938776,1,0,1,0,0,0,0,0,1,0,14.6666666667,0,0
13282,5,3,43,129,15,60,7,17,13,16,3,7,8,3,2,8,10,7,1,0,13,2,8,7,4,4,4,2.10168061688,1,0,0,0,1.98443556109,4.08527131783,40.8527131783,3,2,5.1385,0,2,0,2,2,0,0,1,0,2.98460686286,16.125,0,0
13283,5,2,38,92,18,29,4,23,12,14,8,6,7,1,1,3,2,2,0,0,6,3,9,1,3,4,3,1.51099294116,0,0,0,0,2.18462245041,4.41304347826,44.1304347826,0,2,5.67655172414,0,2,0,0,0,0,0,0,0,3.28812271776,13.1428571429,0,0
13284,5,2,41,96,20,24,4,16,13,12,6,7,8,1,8,6,5,3,0,2,6,3,4,4,2,4,5,1.8078868683,0,2,1,0,2.33921564302,4.45833333333,44.5833333333,0,0,6.18041666667,0,0,0,0,0,0,0,0,0,3.97947581715,12.0,0,0
13285,5,4,86,197,27,60,11,42,26,26,16,11,12,5,6,7,3,3,2,1,3,4,19,8,14,14,20,3.61190384512,1,5,1,0,2.05451195475,4.40101522843,44.0101522843,1,2,5.689,0,0,1,0,2,0,0,0,0,11.9384274514,16.4166666667,0,0
13286,5,3,53,148,32,59,7,17,22,17,11,11,9,3,4,15,3,4,2,2,8,0,17,7,7,8,21,4.34928232729,1,0,2,0,2.30493846181,4.51351351351,45.1351351351,0,2,6.00491525424,0,0,0,0,2,0,0,0,0,3.97947581715,16.4444444444,0,0
13287,5,1,10,28,3,10,1,4,2,2,3,1,4,0,2,0,0,2,1,0,0,1,2,3,4,2,0,0.576395962451,0,0,0,0,1.82574185835,4.0,40.0,0,0,6.226,0,0,0,0,0,0,0,0,0,0,7.0,0,0
13288,5,2,38,92,17,47,6,20,13,5,3,6,7,1,2,8,3,0,1,1,5,0,10,8,3,4,7,0.579251142045,0,1,3,0,2.03231772537,4.6847826087,46.847826087,0,1,5.22872340426,2,0,0,1,0,0,1,0,0,0,13.1428571429,0,0
13289,5,2,21,55,12,18,3,8,6,6,6,6,6,0,4,1,2,0,0,2,4,0,8,6,3,1,8,1.32921754434,0,2,1,0,2.72041787244,4.54545454545,45.4545454545,0,0,5.46666666667,0,0,1,0,0,0,0,0,0,0,9.16666666667,0,0
13290,5,3,45,130,24,45,6,23,13,15,12,6,8,3,12,9,5,2,2,0,8,1,7,6,3,6,8,2.57612860056,1,3,1,0,2.05245754929,4.34615384615,43.4615384615,1,0,5.92622222222,0,0,1,0,0,0,0,0,0,0.708203661432,16.25,0,0
13291,5,3,46,126,18,57,5,9,14,8,9,6,6,3,9,8,4,7,2,0,9,0,11,9,3,9,8,2.3282166928,3,1,2,0,2.05090765814,4.22222222222,42.2222222222,0,4,5.5398245614,0,1,0,2,0,0,0,0,0,3.97947581715,21.0,0,0
13292,5,3,49,141,18,48,8,28,18,17,8,7,10,2,5,3,5,3,2,2,8,2,2,11,11,6,2,3.40929220927,0,2,1,0,2.19317814943,4.10638297872,41.0638297872,0,2,5.69520833333,0,1,0,1,1,0,0,0,0,4.38416362368,14.1,0,0
13293,5,1,14,36,7,18,2,3,5,1,4,1,4,0,2,3,2,0,0,0,1,1,0,3,5,2,0,0.386471062545,0,0,0,0,2.02052955498,4.44444444444,44.4444444444,0,1,5.75666666667,0,1,0,0,1,0,0,0,0,1.98973790857,9.0,0,0
13294,5,3,48,133,27,51,8,17,15,8,8,10,9,3,5,6,7,4,7,3,5,0,11,11,7,9,8,2.52489175021,0,3,2,1,2.43591828292,4.4962406015,44.962406015,0,3,5.25803921569,0,1,2,2,3,0,0,0,0,2.98460686286,14.7777777778,0,0
13295,5,3,70,155,32,63,8,38,16,19,12,16,25,2,6,8,6,6,1,4,7,1,3,4,3,12,2,2.2079263915,0,3,1,0,2.49557631242,4.77419354839,47.7419354839,1,2,7.00285714286,0,0,2,0,1,0,1,0,1,10.9435584971,6.2,0,0
13296,5,0,8,44,3,8,3,8,6,8,5,1,4,0,2,1,3,1,0,0,4,0,5,3,1,2,0,1.00262037323,0,0,0,0,1.80848364876,3.40909090909,34.0909090909,0,0,5.79375,0,0,0,0,0,0,0,0,0,0.404687806533,11.0,0,0
13297,5,2,40,120,14,53,5,22,12,13,5,3,9,1,8,7,9,2,1,0,6,0,5,7,10,5,5,1.35359060648,1,0,0,0,1.72960302111,4.24166666667,42.4166666667,0,4,5.85566037736,0,1,1,0,0,1,0,0,1,2.98460686286,13.3333333333,0,0
13298,5,2,24,68,12,24,5,9,4,11,6,2,6,1,4,5,1,0,1,0,0,1,5,6,6,1,4,1.03885648001,0,3,0,0,1.97459723502,4.26470588235,42.6470588235,1,1,5.58041666667,1,0,0,0,0,0,0,0,0,0.202343903266,11.3333333333,0,0
13299,5,2,38,99,16,33,4,20,13,17,7,7,6,2,6,3,1,2,2,2,4,2,1,3,4,3,1,2.13678703665,1,1,1,0,2.23873989058,4.26262626263,42.6262626263,0,4,5.5503030303,0,0,0,0,1,0,1,0,0,0.202343903266,16.5,0,0
13300,5,3,54,136,30,56,7,27,14,13,8,11,10,3,9,6,9,3,5,4,6,3,14,11,5,7,8,2.64064273396,2,5,2,1,2.44891154515,4.63235294118,46.3235294118,1,0,5.8325,3,1,0,0,0,0,1,0,0,0.3035158549,13.9,0,0
13301,5,2,36,92,13,34,5,20,11,8,3,6,7,2,3,2,3,4,0,1,6,3,8,9,1,5,4,1.8218099683,0,2,2,0,2.20700682393,4.25,42.5,0,0,5.39794117647,0,0,0,1,0,0,0,0,0,2.98460686286,13.1428571429,0,0
13302,5,3,39,103,14,48,5,21,9,10,6,5,8,1,3,5,7,2,1,1,4,0,4,9,7,5,2,2.5613124752,1,3,1,0,2.05242540146,4.30097087379,43.0097087379,0,1,5.10895833333,0,1,0,0,0,0,2,1,0,0,12.875,0,0
13303,5,2,18,60,12,17,1,10,9,7,8,2,2,1,0,2,4,2,1,0,3,0,6,2,2,2,4,1.49991465575,1,0,0,0,2.04911445666,4.06666666667,40.6666666667,0,1,5.10882352941,0,1,0,0,0,0,0,0,0,2.19208181184,30.0,0,0
13304,5,3,63,137,36,58,6,21,18,11,13,14,9,5,8,11,5,1,2,7,3,5,8,6,10,9,6,1.89394387211,0,2,0,0,2.57668977268,4.91240875912,49.1240875912,0,1,5.97655172414,0,1,2,0,2,0,0,0,0,4.97434477143,15.2222222222,0,0
13305,5,2,35,97,16,34,4,10,11,7,8,7,6,2,7,5,4,3,0,2,4,0,5,11,7,4,5,1.81212676803,0,0,2,0,2.35110743812,4.18556701031,41.8556701031,0,1,5.57794117647,0,0,0,1,2,0,1,0,1,2.98460686286,16.1666666667,0,0
13306,5,4,64,162,37,55,6,26,28,19,6,15,7,6,6,8,5,3,6,5,5,1,4,14,7,8,2,3.13239320965,3,3,4,0,2.6188489374,4.54320987654,45.4320987654,1,3,6.23,0,0,0,0,0,0,0,0,0,5.96921372572,23.1428571429,0,0
13307,5,2,65,159,28,60,8,25,18,21,9,9,12,2,5,7,7,4,3,0,11,4,10,14,3,8,17,2.96253716336,0,3,0,0,2.1464938187,4.34591194969,43.4591194969,1,2,6.01233333333,0,0,0,0,0,0,1,0,1,0,13.25,0,0
13308,5,1,28,55,12,26,3,10,8,5,6,4,4,2,1,7,2,1,1,2,0,1,2,1,3,7,1,1.11192600545,0,0,0,0,2.33866634417,4.70909090909,47.0909090909,1,0,5.28576923077,0,0,0,0,0,0,0,0,0,0,13.75,0,0
13309,5,2,30,86,18,21,4,17,15,13,5,10,8,1,1,3,1,0,2,4,2,2,7,7,10,1,3,1.94558585813,0,0,0,1,2.79368057637,4.53488372093,45.3488372093,1,1,6.46904761905,0,0,0,0,2,0,0,0,0,0.3035158549,10.75,0,0
13310,5,2,15,44,4,17,2,5,4,4,2,0,3,0,2,7,2,1,1,0,2,1,0,2,3,3,0,0.929066005096,0,1,0,0,1.63390995273,3.93181818182,39.3181818182,0,1,5.18588235294,0,0,0,0,0,0,2,0,0,2.19208181184,14.6666666667,0,0
13311,5,2,27,74,9,35,2,8,5,4,3,3,10,0,8,5,2,2,0,0,4,2,3,11,3,5,0,1.84378561648,0,2,3,0,1.84818070987,4.18918918919,41.8918918919,0,2,4.97714285714,0,0,0,0,0,0,0,0,0,0,7.4,0,0
13312,5,2,39,101,18,42,4,25,11,12,4,9,9,2,8,1,5,1,4,0,4,3,2,4,2,5,1,1.73941560324,0,0,2,0,2.25950139072,4.41584158416,44.1584158416,2,1,6.08833333333,2,0,0,0,3,0,0,0,0,4.97434477143,11.2222222222,0,0
13313,5,4,112,251,65,91,12,48,29,28,20,33,21,5,14,18,14,8,4,10,8,5,9,5,10,21,9,3.42895499811,3,0,2,0,2.68337065789,4.86055776892,48.6055776892,1,1,5.8578021978,0,0,5,1,0,0,1,0,1,0,11.9523809524,0,0
13314,5,3,66,152,37,60,6,19,22,13,13,13,15,3,5,13,3,3,0,1,2,2,18,7,15,9,18,2.36044826134,1,2,2,1,2.39407890486,4.73684210526,47.3684210526,0,1,5.4695,0,1,0,2,0,0,2,0,0,5.96921372572,10.2,0,0
13315,5,3,38,102,17,37,3,19,13,11,4,4,7,2,5,7,3,3,5,1,5,2,11,6,6,5,6,2.70046440099,2,1,2,0,2.10316805344,4.28431372549,42.8431372549,1,0,5.99459459459,0,0,0,0,0,0,1,0,0,0,15.0,0,0
13316,5,2,35,93,17,35,5,12,7,6,9,6,9,1,5,4,3,3,1,1,8,2,6,11,5,3,6,2.56221523942,0,0,0,0,2.16985596177,4.29032258065,42.9032258065,0,1,5.294,0,1,0,1,1,2,0,0,0,0,10.3333333333,0,0
13317,5,2,40,105,20,40,2,16,14,12,8,7,4,1,7,4,4,3,1,1,3,1,12,8,7,2,6,2.24741776054,1,5,0,0,2.34384081021,4.33333333333,43.3333333333,3,0,6.024,0,0,0,0,1,0,1,0,0,0,26.25,0,1
13318,5,2,47,136,21,60,6,28,15,17,8,8,7,4,5,2,5,8,1,4,6,0,7,7,7,1,9,2.48034139369,2,1,0,1,2.37487529772,4.31617647059,43.1617647059,3,1,5.8675,2,0,0,1,2,0,0,0,0,0.3035158549,19.4285714286,0,0
13319,5,3,57,164,17,59,8,29,21,16,8,3,12,3,9,6,6,4,1,0,4,1,13,19,12,8,6,3.02568229624,0,1,4,0,1.80962065612,4.03658536585,40.3658536585,1,2,5.14983050847,0,0,0,0,2,0,0,0,0,4.97434477143,13.6666666667,0,0
13320,5,1,12,32,5,14,1,4,5,3,3,0,1,1,1,1,1,1,1,0,1,0,1,4,4,1,0,0.698872648671,1,0,0,0,1.92997367523,4.21875,42.1875,0,1,6.02428571429,0,0,0,0,0,0,0,0,0,0.202343903266,32.0,0,0
13321,5,2,31,83,16,31,3,18,7,13,4,4,7,2,4,0,5,1,0,2,2,5,3,6,10,1,4,1.2282551195,0,0,1,0,2.27457035304,4.42168674699,44.2168674699,0,1,6.89677419355,0,1,1,0,0,0,0,0,0,0.505859758166,11.8571428571,0,0
13322,5,2,47,135,19,54,6,24,21,20,7,6,10,4,4,5,2,5,2,2,7,5,4,8,6,5,1,2.91403925389,2,3,0,0,2.17676559549,4.08888888889,40.8888888889,0,4,6.14481481481,0,0,1,0,2,0,2,0,0,4.28299167204,13.5,0,0
13323,5,3,46,143,21,54,8,23,17,15,9,10,12,3,4,8,3,7,2,0,13,2,7,13,4,7,7,2.81653273777,0,3,1,0,2.13782010366,4.11888111888,41.1888111888,0,1,5.83648148148,0,0,0,0,0,0,0,1,0,0.404687806533,11.9166666667,0,0
13324,5,2,31,84,8,32,4,11,8,9,10,3,7,1,7,6,5,3,0,1,0,2,6,5,7,3,8,1.23001802817,0,0,0,0,1.98658004794,4.20238095238,42.0238095238,0,0,5.4871875,0,0,0,0,0,1,1,0,0,0,12.0,0,0
13325,5,3,65,164,40,64,6,28,26,12,12,21,15,6,8,14,5,3,4,4,5,0,13,6,10,13,12,3.97902910435,2,1,1,1,2.5658177292,4.71951219512,47.1951219512,0,2,5.76671875,1,0,0,1,2,0,0,0,0,4.97434477143,10.9333333333,0,0
13326,5,1,11,33,6,15,1,6,6,4,3,1,2,1,0,1,2,0,2,1,0,0,2,3,1,1,0,0.757496016371,1,3,0,0,2.32940686949,4.36363636364,43.6363636364,0,0,5.94733333333,0,1,0,0,0,0,0,0,0,0.202343903266,16.5,0,0
13327,5,4,101,246,62,94,12,54,28,34,20,28,21,6,10,11,9,8,0,7,8,3,7,10,13,15,5,3.64372059964,1,5,2,1,2.67568059258,4.80894308943,48.0894308943,1,2,6.21255319149,2,0,4,1,1,0,0,0,0,0.505859758166,11.7142857143,0,0
13328,5,2,33,86,17,26,3,20,8,12,4,8,10,0,4,3,5,3,0,7,11,0,4,6,2,4,1,1.78254916526,0,0,0,1,2.82738707061,4.5,45.0,0,4,4.9,0,0,0,0,0,0,1,0,0,4.28299167204,8.9,0,0
13329,5,3,53,128,32,37,6,27,19,12,8,14,7,3,8,5,6,2,3,4,4,5,5,4,7,5,3,2.89034315293,2,0,2,0,2.6050753008,4.71875,47.1875,1,0,5.74783783784,0,2,0,0,1,0,0,0,1,2.98460686286,18.2857142857,0,0
13330,5,4,101,257,51,105,10,39,25,22,24,23,15,5,14,13,10,5,2,7,14,6,19,18,18,13,17,4.20140121797,2,5,2,2,2.40876192224,4.63813229572,46.3813229572,2,1,5.6980952381,1,5,4,2,0,0,0,0,0,6.57624543552,17.2666666667,0,0
13331,5,3,43,98,24,43,4,24,12,10,8,11,10,0,0,3,1,2,1,1,7,3,5,9,2,7,4,6.04102018249,0,2,1,0,2.45036998542,4.70408163265,47.0408163265,0,1,5.33674418605,0,0,0,0,0,0,0,0,0,4.97434477143,9.9,0,0
13332,5,1,20,65,6,31,1,9,12,9,1,1,2,1,2,4,0,2,1,0,0,0,2,6,5,4,1,0.833322992612,1,1,3,0,1.64857164283,3.96923076923,39.6923076923,0,1,5.33548387097,0,0,0,0,0,0,0,0,0,2.98460686286,32.5,0,0
13333,5,2,44,113,33,26,6,21,13,8,4,18,10,1,4,3,5,4,3,4,3,1,17,8,11,3,11,1.49726626156,0,0,0,1,2.86156027034,4.91150442478,49.1150442478,0,0,5.55615384615,2,1,0,3,1,0,0,0,0,0.3035158549,11.3,0,0
13334,5,4,99,228,54,90,11,53,28,35,19,25,16,7,9,16,8,3,2,7,11,3,14,7,11,8,12,9.1561801576,1,2,1,0,2.5183268281,4.84649122807,48.4649122807,2,1,6.08222222222,1,0,2,0,0,0,0,0,0,0,14.25,0,0
13335,5,2,28,89,11,24,5,17,11,16,4,7,8,1,4,1,1,3,3,1,4,2,5,7,7,1,1,1.99081562274,1,0,2,0,2.11293743318,4.11235955056,41.1235955056,0,1,7.40375,0,0,0,0,0,0,0,0,2,0.404687806533,11.375,0,0
13336,5,1,27,78,10,34,4,8,11,4,8,5,5,2,3,6,4,1,0,1,4,2,1,9,6,2,1,1.01298563801,0,0,0,0,2.15611946535,4.11538461538,41.1538461538,0,5,5.475,2,0,0,0,0,0,0,0,1,0,15.6,0,0
13337,5,3,43,122,21,48,3,19,13,13,10,9,3,3,6,5,8,3,3,2,9,1,5,13,4,3,7,3.77660991282,3,3,1,0,2.33040086436,4.25409836066,42.5409836066,1,2,5.6825,0,0,0,0,0,0,2,0,0,0,40.6666666667,0,0
13338,5,2,27,69,13,24,2,12,10,7,5,3,3,2,1,5,2,2,0,1,4,2,7,5,4,4,0,0.788433317709,2,1,0,0,2.10811770848,4.3768115942,43.768115942,0,2,5.02291666667,0,1,0,0,0,0,0,0,1,3.97947581715,23.0,0,0
13339,5,3,79,180,27,78,8,26,23,20,11,7,9,5,10,11,7,3,2,1,10,5,10,6,13,7,11,3.09851821611,2,4,0,0,1.97025522425,4.47222222222,44.7222222222,5,2,5.74038461538,0,2,1,1,3,0,0,0,3,4.97434477143,20.0,0,0
13340,5,0,18,56,6,24,2,12,4,7,1,0,7,0,1,1,3,1,2,0,0,1,9,7,0,1,4,1.3682940879,0,4,1,0,1.85365556699,4.01785714286,40.1785714286,0,0,4.62458333333,0,1,0,0,0,0,1,0,0,0,8.0,0,0
13341,5,3,40,105,21,45,6,21,12,14,8,11,7,3,5,4,3,2,0,4,6,0,6,5,5,6,4,1.50871864551,0,1,1,0,2.46562447045,4.69523809524,46.9523809524,2,3,6.11777777778,0,0,0,0,1,0,0,0,0,3.97947581715,15.0,0,0
13342,5,3,71,159,41,62,8,30,19,23,14,19,12,3,9,9,10,3,1,3,5,5,9,2,9,0,8,2.74167422426,0,1,2,0,2.54626797777,4.89937106918,48.9937106918,1,1,6.39483870968,0,0,0,0,0,0,2,0,1,0.404687806533,13.25,0,0
13343,5,2,37,100,18,30,5,11,11,8,8,9,9,1,7,4,2,3,2,3,10,0,9,11,0,7,8,2.26913227933,0,1,3,1,2.69565681357,4.31,43.1,1,2,6.21666666667,0,0,0,0,1,0,0,0,0,3.97947581715,11.2222222222,0,0
13344,5,3,57,139,33,59,8,38,15,24,7,16,10,2,6,5,5,3,0,7,6,4,2,4,6,6,0,2.64228121612,1,1,1,0,2.7058172869,4.79856115108,47.9856115108,1,1,6.01271186441,2,0,1,0,1,0,0,0,0,0.607031709799,13.9,0,0
13345,5,4,65,177,38,73,9,22,19,9,8,14,12,3,16,9,9,6,4,3,3,6,13,18,16,9,10,3.76953250858,1,2,1,1,2.34910565548,4.57627118644,45.7627118644,0,2,5.44821917808,1,0,4,1,0,1,0,0,0,4.97434477143,14.75,0,0
13346,5,3,54,156,28,65,5,31,22,18,8,16,6,4,2,5,9,1,2,4,7,1,7,15,8,7,7,2.92005534669,2,5,0,1,2.43492645312,4.51282051282,45.1282051282,1,5,6.04369230769,0,2,0,0,0,0,0,0,0,5.96921372572,26.0,0,0
13347,5,3,72,166,29,73,7,25,16,24,8,10,13,2,8,9,4,4,3,1,3,0,20,6,18,4,16,2.32233634911,0,1,2,1,2.15897051988,4.62048192771,46.2048192771,1,2,5.18150684932,1,3,2,1,1,0,0,0,1,0,12.7692307692,0,0
13348,5,3,38,102,10,39,6,18,11,15,3,4,8,2,7,2,2,1,1,1,5,2,8,11,7,2,4,1.70834145188,0,2,2,0,1.96546083747,4.16666666667,41.6666666667,1,1,6.03384615385,0,0,0,0,1,1,0,0,0,0.3035158549,12.75,0,0
13349,5,2,43,86,26,39,2,13,11,11,7,6,4,2,4,7,6,2,2,1,0,4,1,5,6,4,2,1.0088412391,2,1,0,0,2.34144249154,5.0,50.0,0,0,6.03128205128,0,0,0,1,0,0,0,0,0,0,21.5,0,0
13350,5,1,65,177,26,52,8,31,24,23,16,8,11,4,11,3,2,1,1,2,10,3,14,17,8,2,8,4.30067288382,3,5,2,0,2.16472988383,4.13559322034,41.3559322034,0,4,5.68826923077,0,0,0,0,3,0,1,0,0,0.505859758166,16.0909090909,0,0
13351,5,2,32,96,18,35,5,18,14,16,5,8,7,2,3,2,5,4,2,0,7,0,5,3,6,3,6,1.62765224569,0,1,0,0,2.22778999136,4.42708333333,44.2708333333,0,1,5.248,0,0,0,1,0,0,0,0,0,0.3035158549,13.7142857143,0,0
13352,5,1,20,66,10,22,3,10,10,7,4,3,6,1,5,2,2,1,0,0,5,1,2,9,2,3,0,1.19674182802,0,1,1,0,2.1153782581,4.04545454545,40.4545454545,0,1,6.31863636364,1,0,0,0,0,0,0,0,0,0,11.0,0,0
13353,5,1,22,67,13,17,4,17,8,11,6,3,5,2,1,4,4,1,0,0,2,1,0,1,5,4,0,0.981445961764,0,0,0,0,2.11635743493,4.28358208955,42.8358208955,0,1,5.28294117647,0,0,2,0,0,0,0,0,0,3.97947581715,13.4,0,0
13354,5,3,59,136,31,55,6,34,15,15,10,7,12,2,4,8,8,2,1,2,8,2,7,4,2,12,5,2.26879978896,1,2,1,0,2.27475488876,4.60294117647,46.0294117647,1,0,6.084,1,0,3,0,0,0,0,0,0,7.95895163429,11.4166666667,0,0
13355,5,3,97,211,36,101,9,38,26,29,14,12,15,5,9,16,8,4,1,4,13,7,5,8,9,9,7,4.54890646749,1,1,2,2,2.31224308106,4.5971563981,45.971563981,0,2,6.04118811881,0,0,0,2,2,0,0,0,0,0,14.0666666667,1,0
13356,5,2,48,132,23,47,7,20,18,17,11,10,9,2,5,7,3,2,1,2,12,1,9,12,1,5,5,2.9758884428,0,2,3,1,2.38677199286,4.31060606061,43.1060606061,0,1,5.58276595745,0,2,0,0,1,0,0,0,0,0,14.6666666667,0,0
