id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29
6996,3,2,24,117,15,35,5,16,13,18,7,2,8,2,8,5,3,2,0
6997,3,2,35,83,20,26,5,15,9,12,9,6,7,1,4,4,5,1,1
6998,3,1,7,36,2,9,1,6,3,3,0,0,2,1,0,0,5,3,1
6999,3,1,18,57,7,18,2,6,7,4,1,1,3,1,3,2,2,2,0
7000,3,2,46,105,21,47,5,17,10,14,4,6,9,2,4,6,5,2,5
7001,3,2,42,133,20,53,6,15,16,13,7,6,7,4,12,3,7,3,2
7002,3,2,43,112,24,34,5,19,16,14,5,9,12,2,7,8,5,1,3
7003,3,3,80,180,52,62,7,23,21,26,10,12,8,4,6,8,6,6,5
7004,3,2,36,83,22,30,5,20,9,17,4,2,9,0,5,4,1,2,2
7005,3,1,13,37,10,11,2,6,6,5,1,2,3,1,3,1,1,1,2
7006,3,1,23,58,13,18,2,16,7,13,4,3,4,2,3,1,0,2,0
7007,3,2,51,144,21,57,7,26,21,16,11,8,10,2,7,4,2,2,3
7008,3,1,46,110,22,38,6,16,12,10,6,6,11,0,6,8,4,2,3
7009,3,1,18,39,8,9,1,6,3,4,1,4,5,0,3,0,3,0,1
7010,3,1,34,78,28,22,4,17,12,14,6,6,8,0,5,6,1,2,1
7011,3,1,25,54,16,22,4,13,6,7,2,4,6,0,3,4,3,1,0
7012,3,1,21,45,15,11,3,4,6,7,2,3,5,0,3,2,1,1,1
7013,3,1,29,66,17,25,2,12,8,9,4,4,5,2,2,2,1,2,1
7014,3,1,28,97,9,34,6,18,12,11,9,3,7,0,7,5,4,3,0
7015,3,2,21,71,11,18,3,11,10,9,8,3,4,3,1,2,1,3,2
7016,3,1,28,58,13,25,3,15,8,10,5,6,4,2,4,2,1,0,2
7017,3,2,44,139,18,42,6,24,13,13,14,4,10,3,7,4,4,5,0
7018,3,2,41,99,19,38,5,21,9,14,8,5,8,1,4,2,1,2,1
7019,3,2,30,86,21,24,6,15,8,14,5,4,6,1,1,1,6,0,4
7020,3,3,73,207,40,69,8,39,22,30,9,15,9,5,17,7,10,4,5
7021,3,3,51,117,27,40,7,21,15,19,10,10,10,1,7,6,5,2,2
7022,3,2,46,133,19,51,7,16,9,11,8,2,9,3,8,4,8,8,1
7023,3,1,37,99,14,36,5,20,12,17,9,2,6,2,7,2,4,1,1
7024,3,0,4,16,4,2,1,5,1,6,0,2,2,0,0,1,1,0,0
7025,3,2,41,107,25,30,5,30,17,24,4,5,6,4,2,3,3,1,1
7026,3,3,53,141,31,46,7,21,21,19,12,12,8,5,4,7,4,5,1
7027,3,3,46,154,28,58,9,27,17,21,11,6,14,0,11,6,1,5,3
7028,3,3,55,145,22,52,8,31,23,18,5,11,9,2,6,7,4,1,3
7029,3,2,71,195,41,87,8,44,15,30,17,11,9,6,9,1,12,3,1
7030,3,1,29,75,23,20,4,16,8,16,6,3,10,1,1,4,1,0,1
7031,3,1,41,139,22,42,4,18,20,10,2,4,5,3,9,0,9,4,1
7032,3,2,51,143,28,56,5,18,20,13,7,6,6,3,12,3,5,2,4
7033,3,3,56,142,18,54,8,23,20,13,12,4,10,2,8,4,8,5,1
7034,3,3,73,163,42,62,5,34,14,27,8,14,10,4,6,8,5,2,4
7035,3,2,32,92,18,26,4,14,10,15,4,3,7,3,9,4,3,2,1
7036,3,3,96,220,49,99,12,48,22,30,17,14,15,4,15,8,8,5,2
7037,3,1,9,23,6,9,2,3,3,5,1,1,3,0,2,2,0,0,0
7038,3,2,23,68,10,17,3,18,13,10,4,5,4,1,3,3,2,2,0
7039,3,1,26,69,14,28,4,14,4,11,8,3,5,1,3,1,4,3,0
7040,3,3,96,203,55,76,11,30,24,26,14,24,13,5,8,14,6,6,4
7041,3,2,76,175,41,66,9,38,18,28,10,8,12,3,4,7,5,7,2
7042,3,2,30,75,18,18,3,16,11,7,4,7,5,2,1,4,4,2,0
7043,3,2,46,113,24,35,8,21,11,14,14,7,10,0,4,5,3,2,3
7044,3,1,15,48,8,15,3,8,7,7,2,0,4,1,2,0,1,2,0
7045,3,1,22,44,16,20,2,10,7,9,1,3,5,0,1,4,1,0,0
7046,3,1,8,15,4,3,1,5,3,5,0,1,2,0,0,1,0,0,0
7047,3,2,36,115,19,32,6,18,17,15,10,4,7,3,8,7,4,2,3
7048,3,1,12,30,7,9,1,5,4,4,5,2,4,0,2,1,0,1,0
7049,3,2,46,122,29,42,7,23,16,15,8,6,8,3,13,9,7,1,1
7050,3,3,57,117,34,49,6,24,12,13,8,16,11,0,6,5,2,1,4
7051,3,1,21,48,7,26,2,7,5,4,1,2,4,1,3,3,1,3,0
7052,3,1,30,87,16,30,4,17,8,16,4,1,7,1,5,4,5,2,0
7053,3,3,73,169,40,62,5,34,22,20,28,12,12,4,10,4,4,2,3
7054,3,3,79,221,33,76,7,33,29,24,10,5,8,7,12,5,11,7,1
7055,3,1,20,81,6,27,4,6,7,8,5,1,7,1,7,4,1,3,3
7056,3,3,48,113,25,44,5,22,14,21,5,8,8,3,7,1,4,4,0
7057,3,2,60,160,29,62,9,28,23,20,1,8,11,3,9,2,7,1,5
7058,3,1,23,61,12,16,3,12,9,9,4,1,5,1,5,4,1,1,1
7059,3,3,43,120,26,39,5,19,10,15,9,2,12,2,8,6,4,7,1
7060,3,1,27,75,13,23,3,14,11,11,3,4,4,1,4,4,1,1,1
7061,3,2,34,86,16,30,4,22,6,17,5,3,6,3,3,2,4,1,3
7062,3,1,23,65,7,31,4,11,7,10,2,3,7,0,5,3,3,1,1
7063,3,2,53,127,23,48,8,23,15,20,9,12,9,2,4,7,4,1,5
7064,3,1,29,89,14,30,3,14,11,10,7,5,5,3,5,4,3,2,2
7065,3,3,58,143,33,45,5,28,15,18,14,9,6,3,4,8,4,2,6
7066,3,2,58,151,23,57,4,21,22,19,11,5,5,4,11,9,4,3,2
7067,3,1,28,70,11,26,3,11,9,9,3,4,4,3,1,3,3,4,0
7068,3,2,28,83,12,29,5,13,8,14,2,4,8,0,3,4,4,3,5
7069,3,2,60,149,23,68,6,32,19,23,4,4,12,3,8,6,2,1,0
7070,3,1,34,85,14,33,3,13,15,10,2,1,6,3,6,3,2,1,1
7071,3,1,18,54,11,18,3,8,1,7,4,3,6,1,3,1,1,4,1
7072,3,2,53,110,28,38,5,24,19,17,6,4,6,3,2,5,2,0,5
7073,3,2,55,143,27,42,5,22,17,17,7,6,7,4,7,6,4,4,2
7074,3,1,20,72,10,22,4,10,9,8,2,3,5,2,6,0,3,0,1
7075,3,3,54,148,31,46,8,31,25,21,9,7,12,1,5,8,3,2,3
7076,3,2,52,118,19,38,6,21,17,15,13,5,9,1,16,5,2,1,3
7077,3,2,11,29,7,10,1,4,3,4,4,0,2,1,0,3,2,0,1
7078,3,1,23,67,13,24,3,10,10,9,5,4,5,2,3,3,3,0,0
7079,3,3,57,150,24,53,6,31,22,16,7,9,10,5,8,5,4,1,4
7080,3,2,56,158,26,51,6,25,18,14,14,5,11,4,7,6,3,9,5
7081,3,2,26,79,15,27,1,12,9,11,3,3,3,1,3,4,4,2,1
7082,3,3,75,183,39,76,7,41,25,31,17,14,11,4,3,11,5,3,3
7083,3,1,38,98,19,29,4,16,14,10,7,8,8,2,5,5,1,3,2
7084,3,1,30,62,16,19,2,7,7,9,0,3,4,2,1,4,2,2,0
7085,3,3,56,170,35,57,8,27,24,20,5,12,11,5,11,6,2,7,2
7086,3,1,25,72,12,31,3,12,8,10,2,3,6,1,4,2,4,2,2
7087,3,3,24,73,9,28,4,18,6,10,6,3,6,1,2,2,3,0,2
7088,3,2,36,129,16,39,8,20,19,19,5,4,10,1,7,6,5,2,1
7089,3,1,69,175,39,47,10,31,23,24,10,16,12,3,10,8,1,5,3
7090,3,1,17,53,10,17,2,15,10,10,1,0,3,2,1,1,1,1,0
7091,3,1,16,35,9,10,2,5,2,4,1,3,3,0,3,0,1,1,0
7092,3,1,27,56,16,19,1,8,9,5,3,6,2,1,5,5,1,0,1
7093,3,1,26,91,7,32,4,13,12,14,4,1,6,2,3,3,3,2,0
7094,3,1,26,70,14,19,4,16,12,7,3,4,7,1,2,6,1,1,0
7095,3,2,28,85,11,32,4,19,9,14,3,3,7,1,2,2,4,3,0
7096,3,2,62,139,31,40,8,31,13,20,7,13,10,3,10,8,5,3,1
7097,3,2,20,58,12,19,3,10,9,6,6,4,4,1,0,3,3,3,0
7098,3,2,10,31,2,12,2,5,2,5,1,1,3,0,1,1,1,1,0
7099,3,2,75,169,45,54,9,30,12,16,11,12,14,2,6,7,4,6,3
7100,3,1,17,46,10,10,2,10,8,8,0,1,5,1,1,1,0,1,0
7101,3,1,21,63,16,20,3,12,9,10,5,3,5,1,4,0,3,0,0
7102,3,1,33,94,22,31,5,9,16,6,5,6,6,2,3,2,3,4,2
7103,3,2,40,147,15,43,7,21,15,15,7,7,10,2,10,6,7,5,1
7104,3,1,36,79,20,31,3,12,10,10,2,3,4,2,3,4,3,1,2
7105,3,1,30,78,9,26,2,11,5,10,3,3,4,2,3,5,3,4,3
7106,3,2,28,95,13,31,5,19,11,15,5,5,8,1,6,7,3,1,3
7107,3,3,78,169,36,71,7,22,25,16,10,11,9,6,14,13,5,5,7
7108,3,1,29,72,13,24,4,15,13,10,2,2,5,1,2,7,4,1,4
7109,3,1,46,167,21,64,7,30,22,19,6,9,10,4,8,8,7,8,1
7110,3,2,34,96,15,43,6,14,13,12,6,4,7,1,9,3,1,1,2
7111,3,3,68,142,39,50,7,28,16,17,10,17,10,3,10,5,4,2,2
7112,3,1,8,15,4,6,1,3,2,2,1,0,2,0,1,2,1,0,0
7113,3,2,52,123,23,37,5,21,16,15,6,5,7,3,7,4,4,4,3
7114,3,1,18,41,13,10,3,9,4,7,1,5,4,0,1,1,0,1,0
7115,3,3,70,175,39,57,8,31,24,28,10,11,9,4,8,5,5,4,1
7116,3,3,36,97,15,35,2,18,8,12,6,0,13,1,6,2,2,3,2
7117,3,1,22,71,9,21,4,5,12,8,3,2,5,2,9,4,0,0,0
7118,3,1,27,60,17,27,3,11,5,10,6,4,4,2,4,0,4,0,0
7119,3,1,5,18,4,6,1,4,2,4,2,1,2,0,1,1,0,1,0
7120,3,3,36,98,22,31,3,21,13,19,10,3,4,2,2,5,3,0,3
7121,3,2,17,51,8,16,1,11,6,9,4,3,6,1,0,1,2,2,0
7122,3,2,33,101,15,20,4,16,14,18,5,4,6,4,6,2,2,6,2
7123,3,1,8,15,5,3,1,4,2,3,1,2,2,0,1,1,0,1,0
7124,3,3,46,118,33,39,6,26,14,19,12,7,12,1,0,3,6,2,3
7125,3,3,79,182,39,75,9,37,18,29,7,17,15,3,14,6,6,2,3
7126,3,3,46,119,22,41,6,20,11,16,8,7,10,1,5,5,3,2,2
7127,3,2,33,80,15,34,5,20,11,10,8,6,7,1,0,6,4,2,1
7128,3,2,63,175,32,64,7,31,23,21,15,10,10,5,11,6,2,6,3
7129,3,3,80,230,34,81,12,41,27,20,19,10,15,4,11,6,8,3,5
7130,3,3,60,150,21,53,3,30,22,18,3,7,4,3,8,5,6,6,2
7131,3,3,61,168,30,57,9,18,18,17,13,12,10,5,11,7,6,7,5
7132,3,1,18,54,10,18,2,9,9,9,5,4,3,1,1,3,1,0,1
7133,3,2,52,123,28,43,3,27,19,19,4,4,4,3,1,3,2,3,3
7134,3,1,22,79,11,25,4,15,12,11,6,1,5,2,4,2,2,0,2
7135,3,1,30,69,13,22,3,12,14,8,2,4,4,2,3,2,0,3,1
7136,3,2,58,130,30,44,7,29,19,15,9,5,10,2,4,7,2,2,1
7137,3,0,18,81,5,21,3,13,9,13,5,1,5,2,7,1,6,2,0
7138,3,1,24,67,13,25,3,14,5,9,3,3,5,2,2,3,3,2,2
7139,3,3,79,204,43,83,13,39,25,28,14,11,15,2,13,12,6,4,5
7140,3,2,33,97,12,35,6,13,12,11,10,1,7,1,4,7,6,4,0
7141,3,1,20,45,10,14,2,6,9,7,1,0,4,1,4,5,0,0,1
7142,3,2,42,89,24,40,5,12,9,17,12,9,6,1,1,9,2,3,3
7143,3,2,16,38,5,16,2,8,4,5,2,1,4,0,1,3,0,1,1
7144,3,3,48,168,26,63,7,34,14,24,10,6,10,4,6,2,6,8,3
7145,3,1,18,54,8,15,1,6,6,5,2,0,2,1,3,3,6,1,1
7146,3,2,49,123,26,47,5,22,13,17,6,3,9,2,7,9,1,1,4
7147,3,3,78,170,48,70,9,39,18,26,12,13,13,2,10,9,3,6,5
7148,3,1,35,100,18,38,4,11,13,13,7,4,7,1,6,7,3,2,2
7149,3,3,63,170,29,59,7,30,22,22,12,10,8,5,8,8,8,3,5
7150,3,1,13,36,8,7,1,6,3,5,2,0,4,0,1,4,1,0,0
7151,3,3,87,261,42,92,10,39,25,30,17,7,14,5,8,10,13,7,2
7152,3,1,36,110,13,49,6,14,16,9,7,4,8,1,10,3,2,3,1
7153,3,3,110,255,44,106,11,35,19,41,25,11,17,6,6,17,9,5,6
7154,3,3,52,118,35,49,7,27,15,21,11,8,9,0,3,6,2,3,1
7155,3,3,46,145,22,62,8,20,16,19,7,8,9,4,5,9,1,3,4
7156,3,1,18,46,9,16,1,9,4,8,2,3,5,1,5,2,3,0,1
7157,3,2,32,93,18,28,5,18,14,13,2,5,6,3,2,3,4,1,0
7158,3,2,34,81,17,30,3,17,7,8,5,3,6,1,3,5,5,3,2
7159,3,3,62,147,26,60,7,26,20,24,7,5,10,4,10,10,4,2,3
7160,3,1,68,170,32,76,6,32,20,23,14,4,7,4,4,4,9,4,1
7161,3,3,12,25,9,6,1,4,3,4,0,1,2,1,1,2,2,0,1
7162,3,2,48,109,29,34,6,29,11,20,7,14,7,2,4,5,2,2,6
7163,3,2,30,84,13,37,4,15,7,6,4,1,6,2,5,4,3,3,2
7164,3,2,55,154,34,64,6,22,17,18,12,11,7,4,17,5,4,6,3
7165,3,3,60,151,29,62,7,33,19,24,10,10,8,3,5,5,1,4,2
7166,3,2,43,105,24,41,4,16,12,11,6,9,6,3,7,7,7,2,0
7167,3,3,61,177,32,65,9,20,20,18,6,4,11,3,12,8,4,5,4
7168,3,1,30,81,11,31,3,14,15,11,1,3,7,2,5,3,4,1,3
7169,3,2,40,113,26,35,6,20,17,23,3,3,9,1,7,3,2,1,2
7170,3,1,36,76,16,27,4,15,5,13,6,5,7,1,4,4,2,2,0
7171,3,2,52,120,25,45,5,26,12,14,8,6,8,3,7,4,5,3,1
7172,3,2,26,78,14,22,4,12,13,12,5,1,4,1,4,5,3,0,1
7173,3,3,68,161,29,69,6,25,17,21,5,8,7,6,10,6,8,5,6
7174,3,3,57,141,24,55,8,20,14,18,15,6,12,2,9,7,4,3,1
7175,3,2,28,72,10,26,4,13,10,13,3,2,4,1,1,7,2,1,0
7176,3,1,34,81,18,27,3,17,12,14,5,2,4,2,7,2,3,2,1
7177,3,2,44,125,18,40,5,15,20,16,8,8,8,3,8,6,5,2,1
7178,3,1,35,88,20,35,3,13,14,15,5,5,5,2,3,9,1,0,2
7179,3,1,45,111,19,38,5,9,13,9,7,7,7,2,9,7,4,5,0
7180,3,1,21,56,11,19,3,9,7,6,5,2,4,1,7,2,3,0,0
7181,3,3,79,211,45,63,9,23,19,24,10,13,14,5,23,8,14,9,3
7182,3,1,54,138,35,52,8,26,23,24,9,9,9,3,4,8,3,1,4
7183,3,3,109,257,57,94,12,47,32,26,18,19,13,7,16,6,8,7,1
7184,3,2,53,155,31,55,8,30,13,23,10,7,12,4,6,6,7,2,1
7185,3,3,66,171,38,68,10,37,21,31,14,9,12,4,2,10,5,3,1
7186,3,2,80,213,37,75,9,34,28,24,12,9,11,4,7,7,2,4,0
7187,3,3,64,151,40,48,7,28,19,21,12,7,12,2,12,6,4,2,4
7188,3,3,72,156,39,61,6,28,16,32,3,6,9,4,10,7,3,6,0
7189,3,1,31,66,23,19,1,14,12,10,3,3,2,1,1,3,1,0,1
7190,3,1,60,176,30,58,9,29,15,23,7,8,11,4,7,5,4,9,2
7191,3,1,35,73,18,26,4,14,8,9,3,6,5,2,2,4,2,1,0
7192,3,0,13,36,7,15,2,8,4,5,1,1,4,0,2,1,1,0,0
7193,3,1,39,85,20,31,4,14,5,12,3,2,7,1,7,7,2,3,2
7194,3,1,17,68,7,18,2,12,7,11,3,0,3,2,2,5,1,3,1
7195,3,1,16,43,10,12,2,7,3,9,0,2,3,2,2,3,3,0,0
7196,3,2,29,92,13,34,5,13,12,9,9,2,7,2,5,4,2,3,2
7197,3,3,70,192,38,85,11,34,21,26,9,9,14,3,16,4,5,6,2
7198,3,2,43,100,23,33,3,18,14,13,10,5,4,2,4,5,1,3,2
7199,3,1,19,49,10,22,3,7,7,10,3,4,5,0,1,6,0,0,0
7200,3,2,50,117,25,40,6,26,13,18,7,9,7,3,1,5,7,4,5
7201,3,1,21,41,11,23,3,6,3,4,3,3,5,0,4,4,1,0,0
7202,3,2,68,183,34,66,8,26,24,14,13,16,9,3,5,8,5,8,6
7203,3,1,12,36,4,16,2,9,4,4,5,0,2,1,1,0,2,0,0
7204,3,3,80,177,45,63,7,37,24,28,5,11,8,4,10,4,3,3,2
7205,3,1,18,60,9,17,3,8,6,4,4,2,7,0,0,1,0,2,1
7206,3,1,32,92,25,28,3,17,13,12,5,5,9,1,1,4,2,0,2
7207,3,1,29,83,20,22,5,11,12,11,4,1,8,0,1,3,2,2,4
7208,3,1,19,53,11,20,2,7,11,6,2,2,3,1,1,4,2,2,0
7209,3,3,59,185,22,75,7,32,32,21,10,6,8,4,5,6,6,3,3
7210,3,2,44,102,19,46,4,19,10,16,2,7,7,3,10,3,5,3,4
7211,3,3,32,86,19,29,3,13,8,8,2,2,5,2,6,3,2,3,5
7212,3,3,110,227,65,101,11,52,28,33,21,17,16,5,5,10,4,4,10
7213,3,1,33,108,11,31,3,18,11,12,5,4,5,2,7,4,8,0,2
7214,3,2,32,110,12,34,4,12,19,9,3,1,5,3,6,3,4,2,0
7215,3,2,68,194,35,68,6,32,20,18,17,8,11,3,11,11,8,4,5
7216,3,2,45,122,31,35,4,25,11,18,7,6,10,1,4,7,3,2,6
7217,3,3,73,170,34,75,7,28,17,19,13,6,9,6,10,5,5,5,2
7218,3,3,58,160,28,55,6,30,13,26,11,8,10,4,15,7,10,2,2
7219,3,2,39,104,21,40,5,18,12,17,5,1,6,3,4,5,2,6,1
7220,3,1,16,51,5,18,1,6,4,3,2,2,1,1,1,1,4,1,0
7221,3,1,22,74,11,26,2,12,9,10,4,4,3,1,4,4,7,4,0
7222,3,3,51,121,32,46,4,16,14,11,3,9,6,2,11,5,5,3,2
7223,3,1,5,10,4,4,0,2,1,3,0,0,2,0,0,1,0,0,0
7224,3,3,55,151,27,55,7,26,17,19,7,14,8,3,6,7,3,3,2
7225,3,1,29,82,13,30,3,12,8,12,8,0,3,2,3,6,1,3,3
7226,3,2,30,95,11,30,4,13,13,5,5,3,6,2,8,1,3,3,1
7227,3,1,23,70,12,26,3,8,7,9,6,1,4,1,1,3,3,1,3
7228,3,2,30,104,11,34,6,17,13,14,4,2,7,3,6,4,4,2,0
7229,3,3,88,213,47,77,11,34,23,27,14,7,16,4,10,7,7,6,5
7230,3,1,23,60,13,19,2,9,6,11,1,2,6,1,1,2,2,0,0
7231,3,3,93,237,56,87,13,51,34,30,20,26,14,4,7,9,7,6,4
7232,3,1,10,22,5,5,1,5,2,6,0,0,3,0,0,2,0,0,0
7233,3,1,16,51,10,13,2,7,7,8,4,1,5,1,0,1,0,2,0
7234,3,1,25,67,12,28,3,19,8,10,4,2,6,2,2,1,4,2,0
7235,3,2,30,85,18,27,4,16,13,11,3,6,6,1,5,0,2,3,1
7236,3,1,14,33,9,11,2,7,3,4,3,1,3,1,2,1,3,0,0
7237,3,1,18,86,11,37,4,13,13,7,8,2,7,2,2,3,1,6,0
7238,3,1,28,82,14,31,6,12,9,13,9,2,8,0,6,3,2,1,1
7239,3,2,36,97,22,27,5,20,18,9,5,12,6,3,3,1,5,1,5
7240,3,1,76,170,41,68,7,36,18,24,10,6,11,5,8,6,6,8,3
7241,3,2,33,72,19,32,4,16,4,12,4,5,7,1,5,4,2,0,1
7242,3,2,44,116,23,39,7,19,14,16,6,7,9,2,5,7,5,3,3
7243,3,2,60,135,35,47,7,32,13,26,9,8,12,0,6,3,3,4,2
7244,3,3,76,205,32,68,8,37,26,23,16,7,12,5,8,9,7,10,2
7245,3,2,35,96,19,38,4,15,10,16,6,2,7,3,3,5,3,1,1
7246,3,3,56,143,26,53,8,26,13,12,7,8,13,1,11,5,5,4,0
7247,3,1,33,88,23,33,3,17,8,10,8,3,7,1,2,6,1,1,2
7248,3,3,72,194,25,67,10,26,19,15,14,9,18,1,17,14,12,8,1
7249,3,2,42,125,27,42,6,27,16,19,9,13,7,4,3,6,5,2,1
7250,3,2,47,113,25,41,5,21,18,20,5,6,6,3,6,5,3,2,2
7251,3,1,24,64,13,23,3,12,9,5,5,2,3,3,4,4,3,1,0
7253,3,1,40,102,20,38,6,16,11,11,5,3,8,1,11,6,5,2,3
7254,3,1,7,16,3,6,1,1,1,2,0,0,1,0,0,2,0,1,0
7255,3,2,52,128,23,47,6,19,18,14,12,5,6,3,10,4,4,4,1
7256,3,3,91,222,54,70,13,40,34,37,14,15,14,5,7,6,5,8,7
7257,3,1,20,40,6,16,3,6,4,9,2,1,4,0,1,5,0,0,1
7258,3,1,29,64,13,20,5,10,10,12,4,2,5,0,2,3,3,1,1
7259,3,1,50,118,28,38,5,24,17,17,5,11,6,4,10,3,8,0,1
7260,3,2,23,60,11,25,2,10,8,7,3,0,4,1,3,2,1,2,0
7261,3,2,59,119,30,53,6,32,10,15,16,9,8,2,4,3,6,4,1
7262,3,1,9,14,5,5,1,5,3,3,0,0,1,0,0,1,0,0,0
7263,3,2,48,119,29,52,6,20,18,14,6,8,8,2,2,8,4,3,2
7264,3,1,33,91,15,24,4,16,14,16,7,4,6,2,3,5,1,2,1
7265,3,3,72,154,44,66,10,24,15,14,13,13,12,1,8,9,4,7,1
7266,3,2,46,113,25,45,6,21,13,13,5,6,6,2,7,3,3,5,0
7267,3,2,20,55,8,35,3,11,7,9,2,2,4,1,3,5,3,0,0
7268,3,1,41,102,24,35,2,21,13,15,4,6,3,2,4,3,3,2,3
7269,3,2,35,100,16,33,6,19,12,9,5,5,7,1,8,4,2,1,2
7270,3,1,21,47,11,17,3,7,4,6,5,3,4,0,1,3,1,0,1
7271,3,3,78,204,32,66,12,34,22,24,10,4,14,3,8,4,6,6,2
7272,3,3,81,196,43,72,8,42,23,30,12,13,10,5,5,11,10,2,3
7273,3,2,31,85,16,33,3,24,7,15,5,3,5,2,4,2,3,1,3
7274,3,0,27,56,17,21,3,12,6,9,2,2,4,1,0,6,1,1,0
7275,3,3,49,125,23,44,5,29,11,17,13,4,7,4,4,6,3,7,1
7276,3,2,57,162,29,64,6,24,21,23,10,9,13,3,10,3,5,5,6
7277,3,2,23,92,12,31,3,14,7,11,7,2,4,2,2,3,6,3,3
7278,3,2,76,180,39,60,6,33,20,23,17,13,11,3,3,3,6,3,3
7279,3,1,18,54,8,22,2,9,5,11,7,2,4,1,1,5,1,1,0
7280,3,3,63,157,36,52,6,21,13,21,15,8,7,6,9,7,6,7,2
7281,3,2,34,84,17,24,3,12,9,9,8,4,5,1,8,4,4,1,1
7282,3,1,10,24,5,7,1,5,4,4,0,2,2,0,1,0,0,0,0
7283,3,1,20,40,10,17,2,7,4,5,4,2,4,1,2,1,1,1,1
7284,3,3,66,182,34,60,7,26,20,23,14,7,10,5,7,10,9,4,4
7285,3,3,60,146,31,57,7,17,21,13,6,9,8,3,11,9,9,4,2
7286,3,1,29,68,10,23,3,19,6,10,5,0,6,1,3,2,3,0,1
7287,3,2,60,171,22,59,6,30,21,19,13,9,8,3,9,1,5,7,1
7288,3,1,20,46,10,13,3,1,1,2,0,4,4,1,0,0,0,0,0
7289,3,2,45,92,22,40,4,22,9,15,8,2,8,2,5,3,2,4,1
7290,3,1,29,94,13,45,5,13,12,13,4,1,7,1,7,5,1,6,0
7291,3,2,54,146,27,52,8,28,16,19,12,6,9,3,8,7,3,8,2
7292,3,2,55,137,26,44,7,22,18,21,14,4,9,3,4,9,2,3,3
7293,3,2,20,47,10,14,2,10,5,7,3,4,4,1,2,3,0,1,0
7294,3,2,37,98,18,29,5,17,17,14,8,3,8,2,7,3,2,1,1
7295,3,3,56,138,36,53,7,32,21,20,10,9,8,4,7,3,6,2,2
7296,3,2,42,97,10,38,4,21,12,10,5,6,7,1,5,2,4,1,2
7297,3,1,32,68,17,18,4,13,8,9,5,7,5,2,3,3,2,2,0
7298,3,2,43,109,22,32,5,20,13,7,7,7,10,2,5,4,3,4,1
7299,3,1,17,45,9,20,2,6,5,6,3,0,5,0,3,1,0,1,0
7300,3,2,46,146,21,53,7,19,23,14,11,6,9,3,5,10,6,3,1
7301,3,3,56,170,31,53,8,36,20,25,12,7,10,3,9,7,8,8,1
7302,3,3,41,89,19,40,3,17,10,10,5,8,4,2,4,5,3,0,4
7303,3,2,35,122,20,33,5,13,11,10,9,11,7,4,5,2,9,4,0
7304,3,0,17,37,14,11,2,9,3,12,0,2,4,0,0,2,0,0,0
7305,3,0,8,11,3,2,0,6,0,2,0,1,2,0,0,0,0,0,0
7306,3,1,22,73,8,23,5,15,8,12,3,1,6,0,2,3,4,4,0
7307,3,3,93,207,55,75,11,40,26,28,18,22,15,3,11,9,9,5,3
7308,3,2,18,63,9,23,4,12,8,12,1,1,5,1,0,5,4,0,0
7309,3,3,56,195,23,85,10,37,19,16,15,7,12,5,18,6,6,3,1
7310,3,2,31,95,18,32,5,14,13,6,5,3,6,2,9,3,4,3,0
7311,3,1,26,60,10,25,3,10,4,8,6,2,5,1,5,2,1,1,0
7312,3,2,33,76,18,27,2,12,6,14,5,6,3,2,3,3,7,0,2
7313,3,2,51,146,30,52,6,24,11,18,14,4,10,3,12,3,6,4,5
7314,3,2,61,155,37,51,9,38,19,21,8,3,10,3,9,5,6,1,2
7315,3,3,93,246,46,96,12,45,27,33,18,18,18,4,17,9,8,6,6
7316,3,1,75,182,46,69,9,34,24,26,10,13,10,4,13,9,7,3,5
7317,3,2,60,149,25,62,6,25,26,19,3,7,7,5,3,13,5,1,1
7318,3,1,29,110,13,42,4,12,13,7,7,2,8,2,14,5,3,4,1
7319,3,3,58,148,33,45,6,24,20,21,10,10,11,4,3,4,6,5,5
7320,3,2,47,125,29,39,6,28,21,20,7,3,7,3,3,2,1,5,2
7321,3,2,49,128,29,44,4,23,14,18,12,8,10,3,8,8,5,4,2
7322,3,1,11,29,7,10,1,7,5,6,0,0,2,1,0,2,1,0,0
7323,3,1,22,60,10,23,3,13,11,11,3,2,4,2,4,3,0,1,2
7324,3,1,27,51,16,15,2,12,3,11,3,5,4,1,1,2,1,3,1
7325,3,1,19,54,9,19,3,10,4,8,1,4,4,1,3,2,2,1,0
7326,3,2,42,100,22,41,6,21,10,15,9,7,7,3,5,8,2,3,0
7327,3,2,49,160,19,51,5,19,13,15,13,6,6,3,9,7,7,10,3
7328,3,1,41,84,21,26,3,17,8,12,4,7,5,2,8,2,2,1,0
7329,3,1,15,34,5,14,1,6,4,4,3,0,3,1,3,1,1,1,1
7330,3,2,55,128,33,52,4,21,15,27,10,11,5,3,1,13,4,1,0
7331,3,0,26,72,12,30,2,14,4,6,8,3,3,2,4,2,5,2,2
7332,3,3,32,78,17,31,5,12,12,13,4,2,7,1,2,6,1,1,3
7333,3,2,37,83,17,32,4,11,9,5,7,7,6,2,2,8,3,4,3
7334,3,1,42,166,17,58,8,20,15,15,16,5,11,3,12,3,10,3,0
7335,3,3,98,249,44,102,11,56,32,34,17,18,13,7,4,9,5,7,9
