id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word
1401,1,10,164,512,76,195,27,77,61,48,41,22,31,11,37,18,9,26,7,3,13,13,17,50,1,3,12,10.6221579773,4,33,12,2,2.1470870322,4.134765625,41.34765625,4,1,5.862,1,0,0,2,7,0,2,0,3,12.6804722881,16.5161290323
1402,1,9,105,262,44,109,11,34,25,25,23,17,17,4,17,27,15,8,1,0,3,3,8,16,2,2,5,5.15752645497,3,13,10,0,2.16475405084,4.37022900763,43.7022900763,2,3,5.31596330275,1,1,0,2,2,1,1,0,0,10.7296303976,15.4117647059
1403,1,11,124,349,54,115,15,53,41,34,22,10,23,7,19,23,15,13,6,1,4,16,27,28,6,5,28,6.2564112017,4,19,8,1,2.04696125764,4.19197707736,41.9197707736,0,1,5.14260869565,0,1,1,0,2,0,1,0,1,7.80336756188,15.1739130435
1404,1,10,215,512,109,209,23,101,58,37,28,43,29,12,41,43,30,13,5,11,7,13,28,24,1,11,6,8.93959557291,3,23,15,6,2.4615158041,4.67578125,46.7578125,3,3,5.66732057416,2,2,0,6,2,4,0,0,2,17.5575770142,17.6551724138
1405,1,9,151,387,65,140,15,44,45,27,17,24,19,8,18,37,13,11,2,3,14,3,39,35,5,9,50,6.13751153218,4,41,7,1,2.10344531662,4.41343669251,44.1343669251,1,2,5.42692857143,1,3,0,3,1,0,1,0,0,15.8593899907,20.3684210526
1406,1,9,169,402,84,156,13,75,46,31,29,26,19,9,17,29,9,19,4,13,15,8,31,24,2,3,10,5.86375829413,6,32,13,2,2.34747895326,4.62935323383,46.2935323383,2,1,5.81493589744,0,1,1,1,0,1,1,2,1,14.4432696939,21.1578947368
1407,1,10,125,316,45,130,14,32,32,21,28,20,27,4,11,37,12,16,1,3,8,16,18,31,0,4,17,5.35371497792,0,21,8,0,2.07445062337,4.39556962025,43.9556962025,0,3,5.47330769231,1,0,1,0,2,0,0,0,0,2.4238464331,11.7037037037
1408,1,8,148,324,76,128,14,37,35,35,24,30,27,3,19,41,7,12,1,10,11,14,16,13,2,0,15,4.9566595322,2,27,3,3,2.56494588021,4.83333333333,48.3333333333,1,4,5.574609375,2,0,0,8,0,4,0,1,0,13.9085481002,12.0
1409,1,9,129,338,69,145,12,56,41,25,16,24,18,8,16,20,11,25,8,4,6,7,9,25,0,10,4,5.44235014669,6,24,7,1,2.25092820564,4.40532544379,44.0532544379,1,1,5.51027586207,0,4,0,0,2,1,0,0,1,0,18.7777777778
1410,1,7,108,236,54,82,13,36,21,20,24,15,14,7,8,19,12,9,4,3,6,16,12,11,0,6,5,4.39458112026,0,13,8,0,2.27583536614,4.68220338983,46.8220338983,1,2,5.59182926829,0,0,0,1,1,1,0,0,0,0,16.8571428571
1411,1,11,176,523,88,207,25,74,65,54,27,28,32,10,20,39,20,24,5,2,13,8,24,52,11,7,24,10.5801407992,3,25,18,0,2.11123391186,4.19694072658,41.9694072658,1,2,5.6493236715,3,2,1,2,2,0,1,0,0,11.7050513428,16.34375
1412,1,10,158,388,68,142,20,43,41,26,16,20,29,7,23,26,19,8,2,3,9,9,29,49,1,6,24,4.58791614171,1,25,23,1,2.10337795777,4.45360824742,44.5360824742,0,6,5.50098591549,0,2,0,1,1,1,1,0,0,0,13.4482758621
1413,1,9,122,376,60,144,19,48,46,29,36,25,32,5,25,30,12,14,7,6,11,11,12,35,2,1,1,6.79035335783,1,27,12,1,2.33098006965,4.21542553191,42.1542553191,3,1,5.56701388889,1,5,0,1,0,0,0,0,0,2.20349675736,11.75
1414,1,8,98,256,42,102,11,34,34,15,12,19,15,5,7,30,15,6,1,2,4,5,13,21,1,7,18,3.26175350088,3,18,9,1,2.16720982068,4.46484375,44.6484375,3,2,5.51215686275,0,2,0,3,2,0,0,0,0,9.03144337401,17.1333333333
1415,1,12,285,608,155,249,24,107,81,49,43,74,33,13,35,50,20,17,6,38,21,18,52,39,10,15,52,9.66751167157,7,34,9,12,2.75468708975,5.05592105263,50.5592105263,0,3,5.76726907631,3,4,0,1,3,1,2,0,0,24.3855236309,18.5151515152
1416,1,8,89,238,41,76,7,39,31,26,16,22,12,6,9,26,11,6,13,6,10,3,26,17,3,0,6,6.71565168509,3,13,0,2,2.43331077175,4.40336134454,44.0336134454,1,3,5.79013157895,1,0,0,1,0,0,0,0,0,0,19.8333333333
1417,1,10,198,424,106,171,21,64,35,37,34,52,31,7,24,36,15,13,4,16,16,13,43,20,3,8,52,4.56057489636,2,26,9,10,2.64033293354,5.01650943396,50.1650943396,0,1,5.4449122807,1,5,0,4,7,3,1,3,1,8.77878850711,13.6774193548
1418,1,8,110,392,47,139,17,53,38,33,27,8,29,6,29,20,6,11,5,2,5,6,31,47,8,15,16,7.44638625297,3,33,14,0,1.84431787647,4.00510204082,40.0510204082,1,7,5.53654676259,1,1,1,0,4,0,4,0,0,9.75420945235,13.5172413793
1419,1,10,180,401,102,139,16,56,55,39,25,40,17,13,28,43,16,9,5,17,12,18,40,16,3,5,28,5.40033427451,7,25,7,6,2.71495351131,4.8927680798,48.927680798,1,2,5.9271942446,1,0,1,2,3,1,1,0,0,9.75420945235,23.5882352941
1420,1,8,126,346,53,139,18,36,46,29,22,21,19,7,23,33,17,9,6,4,8,9,13,27,0,5,10,5.60299695857,3,15,18,1,2.1474505673,4.35260115607,43.5260115607,1,2,5.43273381295,0,3,0,1,1,1,4,0,1,12.8391049127,18.2105263158
1421,1,6,72,177,34,76,9,35,18,12,7,5,12,4,16,4,7,5,3,1,1,5,14,14,5,8,9,3.63871122906,1,13,2,1,2.05913787615,4.49717514124,44.9717514124,0,3,5.52118421053,0,1,15,1,3,0,2,0,0,5.53815375338,14.75
1422,1,8,179,579,94,208,25,85,59,56,41,31,47,7,46,27,23,23,4,3,16,8,38,49,6,8,18,8.3033046366,2,43,19,0,2.10710573541,4.22279792746,42.2279792746,0,2,5.71620192308,7,0,1,2,3,1,1,0,0,12.6804722881,12.3191489362
1423,1,8,122,392,43,163,18,43,43,22,13,20,22,8,30,46,17,16,7,1,3,4,17,37,2,6,5,4.8469984246,3,33,14,0,1.87151733035,4.1556122449,41.556122449,1,2,5.1009202454,0,1,0,2,10,1,2,0,0,15.1983409634,17.8181818182
1424,1,10,180,438,92,163,22,70,58,48,20,36,30,6,18,44,11,20,9,9,8,4,18,31,22,8,10,7.97837448423,2,12,10,1,2.45160998607,4.58219178082,45.8219178082,1,6,5.47944785276,1,1,0,2,2,4,1,0,0,19.5084189047,14.6
1425,1,8,91,251,50,90,12,36,32,19,18,25,16,5,23,17,10,5,2,5,2,5,16,19,9,5,11,3.98908923965,3,13,5,3,2.50812226393,4.48207171315,44.8207171315,0,5,5.73277777778,3,1,0,1,1,0,0,1,1,5.85252567141,15.75
1426,1,10,130,362,62,147,8,55,37,36,26,21,8,7,18,27,13,15,3,5,10,7,22,24,9,7,10,6.40954086048,5,19,10,0,2.14277427926,4.34254143646,43.4254143646,4,4,5.99544217687,0,1,2,3,4,0,0,0,0,5.85252567141,45.25
1427,1,11,203,496,107,170,20,91,62,47,35,48,35,11,19,39,28,20,6,18,14,6,26,28,13,11,27,8.61663038734,4,17,7,9,2.6757877978,4.64112903226,46.4112903226,0,5,6.08594117647,2,3,0,0,1,0,1,0,0,13.6558932333,14.2
1428,1,6,68,181,32,61,9,28,24,14,8,9,12,3,14,12,7,3,2,2,5,4,13,14,1,4,6,3.83281449934,2,12,5,0,2.16237711091,4.3591160221,43.591160221,2,3,5.07721311475,0,0,2,0,2,0,1,0,0,10.7296303976,15.0833333333
1429,1,7,73,225,37,78,10,24,33,16,12,6,14,5,6,18,8,11,0,0,10,9,14,25,0,5,8,3.65607701102,3,12,12,0,1.99649494452,4.07111111111,40.7111111111,0,3,5.39487179487,2,1,0,1,0,1,2,0,0,1.32209805442,16.0714285714
1430,1,8,97,249,52,78,13,44,31,24,9,10,15,5,11,17,11,5,4,3,9,12,16,12,0,6,6,4.36893858032,2,13,8,0,2.18875454467,4.47389558233,44.7389558233,0,4,5.59705128205,0,2,0,4,2,1,0,0,0,8.77878850711,16.6
1431,1,6,73,144,34,66,8,24,16,10,16,17,9,2,5,13,3,5,2,8,3,5,5,1,0,1,3,2.46904406336,1,2,10,0,2.66896026073,5.09722222222,50.9722222222,1,0,5.53121212121,0,1,0,6,0,1,0,0,0,5.22378183536,16.0
1432,1,8,130,386,59,142,17,57,42,37,18,24,18,8,20,25,19,14,2,11,9,9,29,28,6,2,27,7.00856979055,4,33,9,9,2.4296535705,4.29792746114,42.9792746114,2,5,5.34133802817,5,1,0,1,1,0,2,0,0,13.6558932333,21.4444444444
1433,1,8,159,441,73,216,15,50,71,33,16,19,16,12,35,55,13,14,1,1,1,17,20,41,0,10,2,4.09048929591,7,52,6,0,1.86239959767,4.51473922902,45.1473922902,9,0,5.21310185185,0,0,5,0,2,1,0,0,0,18.8179580175,27.5625
1434,1,9,143,411,81,132,22,49,34,35,31,33,31,5,42,28,23,11,2,4,14,1,20,49,5,11,22,10.167753194,1,35,7,1,2.44313889496,4.28223844282,42.8223844282,0,2,5.48984848485,0,0,1,0,1,1,1,0,0,12.6804722881,13.2580645161
1435,1,10,172,428,78,176,21,52,50,35,24,36,26,9,32,32,20,18,9,7,13,13,27,32,4,8,31,8.68705141962,3,31,4,3,2.37226361529,4.5,45.0,2,2,5.40636363636,0,2,0,3,0,4,6,1,0,7.80336756188,16.4615384615
1436,1,8,126,367,77,143,16,55,36,23,29,23,18,9,23,31,24,17,3,8,1,10,16,21,2,12,14,5.9367077066,3,29,9,6,2.40770429014,4.50953678474,45.0953678474,2,1,5.46622377622,1,1,0,4,7,0,3,0,0,6.82794661664,20.3888888889
1437,1,8,99,251,40,82,11,36,34,23,19,17,14,7,12,23,12,3,3,5,9,7,29,19,11,4,21,4.65799060252,4,21,1,0,2.24647754375,4.43426294821,44.3426294821,2,2,5.59768292683,1,3,0,0,0,0,0,0,0,8.05602242877,18.0
1438,1,9,127,338,59,127,16,39,39,33,17,22,21,5,24,33,8,13,1,2,7,5,23,27,6,3,14,9.47970637384,4,20,11,0,2.1640710927,4.36390532544,43.6390532544,2,3,5.71984251969,1,1,0,3,4,1,2,0,0,14.6313141785,16.1428571429
1439,1,10,151,425,87,167,21,57,44,35,19,28,31,6,27,35,24,13,2,4,11,19,23,35,0,13,7,9.8219409021,3,35,12,3,2.40031675675,4.33647058824,43.3647058824,0,9,5.17616766467,0,2,0,4,3,1,0,0,0,11.7050513428,13.8387096774
1440,1,10,213,541,108,192,26,96,54,41,45,40,29,11,26,52,26,32,4,9,12,2,22,26,4,12,16,9.49608033226,6,42,6,1,2.33137992933,4.41219963031,44.1219963031,0,6,5.48270833333,2,1,1,4,0,1,0,0,0,22.6873366073,18.6551724138
1441,1,8,99,256,39,90,13,37,23,24,18,20,17,4,14,13,10,9,7,6,9,8,25,21,4,3,14,5.52820630075,3,20,7,1,2.34974641414,4.41015625,44.1015625,2,1,5.51066666667,0,0,0,0,1,0,1,0,2,0,15.0588235294
1442,1,6,53,188,27,61,5,20,18,19,5,7,8,5,7,8,5,11,1,1,6,5,7,23,2,2,5,5.13693364071,2,11,7,1,2.19804006657,3.94680851064,39.4680851064,0,2,5.27213114754,0,3,4,1,5,1,0,1,0,8.77878850711,23.5
1443,1,12,288,588,184,211,29,103,65,64,56,80,32,11,32,66,27,17,19,18,12,20,48,15,7,8,21,8.26064045142,4,30,3,5,2.70694859974,5.14115646259,51.4115646259,0,3,6.37109004739,6,2,8,0,2,1,0,1,1,12.6804722881,18.375
1444,1,10,133,324,77,126,17,63,35,30,25,24,23,5,16,29,17,11,6,12,11,4,15,16,7,6,17,4.89896925353,1,12,4,4,2.53175377283,4.6975308642,46.975308642,1,0,6.26579365079,0,1,0,2,0,2,1,0,0,7.80336756188,14.0869565217
1445,1,8,110,319,63,125,16,64,37,25,8,15,23,7,17,19,15,16,5,6,6,0,25,26,3,5,7,5.12625793436,0,15,12,0,2.25591542254,4.36990595611,43.6990595611,2,1,5.52352,1,0,0,2,2,0,4,0,0,10.7296303976,13.8695652174
1446,1,10,148,400,79,160,18,58,53,35,24,22,23,10,27,35,22,6,1,3,5,9,12,31,5,11,6,5.59108979126,3,26,12,0,2.15442512496,4.4925,44.925,0,2,5.3898125,1,1,0,5,5,0,0,0,1,12.6804722881,17.3913043478
1447,1,12,243,529,140,196,19,84,65,41,55,61,23,11,27,49,11,23,19,20,11,9,40,32,4,4,23,8.87997837965,9,37,7,9,2.68541395872,4.90926275992,49.0926275992,3,3,6.19698979592,4,1,0,2,1,1,1,0,1,15.8593899907,23.0
1448,1,9,120,327,67,118,16,47,31,33,26,20,18,9,15,32,19,15,8,6,12,14,13,14,6,2,14,4.99091484168,4,14,8,1,2.32752347525,4.57186544343,45.7186544343,1,1,5.80118644068,0,2,1,0,3,0,0,0,0,8.81109369827,18.1666666667
1449,1,9,174,395,89,157,16,63,49,37,13,29,26,7,18,46,11,15,3,7,14,7,13,26,2,6,7,12.4570347976,2,32,4,0,2.45646538621,4.65316455696,46.5316455696,3,6,5.34598726115,0,8,0,2,0,1,1,0,1,14.1288977759,15.1923076923
1450,1,10,162,381,73,149,17,74,43,44,43,32,23,8,20,24,17,9,1,14,11,4,39,16,0,11,21,6.44324560426,3,18,6,5,2.48741826401,4.60367454068,46.0367454068,0,5,6.28979865772,1,1,0,3,2,0,1,0,0,0,16.6086956522
1451,1,9,180,430,77,181,18,52,50,34,22,24,28,7,23,32,21,15,1,2,20,1,18,47,20,16,18,10.6234473462,4,22,9,1,2.17941029651,4.36511627907,43.6511627907,4,3,5.56453038674,0,4,0,3,1,0,2,0,0,1.98314708163,15.3571428571
1452,1,12,247,526,130,211,24,67,66,37,44,61,37,7,27,56,14,12,5,24,15,12,53,37,20,13,63,8.49230162396,2,28,9,10,2.63732453767,4.97338403042,49.7338403042,4,6,5.62800947867,2,4,4,4,0,2,0,0,0,15.6067351238,14.3243243243
1453,1,9,162,426,67,161,21,55,52,36,29,18,32,7,28,50,19,15,4,6,3,9,21,26,13,10,14,11.7804786797,2,28,10,0,2.10506156101,4.32394366197,43.2394366197,3,1,5.3150310559,2,1,0,0,1,1,1,0,0,16.552744209,13.3125
1454,1,11,217,490,121,188,19,76,67,39,54,54,36,8,41,40,15,13,9,18,9,10,36,21,5,6,31,8.31808870721,4,25,9,8,2.74882387938,4.87142857143,48.7142857143,2,5,5.98643617021,3,1,1,3,0,2,0,0,1,9.75420945235,13.6666666667
1455,1,8,116,329,49,139,15,52,38,33,12,19,24,6,9,18,10,21,1,7,6,4,11,44,2,7,10,8.64307869014,3,28,7,0,2.21629540113,4.17325227964,41.7325227964,2,3,5.15827338129,0,1,0,0,2,1,0,0,1,11.7050513428,13.75
1456,1,10,235,638,111,222,30,92,75,48,32,31,37,13,35,40,34,16,7,11,8,19,47,61,21,19,45,15.1496643913,5,26,25,4,2.29138530102,4.3275862069,43.275862069,3,9,5.47558558559,2,6,4,0,4,1,0,0,0,17.5575770142,17.2702702703
1457,1,7,90,231,43,94,12,37,31,22,3,17,15,3,15,23,7,4,1,3,2,2,19,22,0,6,10,6.88103554655,1,29,5,1,2.30337030785,4.41991341991,44.1991341991,1,2,5.86234042553,2,0,0,4,1,0,0,0,0,8.15004467106,15.4666666667
1458,1,9,155,311,94,120,12,59,40,24,22,33,22,5,20,29,12,10,1,13,5,8,31,15,4,10,13,5.41891159429,4,16,7,6,2.7170969639,5.03536977492,50.3536977492,0,1,6.21383333333,1,0,2,4,0,0,1,0,0,6.82794661664,14.1363636364
1459,1,8,118,347,60,94,15,45,35,33,23,9,20,8,20,24,21,10,1,0,3,18,14,27,0,10,9,5.75947899636,5,22,6,0,2.01889675208,4.1757925072,41.757925072,0,2,5.20978723404,3,2,0,1,4,1,0,1,0,9.75420945235,17.35
1460,1,10,168,414,79,165,21,58,51,28,36,20,25,10,26,43,25,15,3,4,8,11,20,21,0,10,4,5.45747926624,2,23,14,1,2.16812314561,4.51449275362,45.1449275362,1,3,5.70793939394,0,1,2,6,2,1,4,0,0,8.77878850711,16.56
1461,1,6,78,199,35,82,10,25,30,16,7,9,14,4,14,33,8,5,2,1,2,8,12,7,1,7,2,3.97009027309,0,11,4,0,2.05682927652,4.52261306533,45.2261306533,1,1,5.2012195122,0,0,0,1,2,1,0,0,0,8.68476626482,14.2142857143
1462,1,7,54,119,29,45,5,16,10,11,8,14,12,1,6,15,5,2,3,5,3,1,11,6,1,1,8,3.19054884022,0,8,3,1,2.59457213934,4.88235294118,48.8235294118,0,2,5.31355555556,0,1,0,0,3,1,0,0,0,3.90168378094,9.91666666667
1463,1,8,57,194,29,68,10,18,15,19,19,7,17,2,13,9,11,6,0,1,9,5,8,22,2,4,1,3.83892312488,0,12,8,0,2.0313301095,4.05670103093,40.5670103093,0,5,5.87705882353,1,1,0,2,1,1,2,0,0,0,11.4117647059
1464,1,10,264,534,109,161,10,73,70,43,52,55,13,10,19,27,19,10,7,25,12,22,150,20,6,3,210,8.98120499116,7,24,4,24,2.76228561848,4.98689138577,49.8689138577,1,4,5.30347826087,3,1,1,3,1,1,3,1,1,7.80336756188,41.0769230769
1465,1,8,115,301,71,87,13,45,36,18,26,34,26,5,13,30,17,6,2,14,8,7,32,28,0,4,33,5.49542654327,0,30,2,10,2.77353015955,4.67774086379,46.7774086379,1,2,5.55195402299,0,1,0,1,1,0,2,0,0,4.87710472617,11.5769230769
1466,1,8,76,225,43,79,6,38,27,19,12,14,22,3,5,12,13,5,1,3,4,8,12,24,4,4,7,4.06762669988,0,15,7,0,2.30473115879,4.30666666667,43.0666666667,0,5,5.42303797468,3,0,1,0,3,0,0,0,0,9.75420945235,10.3181818182
1467,1,10,184,416,103,154,19,86,43,36,39,35,24,6,19,36,23,15,6,11,11,18,18,16,6,5,10,7.16195080998,4,16,6,1,2.53726626731,4.72115384615,47.2115384615,0,3,5.79512987013,3,0,1,2,1,2,0,0,0,8.77878850711,17.375
1468,1,9,131,306,69,113,10,43,33,30,23,42,22,7,18,23,9,9,2,9,10,1,27,24,3,1,34,5.45960075196,2,12,14,2,2.62164052373,4.71568627451,47.1568627451,0,5,6.56548672566,2,3,0,4,6,0,2,0,0,7.80336756188,13.9090909091
1469,1,8,196,500,98,172,19,76,59,40,23,26,30,10,37,49,23,19,4,3,5,24,39,27,4,9,15,7.26522836779,7,39,6,0,2.16083836621,4.454,44.54,1,9,5.4825,0,3,0,2,7,1,2,0,1,21.8382430955,16.6666666667
1470,1,10,179,413,94,157,22,66,52,44,30,26,25,11,14,37,19,3,5,6,18,9,27,30,2,10,21,7.17665683852,1,33,7,1,2.33056252061,4.61501210654,46.1501210654,2,4,5.88210191083,1,3,0,0,3,0,1,0,1,15.6067351238,16.6
1471,1,8,112,339,55,141,17,41,45,23,22,11,25,6,26,30,9,10,2,4,7,10,23,33,1,7,11,5.2131603573,3,22,13,0,1.96875632474,4.29203539823,42.9203539823,2,4,5.35865248227,1,1,1,4,4,1,0,1,0,6.82794661664,13.6
1472,1,8,94,258,52,93,10,39,27,31,11,18,11,8,8,11,13,8,7,5,8,9,11,19,7,2,12,4.29817132415,3,13,7,2,2.34653546686,4.42635658915,44.2635658915,2,3,5.99634408602,0,6,0,3,2,0,2,0,3,0,23.4545454545
1473,1,6,61,200,12,73,6,33,11,22,10,3,9,4,14,12,10,14,0,0,12,6,10,9,1,2,1,5.07497588445,3,6,7,0,1.59786289435,3.86,38.6,0,5,5.13369863014,0,0,0,0,4,1,3,0,0,7.92969499533,22.2222222222
1474,1,4,36,86,19,27,4,12,13,5,6,7,5,3,2,15,2,3,0,0,5,0,5,4,0,3,0,2.18598082163,1,6,2,0,2.33010981816,4.5,45.0,0,1,4.87814814815,0,1,0,0,0,0,0,0,0,5.53815375338,17.2
1475,1,8,137,346,76,117,16,67,51,41,21,29,18,8,22,30,11,8,6,7,6,2,19,14,4,3,9,5.57497657588,2,19,10,1,2.40242958758,4.56069364162,45.6069364162,3,1,6.14974358974,0,2,0,2,3,0,0,0,0,20.2957953654,19.2222222222
1476,1,9,135,351,65,165,19,42,41,18,24,21,26,5,11,37,21,5,2,7,11,8,15,32,5,7,12,4.83274259078,0,25,14,1,2.197834432,4.55555555556,45.5555555556,3,5,5.25381818182,0,3,0,2,2,2,0,1,0,10.7296303976,13.5384615385
1477,1,6,57,229,23,66,5,32,30,18,15,1,6,5,16,5,19,8,1,0,2,7,11,24,1,2,2,4.17952013451,4,19,5,0,1.75127319042,3.76419213974,37.6419213974,0,1,5.37984848485,0,0,0,0,0,0,3,0,0,7.80336756188,38.1666666667
1478,1,9,141,347,53,147,17,45,42,39,15,24,23,6,27,43,17,14,1,1,4,3,11,22,5,7,1,5.68990709469,2,21,10,0,2.11771092737,4.40634005764,44.0634005764,0,1,5.58360544218,1,0,0,1,0,1,1,0,0,11.2966571825,15.0869565217
1479,1,7,83,276,34,103,10,22,29,11,11,11,14,8,27,19,9,12,2,0,10,7,13,33,0,7,3,3.91808075444,4,13,18,0,1.85243136885,4.16304347826,41.6304347826,2,8,5.72873786408,3,2,0,1,1,0,1,0,0,8.77878850711,19.7142857143
1480,1,9,139,396,53,154,14,61,41,40,9,11,15,11,26,21,15,18,5,0,11,20,14,32,4,6,5,6.37827270911,8,25,10,0,1.95935394815,4.20454545455,42.0454545455,4,3,5.12720779221,0,6,0,2,4,0,0,0,0,10.9822852645,26.4
1481,1,7,74,245,42,79,11,41,35,27,13,9,13,6,9,12,6,9,0,3,12,5,16,27,3,6,9,9.09838645305,2,7,9,2,2.27049234679,4.02448979592,40.2448979592,0,0,5.20240506329,2,0,0,0,1,0,1,0,0,6.82794661664,18.8461538462
1482,1,7,77,216,30,94,9,25,23,12,16,10,10,6,4,19,15,5,6,3,5,9,7,17,1,6,4,3.36653801234,4,14,7,1,2.13783742067,4.29166666667,42.9166666667,0,3,5.42723404255,0,4,1,3,2,1,1,0,0,1.32209805442,21.6
1483,1,6,43,129,18,46,7,18,16,15,12,6,9,2,6,14,4,4,1,4,3,1,2,9,0,2,1,1.61927520501,1,11,3,0,2.1447723538,4.29457364341,42.9457364341,0,2,5.76717391304,1,1,0,0,0,0,0,0,0,4.02801121439,14.3333333333
1484,1,9,143,389,61,164,16,52,37,33,18,22,20,8,17,39,20,16,3,5,6,5,30,30,11,11,23,4.89293837014,5,24,11,2,2.10169336302,4.34447300771,43.4447300771,1,3,5.20365853659,1,2,0,1,2,1,2,0,0,11.7050513428,19.45
1485,1,9,110,308,48,106,10,43,34,24,14,25,15,8,16,30,18,18,0,4,5,6,31,17,1,7,17,5.27109302644,3,19,8,0,2.18293561955,4.30194805195,43.0194805195,0,7,5.38169811321,2,1,0,6,0,1,0,0,1,9.1254656163,20.6666666667
1486,1,8,89,312,39,111,14,33,34,24,26,15,24,8,24,19,15,4,2,7,10,6,13,35,0,4,13,5.27479973934,0,23,12,0,2.0764810222,4.05769230769,40.5769230769,1,2,5.19828828829,3,2,0,2,1,0,1,0,0,7.80336756188,13.0
1487,1,8,98,321,39,123,13,38,36,25,23,11,20,7,26,23,16,7,2,3,8,13,19,31,2,9,13,7.02722890052,5,27,9,0,2.02086564993,4.02180685358,40.2180685358,3,3,5.24731707317,0,1,0,2,4,1,0,0,1,6.82794661664,16.05
1488,1,8,159,384,77,159,14,48,47,39,21,30,15,9,20,51,24,15,1,4,6,6,18,24,3,5,2,18.1543772345,6,24,11,0,2.28079299791,4.56510416667,45.6510416667,1,2,5.75547169811,1,0,0,2,2,1,0,0,0,12.7127774792,25.6
1489,1,9,149,464,64,167,25,57,54,45,24,24,29,8,30,19,16,13,3,9,9,21,38,45,10,14,25,9.57755404245,2,33,9,9,2.23495087185,4.1875,41.875,3,2,5.19365269461,3,2,3,0,6,0,4,1,0,0,16.0
1490,1,6,59,158,31,61,8,21,23,9,10,9,10,3,11,15,6,3,0,3,7,10,12,7,4,2,13,2.58539154465,2,12,0,0,2.22248737522,4.50632911392,45.0632911392,0,1,5.17770491803,1,2,0,2,1,0,0,0,0,1.10174837868,15.8
1491,1,11,284,595,169,216,12,91,54,60,56,92,15,8,28,55,18,25,10,53,13,15,82,25,10,14,106,12.4902293933,6,17,10,38,3.08148216843,5.2974789916,52.974789916,1,1,6.0287037037,2,1,1,3,1,0,0,0,2,16.582156069,39.7333333333
1492,1,8,57,150,20,70,7,25,23,17,5,7,9,4,5,14,6,1,3,1,5,7,4,10,1,3,1,2.75802112842,2,8,3,1,2.13282642188,4.27333333333,42.7333333333,0,4,5.42957142857,1,1,0,0,2,0,0,0,0,4.87710472617,16.6666666667
1493,1,11,171,445,98,169,22,60,51,35,37,29,25,10,25,38,19,16,9,2,12,9,20,23,2,11,15,10.8166141315,4,25,16,0,2.33883708774,4.36179775281,43.6179775281,4,2,5.79165680473,0,1,0,2,5,1,0,0,0,13.6558932333,17.8
1494,1,10,181,453,91,172,21,56,52,36,27,35,24,10,33,41,21,19,8,11,14,7,11,35,7,12,4,6.93199149295,5,20,9,0,2.33244081132,4.52317880795,45.2317880795,2,3,5.43261627907,3,7,1,0,3,0,0,1,0,9.75420945235,18.875
1495,1,8,127,316,48,128,8,59,35,21,18,8,9,7,20,18,21,8,0,0,8,18,12,14,0,11,3,6.49413705302,7,13,13,0,1.98407108621,4.35126582278,43.5126582278,1,4,5.446796875,0,0,0,5,3,1,0,0,0,1.98314708163,35.1111111111
1496,1,6,44,127,20,41,5,15,12,10,7,14,9,2,6,8,10,4,0,4,8,0,5,19,2,3,5,2.16839468599,1,3,4,1,2.42033422233,4.33070866142,43.3070866142,0,0,5.68682926829,1,0,2,0,1,1,0,0,1,0,14.1111111111
1497,1,9,137,377,65,131,13,51,51,32,27,24,17,10,21,27,20,7,12,4,11,2,25,31,12,2,27,6.89982781694,5,19,9,1,2.28165537248,4.31564986737,43.1564986737,2,4,5.61427480916,2,1,0,2,2,2,2,0,0,11.7050513428,22.1764705882
1498,1,8,149,435,63,169,13,53,42,35,37,14,15,12,31,39,27,11,3,1,12,8,24,35,2,4,9,7.32462244684,9,21,16,1,2.00194036919,4.17701149425,41.7701149425,1,4,5.77970414201,2,1,0,3,1,3,2,0,1,10.7296303976,29.0
1499,1,10,155,400,72,182,13,58,56,30,38,23,20,10,24,27,16,12,4,9,11,12,38,24,5,16,33,5.42792355766,8,18,6,3,2.25996955865,4.5175,45.175,1,4,5.58516483516,0,2,5,4,2,1,0,0,0,0,20.0
1500,1,8,140,367,73,147,16,63,49,32,26,20,19,11,11,37,16,9,1,4,11,7,20,30,0,7,5,6.34120599358,4,32,2,0,2.23778862271,4.44959128065,44.4959128065,3,4,5.83829931973,0,2,0,3,1,0,2,0,1,12.7127774792,19.3157894737
1501,1,8,93,295,46,93,11,46,32,20,25,16,19,7,15,19,15,7,1,6,15,0,24,36,1,3,4,11.9533021105,1,21,11,2,2.31008995998,4.24745762712,42.4745762712,2,3,5.53161290323,2,0,1,1,0,0,1,1,0,12.2720781277,15.5263157895
1502,1,10,195,495,97,159,27,72,53,36,33,29,38,7,36,27,21,17,13,6,14,17,33,47,12,8,17,8.67397174419,2,32,13,0,2.30271017153,4.35555555556,43.5555555556,2,3,5.84396226415,2,2,0,4,1,1,2,0,0,16.582156069,13.0263157895
