id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5
12416,5,2,33,87,20,38,4,17,11,15,7,13,6,2,2,7,3,2,0,5,5,3,4,1,5,2,3,1.52768062404,1,0,0
12417,5,3,68,160,38,56,6,31,25,15,10,16,7,5,4,8,8,5,5,3,6,3,10,5,3,10,9,3.30048641432,3,2,2
12418,5,2,37,106,23,29,5,22,16,11,8,12,7,3,6,2,5,1,2,0,7,0,2,9,2,5,3,2.19823914012,1,1,0
12419,5,2,41,112,20,42,5,20,11,13,7,8,7,4,6,6,2,2,3,2,1,5,3,10,13,5,0,1.75207866311,1,1,0
12420,5,4,72,197,35,73,8,29,29,22,17,13,9,7,15,8,6,6,4,2,16,2,4,18,4,6,2,3.2149769784,2,0,2
12421,5,2,19,55,8,16,3,7,5,8,4,2,4,2,1,1,2,2,0,1,2,0,6,6,0,1,7,0.926061456805,0,3,1
12422,5,4,77,203,40,83,10,33,24,23,17,11,19,4,18,12,6,6,1,3,11,3,3,13,13,10,2,3.73601013409,0,2,1
12423,5,3,64,164,36,67,6,23,21,30,7,11,11,5,9,11,9,4,4,4,0,3,14,5,10,3,20,2.25075682393,2,4,0
12424,5,4,95,212,43,84,9,22,24,17,16,14,16,5,11,16,7,7,1,2,13,4,14,24,12,14,18,3.72245999242,2,3,1
12425,5,3,66,186,34,66,10,38,23,25,13,11,12,3,4,5,7,9,1,2,9,3,26,10,9,2,13,2.74402257549,1,3,0
12426,5,2,19,61,11,23,2,9,6,12,0,5,4,1,1,2,1,1,0,2,2,2,6,6,3,1,5,0.910933367308,0,1,0
12427,5,2,33,97,17,36,5,21,14,8,5,1,8,2,3,0,2,3,0,1,5,1,8,10,8,5,4,1.05847631539,0,1,0
12428,5,2,25,84,14,42,5,12,12,8,4,3,6,1,5,5,2,1,2,2,2,3,2,7,7,2,2,1.54191161563,0,1,0
12429,5,3,60,144,32,52,6,23,16,21,9,15,7,3,5,12,4,3,4,2,7,6,7,10,7,7,5,3.03944121717,3,3,1
12430,5,3,42,109,27,39,6,15,19,10,4,12,9,1,3,6,2,1,2,1,7,0,13,9,2,7,16,2.23177383095,0,1,1
12431,5,2,26,80,8,34,2,10,10,8,3,4,5,2,6,2,2,2,1,1,4,2,7,7,3,2,2,1.94727403952,2,1,4
12432,5,3,41,102,27,44,5,16,8,9,7,7,6,2,6,8,6,5,1,0,2,1,4,8,7,5,4,2.36634819068,1,1,2
12433,5,2,30,67,11,24,3,12,7,7,5,4,6,1,2,4,2,0,1,1,5,2,7,5,3,3,5,0.966840613137,0,2,0
12434,5,2,30,90,18,35,3,16,12,7,4,10,4,3,6,2,6,2,3,2,1,0,4,8,4,5,2,1.66863837641,1,3,2
12435,5,0,7,19,1,7,1,2,1,2,1,1,2,1,0,2,1,3,0,0,1,0,1,2,1,0,0,0.171995850187,0,0,0
12436,5,2,43,104,21,41,4,16,7,15,7,13,9,2,6,4,10,3,1,4,4,2,7,5,11,1,5,1.57714090915,0,0,0
12437,5,2,39,111,16,42,4,12,12,10,12,5,6,2,7,6,7,3,2,1,8,2,6,9,4,5,4,1.91021831899,2,3,1
12438,5,2,42,103,23,43,5,12,15,5,5,4,12,0,4,11,3,6,2,0,6,2,10,3,3,9,7,1.52304682832,0,2,0
12439,5,3,65,168,28,67,7,31,18,23,13,13,10,5,11,6,8,1,2,4,8,1,11,7,6,2,13,2.41889463601,3,2,4
12440,5,4,73,170,35,68,9,32,25,14,8,13,10,5,6,12,6,5,3,3,5,3,6,8,8,10,4,3.43119358975,1,2,4
12441,5,2,16,71,5,24,1,14,5,6,2,2,2,1,2,1,5,3,1,1,2,0,2,7,6,6,0,1.23994589953,1,0,1
12442,5,2,32,87,19,35,3,11,16,10,7,6,4,3,3,6,5,1,1,1,1,0,4,6,7,5,4,1.68486229748,1,0,1
12443,5,1,13,38,5,8,1,5,7,7,1,1,3,1,0,2,0,1,1,0,2,1,4,3,2,1,7,1.11651652582,1,1,0
12444,5,3,44,117,22,39,7,18,12,13,8,7,13,3,5,3,3,3,0,1,17,3,11,6,0,6,5,2.85832082265,0,0,2
12445,5,1,29,94,10,39,4,10,8,4,5,1,9,1,2,9,5,4,1,0,0,0,8,12,13,4,3,1.98684418568,0,0,0
12446,5,4,73,195,48,66,9,38,20,20,9,22,10,4,9,11,8,13,2,6,9,1,11,6,6,10,9,2.40555468539,4,2,1
12447,5,4,86,219,38,91,8,28,24,21,21,13,14,5,11,19,9,5,3,4,6,3,15,19,15,11,16,4.38717665376,2,7,2
12448,5,4,75,170,31,73,10,35,22,22,11,12,11,3,10,8,11,4,3,2,0,1,4,8,9,9,5,2.9953466931,1,2,4
12449,5,3,60,149,24,68,8,30,15,16,15,12,9,3,16,6,10,4,3,4,8,1,7,5,6,10,6,2.32306713765,1,0,1
12450,5,3,41,115,19,52,5,21,14,17,13,6,8,2,4,10,5,1,1,0,6,1,5,4,2,3,3,2.04758985806,1,2,1
12451,5,1,16,57,11,19,3,7,5,4,6,4,4,1,5,2,3,3,1,0,4,0,9,4,1,4,2,0.983417555584,0,1,2
12452,5,2,59,154,31,53,7,25,24,18,7,5,13,1,7,9,7,5,8,1,11,2,3,7,4,3,4,2.99241737682,1,3,1
12453,5,1,46,119,15,60,7,9,11,11,11,5,10,2,11,8,1,4,2,2,5,2,5,15,2,4,4,1.78249416145,0,3,6
12454,5,4,83,208,35,81,8,34,23,25,15,17,9,5,9,10,9,6,3,2,7,1,10,15,10,9,4,3.74533276065,5,1,6
12455,5,2,19,65,9,24,2,15,10,8,0,1,5,2,2,2,2,0,1,0,7,1,2,5,1,3,4,1.08968204183,1,1,1
12456,5,2,40,89,17,34,4,12,10,6,3,5,6,1,6,5,5,2,4,2,2,4,6,7,2,5,3,1.12281732205,1,5,1
12457,5,3,45,137,26,52,6,26,17,15,8,12,11,2,6,5,5,3,4,2,3,1,2,12,9,6,2,3.12760397424,1,2,3
12458,5,3,40,104,21,36,5,17,9,14,10,5,9,3,7,9,5,1,0,2,7,2,5,3,8,8,3,1.98395110402,0,0,0
12459,5,3,51,137,31,42,6,21,20,8,9,12,10,3,7,3,5,1,3,3,11,1,11,16,3,9,7,2.63073139063,2,6,2
12460,5,2,38,112,14,37,5,11,14,13,12,4,8,2,14,3,5,3,0,0,1,2,11,6,8,3,10,3.15847964621,1,0,1
12461,5,1,14,39,4,12,1,7,5,2,5,1,2,1,1,1,2,1,0,0,2,1,3,0,2,5,1,0.587338632845,1,0,1
12462,5,4,79,183,41,70,8,30,27,19,10,15,14,5,9,10,11,3,3,4,3,4,13,11,8,5,10,3.37651935997,0,6,3
12463,5,2,50,130,23,50,6,27,12,22,15,13,11,2,5,2,4,6,0,3,10,1,10,5,1,2,9,2.15548178444,0,2,0
12464,5,2,27,86,8,35,5,11,9,7,11,1,5,2,4,2,4,3,2,0,5,3,8,5,2,3,11,2.69958472488,1,1,2
12465,5,1,16,43,8,14,2,6,9,4,3,3,3,2,0,3,1,0,1,0,4,1,7,4,0,2,5,1.09274669392,0,1,0
12466,5,3,65,135,31,50,6,22,11,13,13,10,11,2,7,10,6,3,1,1,6,2,8,9,6,4,6,2.01832689559,1,5,0
12467,5,3,40,98,20,32,5,25,13,16,14,7,8,1,1,3,6,2,5,4,0,0,7,1,6,3,3,2.75451849651,0,0,1
12468,5,3,63,163,39,55,6,22,22,18,13,17,7,6,9,12,8,5,6,5,6,4,13,7,2,5,9,2.94367466495,2,3,1
12469,5,1,12,36,5,13,2,5,7,4,0,3,3,0,0,2,1,2,2,1,2,2,2,1,0,2,3,0.966471409487,0,1,0
12470,5,4,96,213,56,89,9,29,23,18,10,19,13,5,14,17,12,4,1,3,6,1,13,14,12,17,16,2.90187420431,2,1,3
12471,5,2,35,95,12,40,6,13,11,19,7,4,7,0,4,4,5,1,1,0,3,2,3,5,4,4,3,1.63076644858,0,6,0
12472,5,1,61,147,28,50,7,17,16,13,8,8,12,2,6,9,4,5,1,1,6,3,19,7,10,8,18,2.70284321438,0,1,3
12473,5,2,38,103,12,41,4,18,8,9,10,3,10,2,6,5,5,5,2,1,4,4,6,6,6,4,2,1.36945516539,0,1,0
12474,5,2,17,50,9,21,2,10,4,6,3,5,5,0,1,2,4,0,1,0,2,1,1,3,5,4,0,1.6526138815,0,1,1
12475,5,1,12,32,4,7,2,5,3,5,4,1,4,0,2,1,1,0,0,0,5,1,3,2,0,1,1,0.613949444872,0,1,0
12476,5,2,40,99,17,34,5,14,18,16,9,5,13,2,1,8,3,1,2,1,2,2,10,2,2,4,9,1.8741671136,1,2,1
12477,5,2,41,113,21,44,4,27,15,9,6,11,6,3,11,4,4,2,0,3,5,1,10,7,4,9,5,2.48566648406,3,0,2
12478,5,4,97,217,40,87,9,38,27,32,17,22,11,8,15,10,6,4,3,4,14,1,12,5,9,9,14,2.8771013854,2,1,1
12479,5,4,70,171,39,70,7,28,25,21,12,15,9,4,6,10,7,3,4,4,7,5,12,6,3,2,5,2.442577883,2,3,6
12480,5,1,39,130,18,53,6,18,18,13,11,8,7,4,6,2,5,1,0,0,3,4,4,16,14,3,4,2.13609921594,2,0,1
12481,5,3,57,139,33,43,7,28,17,18,13,16,8,4,3,9,6,3,0,1,9,3,4,4,2,9,6,1.59315126161,2,0,2
12482,5,4,87,215,48,76,10,47,28,23,17,22,14,4,12,14,11,3,1,3,8,1,13,8,11,12,10,4.18966393073,2,2,1
12483,5,3,69,175,29,70,9,41,20,29,13,11,13,3,4,4,8,3,7,2,6,2,11,7,9,2,12,3.81566827108,1,1,0
12484,5,2,55,153,21,58,6,21,10,12,14,9,8,4,7,9,13,7,2,0,12,0,20,7,2,2,13,3.30515021763,3,7,2
12485,5,2,46,133,15,44,6,22,17,14,7,5,7,3,5,3,8,6,2,1,4,0,12,7,8,8,16,2.4518731617,2,2,2
12486,5,1,33,81,11,25,4,9,13,6,5,2,6,2,1,1,2,3,0,0,6,0,5,10,7,3,6,2.15731299809,0,0,0
12487,5,2,60,141,18,65,8,22,14,16,14,5,11,2,4,9,4,5,2,0,7,2,6,5,9,9,5,2.7582416701,0,3,2
12488,5,2,28,66,15,28,3,13,5,6,7,7,5,1,4,4,4,1,1,2,5,3,2,4,3,0,0,0.930014790711,1,1,0
12489,5,4,58,189,27,78,10,22,16,15,15,11,15,1,7,12,10,8,2,2,0,0,13,16,26,6,13,5.66287132323,0,3,3
12490,5,2,37,105,16,53,5,21,15,15,0,5,8,2,7,10,4,1,1,5,8,2,2,6,2,5,0,2.36438256857,1,1,1
12491,5,2,33,77,21,38,5,13,12,10,5,4,6,2,0,8,2,1,3,2,6,2,5,2,1,7,4,0.686973768816,0,1,0
12492,5,2,32,98,16,32,5,18,16,11,9,4,13,2,2,6,5,1,1,2,6,2,7,6,4,4,6,2.1812141817,0,1,0
12493,5,2,50,128,23,50,7,27,20,16,8,10,8,2,7,6,7,1,4,1,2,3,5,10,11,4,2,2.06804825963,0,1,1
12494,5,3,51,123,23,42,7,20,16,15,7,8,8,2,2,9,4,1,2,1,4,1,11,4,7,7,10,2.3337954927,1,2,3
12495,5,2,48,149,17,55,9,22,13,13,7,6,10,2,3,8,6,9,2,2,8,2,5,15,4,10,4,4.58608231264,0,3,4
12496,5,1,15,45,7,18,2,7,6,7,2,3,3,2,1,4,1,1,3,0,2,1,2,3,0,2,0,0.972115010353,0,1,1
12497,5,4,68,167,26,72,7,27,18,16,18,8,19,3,9,10,8,5,3,2,6,3,13,8,4,13,18,3.08666285748,2,1,2
12498,5,4,135,292,70,112,14,56,23,31,22,26,28,5,15,17,15,8,5,6,16,8,27,14,8,10,33,4.15426066621,3,7,2
12499,5,2,28,70,16,24,3,19,7,10,4,7,7,1,3,0,3,1,0,0,4,2,5,3,5,3,1,0.984172333039,0,0,0
12500,5,3,51,126,26,46,7,23,15,21,8,8,9,2,6,6,4,3,1,2,3,2,7,8,10,3,4,1.96009913143,1,1,0
12501,5,4,77,185,44,68,8,32,27,17,16,15,10,5,5,10,10,4,6,2,11,2,16,7,5,7,17,2.96878049071,2,3,1
12502,5,2,22,56,11,18,2,10,4,7,5,5,4,2,2,1,4,1,1,1,0,1,5,5,6,3,1,1.32014720373,1,1,1
12503,5,2,57,136,29,49,7,20,15,14,9,13,8,4,8,7,7,3,3,1,5,1,21,7,6,4,17,2.29189861316,1,4,1
12504,5,2,48,128,26,49,6,20,21,24,6,8,7,1,4,7,4,4,4,1,2,1,5,4,9,3,6,2.12193139416,1,0,1
12505,5,4,82,212,34,89,9,46,22,32,13,8,15,3,10,5,8,4,4,5,18,7,4,11,8,8,4,6.01374804322,2,1,1
12506,5,1,7,17,1,5,1,4,1,2,2,0,1,0,0,0,0,0,0,0,1,0,4,0,2,1,4,0.274353738351,0,0,0
12507,5,2,47,101,21,46,6,9,18,7,9,5,7,3,3,9,4,1,0,3,4,3,8,10,5,7,7,1.17199257241,0,4,1
12508,5,2,47,129,17,43,4,21,13,13,10,4,11,2,8,5,10,6,0,0,6,3,3,9,3,7,2,2.70239612075,0,4,1
12509,5,3,64,148,38,58,8,26,16,11,10,14,10,2,5,12,10,6,2,1,1,0,10,9,9,9,12,1.98666618869,1,3,2
12510,5,2,35,100,18,44,3,11,8,12,9,4,9,2,3,7,4,3,0,0,5,0,5,9,10,5,2,1.31405683805,0,0,1
12511,5,2,45,117,19,55,5,16,15,9,11,9,7,4,3,6,6,2,4,2,6,2,2,12,7,4,1,2.55077355372,1,2,2
12512,5,3,59,150,31,55,7,31,22,20,7,14,18,1,8,4,5,0,5,3,11,4,8,4,7,9,9,2.34861975354,0,0,0
12513,5,4,100,242,50,88,11,45,32,23,17,18,20,3,13,10,9,3,2,7,18,1,14,17,7,19,13,3.66159539523,0,3,5
12514,5,4,70,162,30,60,7,31,20,16,9,12,8,2,5,6,7,6,2,5,8,1,19,7,6,11,15,2.75833217581,2,2,0
12515,5,2,38,90,16,38,4,19,12,15,5,3,5,3,5,4,3,1,1,1,3,1,4,3,5,4,4,1.38331765563,1,0,1
12516,5,4,90,193,49,73,9,34,24,15,15,23,17,5,7,12,9,3,1,4,12,5,24,7,13,11,29,2.77314917317,1,1,1
12517,5,4,59,169,24,70,8,20,15,14,11,4,10,5,13,7,9,3,3,0,5,3,6,18,18,8,3,2.83310194292,1,0,3
12518,5,3,32,107,14,43,5,16,15,16,9,4,6,3,5,3,1,0,2,2,4,0,5,9,8,4,1,2.59525849036,1,4,2
12519,5,2,34,89,16,38,3,18,10,11,6,6,6,2,2,2,3,1,0,0,7,2,5,6,5,4,4,1.28407731521,1,0,0
12520,5,3,74,180,21,64,8,26,23,18,17,8,11,6,9,10,12,2,1,1,11,4,15,10,4,7,14,3.02836758396,2,5,3
12521,5,1,3,9,0,2,0,2,1,2,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.15008164214,0,0,0
12522,5,3,61,169,36,61,5,26,19,10,14,13,6,5,12,6,10,8,4,3,5,4,6,11,8,9,4,2.83366802041,4,1,2
12523,5,3,55,131,24,54,5,23,16,20,3,9,6,3,5,6,2,2,0,0,11,2,6,10,5,6,6,2.32938343578,3,3,2
12524,5,2,20,76,9,25,3,14,7,12,5,4,9,1,5,3,0,1,3,1,7,0,2,7,3,1,2,1.87303261391,0,0,1
12525,5,3,56,151,22,58,9,29,21,15,7,6,16,1,5,6,3,4,2,3,12,0,5,19,6,9,3,3.08734491968,0,4,1
12526,5,0,6,22,0,10,1,7,1,3,1,0,2,1,0,0,1,3,0,0,0,0,2,3,1,0,0,0.211777883426,0,0,0
12527,5,1,20,65,10,20,4,10,8,7,2,0,5,1,0,2,6,2,0,0,4,3,5,8,2,3,0,1.19196007741,1,1,1
12528,5,2,35,85,14,30,4,16,11,8,5,6,5,2,4,2,8,1,1,2,9,0,3,6,0,4,3,1.47839459816,2,3,0
12529,5,4,99,259,46,117,14,44,33,35,9,23,21,3,13,15,7,5,11,7,11,3,8,18,13,9,9,4.48849030529,2,7,3
12530,5,4,102,234,54,97,10,28,27,18,19,23,15,4,13,18,5,3,5,7,17,3,29,16,10,14,28,5.65725020916,2,5,2
12531,5,4,100,244,46,85,13,51,31,33,15,15,16,4,10,6,9,10,2,1,8,6,12,11,16,8,12,3.74896176323,2,0,2
12532,5,3,40,112,19,42,5,18,10,11,7,8,8,3,4,8,5,3,1,1,10,1,8,10,4,7,5,1.99067784696,0,1,2
12533,5,2,31,82,16,28,2,17,8,11,5,9,4,2,5,5,5,2,0,2,4,2,2,4,3,4,0,1.61220455482,2,0,1
12534,5,2,38,103,16,49,5,18,12,16,7,6,7,3,2,6,7,1,1,2,5,1,3,5,5,3,2,1.69732606708,1,0,2
12535,5,4,69,178,39,70,8,30,22,24,9,20,11,5,5,13,9,4,1,4,8,1,10,11,10,10,10,2.03462953721,4,1,3
12536,5,3,67,141,40,52,6,27,18,17,7,16,10,2,6,6,7,4,3,3,8,4,14,5,3,8,11,2.91474496838,1,2,1
12537,5,3,70,159,43,60,5,35,27,18,5,15,7,4,6,8,7,2,4,2,7,3,13,11,5,11,9,2.36868241755,3,3,0
12538,5,4,95,212,41,83,9,37,26,29,18,15,14,5,11,14,9,4,5,4,6,2,7,13,13,10,4,3.64112400913,2,2,2
12539,5,2,31,79,16,27,3,12,10,12,6,5,6,2,3,1,1,3,2,0,2,1,4,6,8,0,4,1.69307089322,0,0,0
12540,5,2,33,91,18,29,3,19,14,10,1,10,6,3,2,4,2,1,2,0,0,1,8,9,14,3,2,1.23859747405,1,1,0
12541,5,2,44,105,16,52,5,23,10,11,7,3,9,1,4,5,5,3,2,1,2,1,2,7,5,4,1,1.76687640416,0,3,3
12542,5,1,19,43,7,9,2,10,5,6,5,3,3,1,2,0,2,0,1,0,3,2,5,1,3,0,5,1.64272292785,1,0,0
12543,5,2,38,101,12,28,3,24,16,18,4,5,4,2,4,0,4,1,3,1,2,2,6,6,5,0,9,2.91846090657,2,3,0
12544,5,3,46,137,19,63,8,14,16,11,10,6,10,2,10,6,4,4,6,0,8,4,6,15,7,7,3,2.25955690018,0,3,2
12545,5,3,36,137,13,49,4,19,19,13,12,4,7,4,10,6,2,4,0,1,5,1,5,9,11,11,2,1.95762763335,3,0,3
12546,5,1,28,93,13,41,4,23,11,17,4,6,7,1,2,2,1,2,3,2,6,1,1,3,6,4,0,2.13056392938,1,0,0
12547,5,1,28,61,15,29,3,9,7,4,2,6,5,1,4,7,3,4,1,2,0,1,2,6,3,5,0,1.00001059818,1,2,1
12548,5,2,38,84,12,31,3,14,6,11,9,2,7,1,5,3,3,1,0,1,7,1,9,4,4,3,8,1.45578073391,1,1,2
12549,5,2,48,139,13,50,6,19,14,13,8,3,7,4,7,10,6,2,1,1,8,1,13,15,7,7,4,2.09463337384,3,6,0
12550,5,2,39,92,28,37,5,17,14,8,8,13,8,2,8,3,2,1,0,0,5,2,6,6,5,5,7,1.12847104093,0,0,0
12551,5,2,27,85,10,27,4,14,13,9,6,3,5,2,3,4,4,1,1,0,5,2,0,7,5,6,0,1.19470071145,1,0,0
12552,5,1,12,35,1,8,2,7,3,3,5,0,2,1,0,0,4,0,1,0,2,0,7,0,2,2,9,0.789475218397,0,0,0
12553,5,4,90,218,37,94,10,41,23,26,15,13,20,4,13,11,8,3,2,2,15,3,6,14,11,10,3,4.12176607343,1,1,2
12554,5,1,28,89,16,36,2,15,10,11,6,5,2,2,6,5,5,1,1,0,3,3,2,6,4,3,0,1.50985235539,2,2,1
12555,5,3,69,184,36,70,8,31,27,21,9,14,10,5,10,10,7,1,4,0,10,2,10,10,7,13,11,3.39738244932,3,1,2
12556,5,3,69,140,27,34,7,22,19,21,8,6,10,2,5,10,2,2,0,1,4,5,21,7,8,10,25,3.11455821662,1,2,1
12557,5,3,53,144,23,50,8,28,18,15,13,11,13,1,8,4,8,3,1,3,9,0,8,10,4,6,9,2.40324494787,0,1,0
12558,5,1,21,62,7,21,2,15,6,5,7,4,4,1,4,2,3,0,0,1,0,0,10,2,5,5,9,0.617391820502,1,2,0
12559,5,1,17,70,5,22,3,10,10,8,1,1,5,2,4,0,4,1,0,0,8,4,10,6,1,3,10,1.50615756622,1,0,0
12560,5,2,43,113,34,41,5,19,17,15,8,13,6,1,6,4,2,0,2,6,4,4,9,6,13,5,7,2.31944885475,1,0,0
12561,5,1,24,45,14,13,2,9,2,6,3,4,5,0,3,2,3,0,0,3,6,3,4,4,0,2,2,0.673709639884,0,1,0
12562,5,1,19,45,7,25,2,8,6,3,4,3,2,2,0,3,4,1,2,1,1,1,4,2,1,4,2,0.556655662788,0,2,0
12563,5,2,18,39,6,19,1,6,5,4,2,1,2,1,2,1,1,1,0,0,3,1,2,2,0,3,1,0.416487011327,1,1,1
12564,5,3,81,190,35,69,5,33,22,18,12,13,6,4,9,11,9,4,3,3,7,2,15,8,15,7,15,4.5856221626,3,1,2
12565,5,2,67,162,28,70,5,23,16,10,7,7,6,3,7,13,11,6,3,2,6,5,6,14,7,9,5,2.12928680541,3,9,1
12566,5,1,20,72,7,28,3,13,7,11,9,0,4,2,0,3,7,1,1,0,7,2,4,4,0,1,0,1.26435931971,2,2,0
12567,5,2,36,104,15,43,4,22,16,12,6,4,6,4,3,5,4,1,1,1,8,1,6,8,2,4,4,1.85666773014,1,2,0
12568,5,2,33,72,12,25,5,12,11,9,0,5,6,0,2,3,4,2,1,1,7,6,4,8,3,1,3,1.34849461464,0,0,0
12569,5,2,48,114,21,49,6,14,12,11,13,5,10,1,7,11,6,4,1,1,6,0,3,6,7,7,3,1.65781922438,0,1,1
12570,5,2,52,121,17,45,5,19,15,11,13,6,9,2,5,3,7,2,0,2,9,2,9,6,5,8,8,1.90302161089,1,0,3
12571,5,2,56,179,22,70,9,25,20,27,15,9,10,5,11,7,7,5,2,4,9,4,8,15,3,4,3,3.03337484173,2,10,2
12572,5,1,11,33,3,14,1,6,4,3,1,0,2,1,2,3,1,0,0,0,0,0,2,3,3,1,0,0.437572668907,1,1,0
12573,5,3,73,194,39,75,11,43,25,33,15,20,13,3,9,8,9,4,4,3,9,3,10,6,8,2,6,4.35684354407,0,3,1
12574,5,4,96,183,47,85,8,28,20,12,11,12,14,4,15,21,10,2,3,1,2,3,18,4,15,13,10,2.1277644154,0,1,2
12575,5,2,44,126,22,48,4,21,14,20,8,9,6,2,7,5,6,2,2,4,9,2,3,10,7,3,2,3.96462782355,2,2,0
12576,5,3,84,203,36,83,10,28,21,13,18,10,23,4,16,6,3,7,1,2,16,2,16,29,10,9,13,4.56197233584,2,1,2
12577,5,1,36,80,16,38,4,14,10,9,6,7,7,2,2,5,0,1,0,3,1,1,9,4,6,5,12,2.72239725965,1,2,1
12578,5,1,22,49,2,14,1,8,3,5,3,1,1,1,4,0,3,0,0,1,1,2,6,4,5,3,6,0.632861858281,1,0,2
12579,5,3,56,139,26,45,5,17,18,14,10,9,10,2,6,12,7,1,6,3,6,1,15,10,7,7,11,3.81757609798,1,8,0
12580,5,1,59,143,24,57,5,30,16,26,7,6,9,4,10,6,6,3,1,0,8,3,8,1,7,3,3,3.24964430786,2,0,1
12581,5,4,139,278,77,113,12,44,39,30,15,35,14,8,12,22,13,5,4,9,6,10,23,14,15,13,20,4.02845992365,3,2,1
12582,5,2,56,152,28,57,6,20,14,17,12,11,10,3,7,16,4,8,0,0,12,3,17,9,0,6,9,2.59627893977,1,6,1
12583,5,3,59,175,27,67,1,26,32,25,8,14,1,1,8,6,6,3,6,2,2,4,8,10,12,6,15,2.62571651118,1,1,0
12584,5,3,51,152,18,49,5,23,17,17,13,4,7,4,3,5,12,2,1,1,6,0,29,14,11,3,29,2.31370188813,2,1,0
12585,5,2,21,70,5,28,2,9,7,11,8,1,5,2,2,3,4,1,0,0,6,0,6,7,1,1,0,1.41439067012,1,3,1
12586,5,2,58,136,27,52,6,26,17,18,4,11,9,4,5,8,6,2,1,2,7,4,9,5,5,10,12,2.91334610453,3,1,1
12587,5,3,45,104,22,35,5,21,15,11,4,9,6,2,3,7,7,1,3,2,5,3,5,8,2,5,1,1.85928825899,1,3,0
12588,5,1,82,198,41,66,9,35,32,27,12,20,10,7,10,12,5,5,1,3,12,7,12,10,1,8,7,4.0082848879,1,3,2
12589,5,3,37,120,15,42,3,22,19,12,8,4,4,2,1,5,9,1,1,1,9,1,5,10,7,7,0,2.00486029606,1,1,0
12590,5,3,59,133,28,50,5,24,13,17,6,6,7,4,4,11,3,5,0,2,4,2,7,6,6,10,10,1.85697815408,2,4,2
12591,5,2,80,227,32,83,1,36,24,19,14,5,1,1,14,6,14,5,1,2,1,10,6,29,25,9,6,4.20167726288,1,2,2
12592,5,1,19,59,7,32,2,7,5,9,2,1,5,1,7,4,2,2,1,0,3,2,1,3,2,3,0,0.963443544877,0,1,1
12593,5,1,19,61,12,15,1,8,3,9,8,3,2,1,0,1,1,6,0,1,2,0,6,5,1,2,4,0.519252952549,1,5,0
12594,5,3,68,153,24,60,3,31,22,20,12,14,4,3,8,11,9,0,2,4,7,2,12,2,2,6,16,2.25335584441,3,3,1
12595,5,1,29,68,14,24,2,9,8,4,9,1,4,2,2,1,5,0,0,0,7,0,5,9,3,2,4,1.05353355306,1,3,0
12596,5,2,56,143,31,63,7,32,24,19,8,17,8,4,8,6,8,3,4,8,2,3,4,4,6,1,3,2.34871893379,2,1,1
12597,5,3,47,143,19,57,5,27,21,12,4,5,6,3,7,5,10,6,2,1,3,1,7,9,12,5,2,2.28215990677,3,1,0
12598,5,1,20,50,8,18,3,8,5,5,2,3,5,0,2,1,3,4,0,0,0,0,3,4,6,2,1,0.629020071615,0,0,0
12599,5,2,27,69,15,22,3,20,10,10,7,5,4,1,1,1,3,2,2,0,3,0,4,2,1,3,4,1.60892285674,1,1,1
12600,5,2,44,127,21,56,6,19,14,15,4,7,7,4,6,6,4,1,4,2,6,1,11,11,7,4,9,2.06718008791,2,3,3
12601,5,1,24,78,10,26,4,15,15,17,6,5,6,2,4,4,3,0,2,0,0,0,2,1,8,1,2,1.30811309214,1,0,0
12602,5,1,25,77,8,26,4,9,10,7,2,3,6,2,3,3,2,1,0,2,3,1,3,11,9,3,4,2.03363124383,0,1,0
12603,5,1,19,49,10,15,2,12,6,6,0,3,3,1,2,0,3,0,3,1,5,1,1,5,1,2,2,1.72796010417,1,0,0
12604,5,1,16,44,9,17,2,7,4,3,1,0,4,1,2,1,1,3,1,0,6,0,3,5,1,2,1,0.809362915374,0,2,0
12605,5,3,74,161,33,57,8,24,23,18,17,16,9,4,8,4,6,2,2,5,8,2,21,8,7,3,27,2.93442668824,3,2,2
12606,5,1,18,56,6,17,2,7,7,6,7,1,2,1,2,1,5,1,1,0,3,1,2,5,3,2,0,0.962302888756,1,0,1
12607,5,3,32,89,18,43,4,7,11,5,4,3,5,3,3,6,4,2,3,0,0,2,4,11,11,4,2,1.21285063612,2,2,3
12608,5,4,114,279,45,105,11,39,31,28,25,15,12,9,12,19,11,5,4,5,14,5,5,20,17,15,8,5.17562641108,4,1,6
12609,5,4,107,254,48,96,12,47,25,36,17,23,20,8,17,23,16,4,2,5,8,8,12,11,14,9,14,4.84108411691,1,1,2
12610,5,2,47,115,24,47,6,24,15,17,9,7,7,2,3,5,8,0,4,0,10,0,2,4,2,5,2,2.01815807252,2,1,1
12611,5,2,37,112,16,43,6,12,12,10,6,7,7,3,7,9,7,1,2,1,7,3,3,9,4,8,3,1.57581015977,0,2,3
12612,5,3,89,196,38,74,10,41,28,28,11,9,11,5,8,8,6,2,3,0,8,0,12,8,11,7,14,4.00176579333,2,1,2
