id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char
16174,6,2,64,130,30,53,7,17,13,17,14,16,11,2,8,7,6,2,5,3,0,2,7,1,9,0,12,1.72374016968,0,0,5,1,2.52246909356
16175,6,2,61,131,31,56,5,12,19,19,13,7,8,2,6,16,2,7,2,0,2,6,3,2,4,0,11,1.46185247889,1,0,2,0,2.23357185196
16176,6,2,72,172,33,59,6,21,25,21,7,9,6,4,9,6,7,3,6,0,0,1,10,7,13,0,31,6.39737719179,3,1,3,0,2.15308172486
16177,6,2,67,162,35,60,7,36,21,26,10,20,8,5,2,9,1,12,8,5,0,2,3,2,9,0,4,2.11238618463,3,1,3,2,2.645686099
16178,6,3,71,187,39,73,5,17,28,22,19,13,6,4,9,15,6,4,3,1,5,3,10,10,12,0,18,2.74643564129,3,1,2,1,2.44998266163
16179,6,3,32,79,17,34,4,0,3,1,0,7,6,1,1,1,1,0,0,1,0,0,1,0,0,0,71,0.608844319292,1,0,0,0,2.39061238775
16180,6,3,67,152,36,58,7,31,16,26,11,13,8,5,5,7,2,6,2,1,2,4,16,2,8,0,19,2.29233118735,2,1,3,0,2.3782665892
16181,6,4,82,184,41,84,8,27,26,24,15,14,9,5,7,12,3,6,7,0,1,3,4,3,9,0,16,2.17473678684,2,1,5,0,2.26519708695
16182,6,3,58,115,30,50,6,17,12,16,13,9,11,0,8,10,1,3,1,0,1,3,5,1,8,0,5,1.18995898523,0,1,4,0,2.25349969371
16183,6,4,65,141,28,65,4,28,18,18,13,6,15,2,8,12,3,3,1,0,3,2,4,3,7,1,6,1.6910132318,0,0,4,0,2.11229814297
16184,6,2,44,89,22,37,4,14,12,13,3,8,4,3,3,8,2,4,2,0,0,7,1,1,4,0,6,1.22001159715,1,0,1,0,2.3950920194
16185,6,4,78,193,38,78,10,17,31,19,16,13,12,5,12,20,2,5,6,2,2,4,14,8,13,0,14,2.76374868467,1,5,3,0,2.29841407364
16186,6,3,61,163,38,53,8,28,15,28,10,15,13,2,4,13,4,14,3,2,1,3,9,4,9,0,6,2.02036714511,0,3,1,0,2.48253766519
16187,6,2,23,66,13,22,4,13,6,11,4,5,5,1,1,5,1,6,0,3,0,1,6,3,3,0,3,0.979829047563,0,3,1,0,2.48726359409
16188,6,2,66,141,38,62,4,23,17,26,9,18,6,4,4,8,1,6,6,6,2,2,6,1,8,0,13,1.93847232969,3,0,2,1,2.75418075868
16189,6,3,69,159,40,52,8,30,18,31,12,13,10,4,5,8,3,4,6,3,1,3,4,4,15,1,6,1.95332498536,0,0,4,0,2.47694568603
16190,6,4,91,225,55,91,10,44,28,42,16,18,15,7,8,19,2,13,5,3,0,9,3,2,12,0,7,3.23034379013,3,0,3,2,2.48405230883
16191,6,3,78,188,39,86,9,30,24,23,18,13,12,4,11,11,5,7,5,3,6,4,5,5,9,2,4,2.82636017185,2,4,3,2,2.39288088704
16192,6,2,22,48,10,22,2,4,9,4,5,6,3,1,1,5,0,2,1,0,1,0,3,2,1,0,10,0.521942103256,1,0,1,0,2.43169088648
16193,6,3,66,169,37,71,7,19,21,24,11,13,8,6,6,11,2,7,5,2,2,5,3,6,13,1,15,2.52631771006,3,3,3,0,2.39294598271
16194,6,4,114,258,44,121,10,30,30,43,12,14,12,6,17,30,6,9,2,4,3,5,9,9,17,0,8,3.36224893757,4,2,10,2,2.17452558454
16195,6,2,39,83,25,29,4,12,9,14,6,9,5,2,1,9,2,4,1,1,2,0,2,2,9,0,5,0.86032611864,1,0,0,1,2.59924942262
16196,6,4,90,229,48,91,13,47,34,34,15,16,15,4,13,14,1,7,8,1,1,3,16,4,12,1,18,4.48119645673,2,1,5,0,2.33512478974
16197,6,3,85,184,54,77,8,24,26,23,17,19,9,7,14,15,2,7,5,2,0,8,3,5,12,0,11,2.52484973344,1,0,1,1,2.47178783302
16198,6,4,116,287,67,114,16,46,25,44,23,23,21,6,13,14,9,15,8,9,2,6,8,9,22,1,18,3.76337732008,1,1,5,2,2.48470872379
16199,6,3,91,213,46,83,10,40,21,34,17,19,14,6,8,8,5,9,4,4,0,5,15,3,10,3,23,2.36906646691,2,0,6,0,2.43128617182
16200,6,2,39,96,21,37,4,15,12,14,7,9,6,3,5,6,2,5,1,0,0,4,3,5,6,0,4,1.04344154645,1,2,1,0,2.43654108444
16201,6,4,69,172,27,73,10,24,16,25,13,9,11,2,6,11,1,15,7,1,4,3,1,6,3,0,2,2.39572352126,0,0,10,0,2.17732681837
16202,6,3,73,164,42,68,5,19,19,21,13,16,7,5,14,10,4,4,6,4,0,5,1,7,13,1,13,2.97113119234,4,0,3,2,2.55464738331
16203,6,3,85,192,44,72,9,30,23,25,13,12,13,5,7,11,6,7,4,2,2,4,12,6,12,1,25,3.34686816317,1,3,3,0,2.27623712599
16204,6,3,44,100,25,55,3,18,9,19,6,4,12,0,2,11,1,5,2,1,2,1,1,4,7,0,0,1.04468432405,0,2,3,0,2.26655525573
16205,6,2,20,52,14,25,1,5,8,9,4,5,5,1,2,4,0,1,0,0,0,3,2,1,5,0,1,0.710785568796,0,0,2,0,2.52528689588
16206,6,1,15,50,11,17,2,9,9,7,1,2,2,2,1,3,1,1,0,0,0,1,0,5,5,1,2,0.956970224264,1,0,0,0,2.38883457197
16207,6,3,62,124,27,48,7,16,18,18,12,11,7,4,7,9,2,3,4,1,2,3,3,1,7,0,12,1.84559960882,0,0,3,1,2.4255367301
16208,6,4,66,152,31,72,5,24,19,19,11,9,7,5,9,11,4,8,2,0,2,2,6,1,8,0,9,1.42300085295,2,1,4,0,2.15905325998
16209,6,3,57,103,28,48,6,13,10,9,11,13,7,3,6,12,1,6,3,2,2,5,1,0,4,0,2,0.98682628157,1,1,3,1,2.51430326758
16210,6,1,41,90,24,32,4,10,12,12,9,10,6,3,4,5,3,3,0,0,1,0,12,1,7,0,14,1.49662294181,1,1,1,0,2.5202302572
16211,6,3,68,144,39,57,7,20,21,21,12,15,10,4,7,14,2,4,3,4,1,3,7,7,13,1,7,1.79496107462,1,0,2,0,2.55506566028
16212,6,4,86,197,40,76,9,32,26,24,14,15,16,5,8,13,4,6,8,0,0,6,6,6,11,0,12,5.14775512053,1,0,8,0,2.20947921571
16213,6,2,46,116,26,46,5,12,17,15,13,10,6,4,8,9,2,6,0,0,0,4,4,2,7,1,11,1.56123884404,2,0,2,0,2.36402320148
16214,6,0,48,112,24,44,7,18,12,13,5,7,9,2,5,4,3,4,3,2,3,2,9,10,9,0,11,1.1318722595,0,1,2,0,2.33544673549
16215,6,2,57,118,28,50,6,19,8,19,5,11,8,2,8,6,1,8,5,3,1,3,2,3,7,0,5,1.01660550607,1,1,3,0,2.45352277579
16216,6,1,69,178,37,67,8,26,25,31,12,17,12,4,2,16,6,11,0,5,0,1,6,5,14,0,9,2.70667789802,1,0,2,0,2.46151099409
16217,6,3,79,182,43,78,10,26,15,32,9,17,17,3,8,13,2,10,8,4,0,2,3,2,17,0,11,2.12551377783,0,1,5,2,2.58797018977
16218,6,3,65,169,30,69,7,27,20,22,9,14,10,3,11,10,7,9,3,7,2,4,4,6,6,1,8,2.81583227447,2,0,5,1,2.49067010823
16219,6,3,65,147,35,58,8,18,16,17,15,14,11,2,7,10,1,10,4,5,2,5,1,5,10,0,9,1.89012005337,0,0,2,2,2.67058932438
16220,6,3,86,218,49,81,10,42,33,32,11,16,13,4,5,9,0,7,7,4,2,5,14,8,15,0,26,4.02382078884,2,3,4,1,2.4346574211
16221,6,2,50,109,24,46,3,29,11,19,6,14,3,3,4,8,1,7,3,2,0,2,3,0,4,0,1,1.44325034462,2,1,3,0,2.62741887324
16222,6,3,85,179,35,89,8,23,23,24,14,14,10,5,10,13,0,12,4,5,0,5,5,6,13,0,14,1.99430613122,2,0,4,3,2.46110921437
16223,6,3,54,100,32,38,4,26,16,19,7,15,7,3,5,2,2,0,1,2,0,2,4,1,6,1,4,1.41027496626,0,1,2,0,2.67942025992
16224,6,2,46,116,27,43,5,17,16,21,2,12,6,4,1,14,3,8,0,0,1,6,0,0,7,0,9,1.61969242017,2,1,0,0,2.6486821707
16225,6,1,51,140,20,47,6,19,16,28,5,4,10,3,7,7,4,6,1,0,2,6,5,8,9,0,10,1.68314568108,1,1,2,0,1.94258545044
16226,6,3,65,189,36,77,11,28,21,33,14,10,12,4,10,10,3,15,4,4,0,1,10,6,14,0,16,2.20592573111,0,0,2,0,2.3409919182
16227,6,1,61,151,26,58,6,23,21,23,8,10,8,5,7,5,3,9,4,2,2,2,12,5,8,0,19,3.51933247263,2,0,5,1,2.34871624322
16228,6,2,57,162,33,66,7,24,18,26,10,8,9,3,4,15,0,11,0,0,3,4,3,5,10,0,9,2.46283427436,2,0,4,0,2.22843334891
16229,6,4,77,159,46,64,8,23,19,23,16,17,11,3,5,13,0,8,3,2,1,5,3,1,9,0,13,1.52762588892,0,1,4,1,2.54931458559
16230,6,3,63,145,29,62,5,25,18,21,10,13,6,4,6,9,2,11,6,4,0,1,0,1,5,0,6,1.9945095788,3,0,5,1,2.50816673751
16231,6,3,76,174,35,74,8,29,23,24,12,9,10,3,9,13,6,6,2,0,6,3,2,2,10,0,8,2.1220376234,2,2,3,0,2.17021961237
16232,6,3,68,172,32,76,7,19,19,26,12,15,9,5,9,13,2,8,1,2,1,6,2,8,9,0,9,1.78661630807,4,1,8,1,2.29275640794
16233,6,2,37,100,22,37,5,10,14,16,12,10,6,2,6,7,1,3,1,1,1,3,3,6,5,0,5,1.15678183517,1,2,2,0,2.40578007677
16234,6,3,61,133,30,56,6,23,17,18,7,14,7,4,4,10,2,10,3,1,2,2,5,4,8,0,7,1.67041125693,1,0,3,0,2.47150541763
16235,6,3,85,196,45,78,9,27,34,31,15,17,10,6,7,20,4,5,4,2,2,7,7,1,10,0,16,2.20633795909,3,1,4,0,2.40298959098
16236,6,1,33,76,14,35,3,9,8,11,2,7,6,1,1,10,1,5,2,2,0,2,6,2,7,0,4,0.631166008136,0,0,2,1,2.4242560805
16237,6,3,75,157,37,66,7,29,25,28,7,12,10,4,5,10,3,3,4,1,3,2,3,3,7,0,13,1.93794205985,0,1,4,0,2.38133358279
16238,6,2,22,49,12,18,2,5,3,7,9,8,5,0,6,2,0,3,0,0,0,0,2,3,3,0,2,0.922939883656,0,0,2,0,2.61942637954
16239,6,3,73,150,43,73,7,27,19,16,10,11,8,5,6,10,6,2,4,4,6,5,7,7,9,0,13,1.74894851225,2,1,3,0,2.35730100092
16240,6,2,50,119,30,48,6,16,19,17,13,8,7,3,2,7,0,6,0,0,0,5,5,3,10,0,11,1.58630969176,1,0,0,0,2.32791130807
16241,6,3,66,180,35,80,10,25,23,26,12,17,13,3,8,16,3,7,4,4,0,6,1,8,13,1,3,2.26498433167,1,1,5,1,2.45052851569
16242,6,3,95,190,43,93,7,28,19,28,14,14,8,5,7,13,7,10,7,3,1,5,11,2,6,0,17,2.45464077466,3,0,11,0,2.29146102973
16243,6,3,82,186,43,74,9,38,22,30,9,9,13,3,4,7,6,3,7,5,3,4,9,2,13,1,28,2.63673569928,1,0,0,2,2.50743735331
16244,6,0,9,33,5,14,1,3,5,7,0,2,4,0,0,3,0,3,1,0,1,0,0,3,4,0,0,0.375974282615,0,0,0,0,2.07574375134
16245,6,3,73,143,40,69,6,21,20,19,17,16,9,4,5,16,4,1,2,3,1,4,6,2,11,0,10,0.955112181365,2,1,3,2,2.44649229196
16246,6,3,159,355,84,154,14,43,53,42,30,27,17,12,18,35,8,15,6,4,2,15,14,8,21,1,24,4.80905854504,4,0,10,0,2.30207437567
16247,6,2,71,151,37,68,7,31,15,23,12,16,8,3,4,13,2,12,4,3,0,2,0,2,6,0,4,1.84582784417,1,1,3,1,2.61810642186
16248,6,3,45,106,22,45,6,14,14,16,7,7,7,2,6,10,2,4,4,1,0,4,3,4,6,0,2,1.44103791055,0,0,4,0,2.34706522794
16249,6,4,101,227,52,90,11,37,30,30,16,21,14,5,11,17,3,12,4,2,3,4,4,6,14,2,9,3.08952213438,2,1,4,1,2.43173532935
16250,6,2,64,166,40,67,8,18,20,33,12,13,10,2,5,18,2,10,0,2,1,1,5,5,13,0,11,1.68762293459,2,0,2,1,2.44987724246
16251,6,4,95,204,54,78,8,19,19,23,19,18,12,6,19,18,5,10,2,1,6,8,7,7,8,0,17,2.88832618796,1,2,7,1,2.41175263206
16252,6,3,55,143,25,55,7,22,14,22,12,11,9,3,10,10,2,10,2,1,0,2,3,0,9,0,10,2.13398491092,1,0,5,0,2.27397975928
16253,6,3,73,156,39,66,7,17,16,22,18,15,11,4,6,14,7,7,1,2,2,6,3,3,8,0,14,2.28423036957,2,0,3,0,2.44633890296
16254,6,3,84,202,45,83,9,24,21,30,17,14,10,6,10,11,5,9,4,3,6,4,6,7,8,0,19,2.29118216582,2,2,7,1,2.38547337596
16255,6,3,85,218,51,84,10,50,38,35,13,19,12,8,11,10,4,4,5,5,6,2,6,3,17,0,8,3.12054689495,2,1,2,2,2.53134912775
16256,6,0,24,53,12,24,3,7,6,5,2,3,3,1,4,1,1,3,3,2,0,0,0,3,6,1,4,0.414914189938,0,0,1,0,2.36201188505
16257,6,3,95,232,58,94,9,48,33,44,13,22,10,8,7,11,6,9,7,5,2,1,4,4,16,1,10,3.12254673888,5,1,3,1,2.52818121458
16258,6,3,40,87,16,37,3,9,12,12,11,9,4,3,3,8,2,5,0,0,2,1,4,4,2,0,6,0.804595557047,3,0,2,0,2.35813753139
16259,6,3,90,227,48,85,10,44,33,37,21,25,11,5,7,9,2,8,8,3,5,2,7,7,7,0,14,5.18573180562,2,3,5,0,2.49788027558
16260,6,4,78,163,48,60,9,27,24,33,13,16,11,2,1,11,6,5,8,4,2,0,3,1,9,0,14,3.46681096576,1,0,2,0,2.6422851535
16261,6,3,84,178,45,73,8,31,27,26,8,19,9,5,3,13,5,10,8,4,1,4,4,1,10,0,11,2.85182013853,2,0,3,1,2.63829692744
16262,6,2,33,77,21,25,4,14,8,12,5,15,6,1,0,8,1,7,4,6,0,1,7,1,2,0,3,1.17538007787,0,1,2,3,3.23181594666
16263,6,0,11,23,6,10,1,0,2,3,2,3,2,1,1,5,1,1,0,1,0,1,0,0,2,0,3,0.121015237842,0,0,0,1,2.92258481079
16264,6,4,108,226,55,111,10,39,30,30,15,25,12,6,7,19,2,11,8,3,4,5,4,3,12,0,12,2.579955066,3,0,8,0,2.52434751639
16265,6,3,46,118,28,47,7,13,15,18,7,7,9,1,7,13,2,4,0,1,2,3,2,6,10,1,5,1.39222317994,0,0,2,0,2.37320805474
16266,6,3,69,167,35,73,4,25,25,31,8,14,8,4,8,5,0,6,5,1,4,5,6,5,6,0,15,2.13330053778,3,0,5,0,2.29942449427
16267,6,3,78,183,44,76,7,32,28,21,14,15,9,4,8,11,3,4,6,0,3,4,11,5,17,1,12,2.58326185975,3,0,1,0,2.31009002921
16268,6,3,81,168,41,59,8,24,16,23,18,22,14,3,10,12,4,7,3,2,7,3,16,3,7,1,21,2.15637886238,1,3,2,1,2.63649346754
16269,6,4,88,177,51,78,9,28,19,21,11,14,11,4,11,13,3,10,7,2,1,5,4,1,6,1,15,1.66990512386,1,1,7,0,2.45059031912
16270,6,2,50,110,28,47,4,14,18,14,6,13,6,4,2,13,2,7,1,1,0,3,8,3,8,0,6,1.32786523956,2,1,1,1,2.5552934477
16271,6,3,88,189,46,85,8,28,29,30,12,16,9,6,2,14,1,8,3,1,1,2,6,5,11,0,25,2.61608399155,3,0,4,1,2.44743224115
16272,6,4,109,223,55,86,8,39,31,37,11,18,13,6,10,12,1,10,5,3,7,6,8,5,9,0,16,3.99581832852,4,3,4,1,2.4973059455
16273,6,3,51,135,18,49,6,20,12,20,15,7,9,1,7,3,3,5,1,2,4,4,12,8,10,0,16,2.30407464089,1,1,2,0,2.1025399891
16274,6,3,73,178,44,73,10,29,19,23,13,20,14,3,13,12,6,9,8,6,0,5,5,2,11,0,11,2.54205566501,1,0,3,3,2.71698191601
16275,6,4,85,180,47,77,8,22,19,24,16,16,12,4,11,16,4,5,5,3,1,9,3,3,9,0,15,2.12637928366,3,1,5,1,2.48958102019
16276,6,2,28,68,17,27,2,9,6,15,1,5,8,0,3,4,0,2,3,0,0,2,1,4,8,0,0,0.735664728643,0,1,3,0,2.32608410252
16277,6,4,91,213,46,92,10,34,24,31,13,21,14,5,5,14,5,13,4,1,1,2,6,5,16,0,18,3.04592698903,0,0,5,1,2.4479161307
16278,6,4,67,161,35,70,8,26,17,20,17,17,16,4,11,9,3,6,5,3,1,4,6,3,10,0,8,1.70456479553,1,0,5,1,2.41422736892
16279,6,3,52,133,29,60,6,17,18,23,15,12,9,4,5,11,2,7,3,0,0,3,2,2,11,0,0,1.41277955995,0,0,3,0,2.30557488547
16280,6,3,59,138,29,60,7,19,19,18,14,13,8,3,4,10,1,5,2,1,1,4,4,5,10,0,11,1.46555381984,2,0,3,0,2.37889802714
16281,6,2,75,179,38,71,9,32,23,20,14,14,10,5,10,9,5,10,6,4,4,4,7,5,8,2,9,2.78782999893,2,0,4,2,2.43434921838
16282,6,2,30,58,18,25,3,8,8,9,7,3,5,0,3,6,0,2,0,0,0,3,0,1,3,0,6,0.417749419668,0,1,0,0,2.34327241051
16283,6,3,37,88,12,33,4,18,10,11,3,2,6,2,5,1,1,3,2,1,1,2,12,0,1,2,25,1.85181088166,1,0,6,0,2.07811781853
16284,6,3,93,207,48,78,11,34,26,31,13,20,12,4,5,15,5,13,8,5,0,8,4,1,8,0,19,2.73034581288,2,0,4,1,2.56687671255
16285,6,2,39,91,26,41,4,9,13,12,8,11,5,2,5,13,1,5,1,2,0,4,3,1,6,1,5,1.43382870575,1,0,0,0,2.50259938124
16286,6,4,86,174,44,80,7,23,21,22,16,16,12,5,9,14,2,7,3,3,1,6,2,7,11,0,12,1.75997529418,1,0,6,0,2.38119473505
16287,6,3,71,154,41,69,8,28,13,26,12,18,10,2,7,15,5,6,3,0,0,7,2,3,7,0,5,2.17227742579,1,0,3,0,2.51548974381
16288,6,1,32,85,17,41,4,8,11,12,5,4,6,2,3,7,2,1,2,1,1,1,4,8,9,0,5,1.33003885863,0,1,3,0,2.27979801553
16289,6,1,8,20,3,8,1,1,3,3,0,1,2,1,2,3,1,0,2,0,0,0,1,1,3,0,0,0.122821308535,0,0,0,0,1.98414770248
16290,6,3,52,142,25,60,7,20,14,23,9,5,9,3,9,7,0,7,1,1,0,4,3,7,10,0,19,2.40197214371,2,1,4,0,2.13111571258
16291,6,2,43,108,17,41,4,21,16,22,5,3,5,4,2,2,1,7,1,0,0,0,5,0,9,0,15,1.4126189846,2,0,1,0,1.97673820789
16292,6,3,61,149,27,62,6,17,18,12,15,13,9,4,12,12,4,7,1,1,1,4,5,4,11,1,10,2.25707025275,1,1,3,1,2.34698613425
16293,6,3,74,145,39,71,7,33,11,23,19,20,8,5,5,6,4,6,5,7,1,4,4,0,8,1,6,2.03337136416,2,0,2,1,2.77892313552
16294,6,4,126,258,75,97,12,49,31,44,24,26,24,5,7,18,7,8,8,6,2,6,15,0,12,0,30,3.14856273074,1,1,4,2,2.53702115422
16295,6,4,91,213,51,84,9,32,28,29,11,24,10,8,6,21,8,13,8,2,0,6,12,1,6,0,20,4.35686583293,4,1,6,1,2.53050307888
16296,6,3,67,164,36,66,8,18,22,24,13,17,10,3,12,11,3,4,2,2,3,2,10,3,8,0,21,2.71578081162,2,2,5,0,2.40647289121
16297,6,3,79,183,46,72,9,24,21,24,17,18,11,6,12,12,2,7,7,4,2,11,8,3,12,0,10,2.12613032771,2,0,5,2,2.53909561564
16298,6,2,58,147,33,57,6,31,19,22,14,10,10,5,5,8,0,9,5,1,2,3,9,2,8,0,8,2.72539036055,2,1,4,0,2.31236501519
16299,6,3,81,187,36,76,10,34,18,26,9,17,12,5,6,9,3,13,5,4,2,4,2,5,10,0,9,2.24032192352,1,0,7,0,2.43187910794
16300,6,4,67,153,40,62,7,23,22,21,13,15,10,3,8,13,4,5,5,2,2,4,6,2,10,0,10,1.88832537638,1,1,3,1,2.48400455671
16301,6,3,87,199,48,80,10,44,31,30,14,21,11,6,5,15,5,7,3,2,0,5,3,3,10,0,13,2.486321978,1,0,5,1,2.55472562403
16302,6,3,64,154,34,58,8,28,21,23,11,11,11,3,5,7,3,4,1,2,2,5,10,3,11,1,18,1.4203286808,0,0,4,2,2.40233207298
16303,6,4,102,241,55,97,10,38,34,32,18,27,13,7,11,12,5,10,7,6,5,2,12,5,7,0,20,6.29057418072,2,2,9,1,2.5739747049
16304,6,4,101,224,48,97,9,39,28,36,20,13,14,7,12,12,3,12,7,1,3,4,6,3,7,0,15,3.2370376007,3,0,5,0,2.2673233393
16305,6,3,63,162,29,71,6,27,21,26,15,11,7,5,8,12,1,8,2,2,1,3,3,5,9,1,7,2.40834174016,3,0,3,1,2.32443503595
16306,6,2,51,133,23,54,7,17,16,19,7,7,9,3,4,9,0,7,5,2,1,3,1,2,5,0,8,2.90716019259,0,0,7,1,2.30626653819
16307,6,3,60,130,30,59,7,13,14,19,12,12,11,2,3,14,3,6,0,1,1,4,3,3,7,0,12,1.42001005065,0,0,5,0,2.34267658285
16308,6,2,61,136,36,52,7,23,16,23,10,14,9,2,2,11,0,5,4,0,6,1,5,0,6,1,13,2.40045551909,1,0,3,0,2.40622603828
16309,6,2,34,84,20,32,4,15,14,15,9,9,5,3,1,9,2,2,0,0,0,2,1,0,6,0,2,1.23734790745,0,0,1,0,2.46896978894
16310,6,2,34,69,19,32,2,12,10,4,5,3,2,2,4,2,0,1,4,1,0,1,1,2,6,1,5,0.685451489466,2,0,3,0,2.22613324494
16311,6,1,43,85,27,36,4,10,8,14,4,10,5,3,1,9,1,6,1,1,2,3,0,1,7,0,8,1.01048453285,0,1,0,1,2.57438361174
16312,6,3,49,105,27,49,4,17,12,16,4,9,5,3,1,11,1,7,3,3,2,3,0,1,4,0,7,0.99003636432,2,1,3,1,2.56572933743
16313,6,1,21,50,7,27,2,3,5,5,5,2,3,2,4,4,2,2,1,1,0,1,2,4,3,0,3,0.482115656002,1,1,3,0,2.11129131586
16314,6,2,45,98,23,42,5,15,9,18,5,10,6,3,6,7,1,4,3,1,0,1,1,4,7,0,3,2.87737996811,0,0,4,0,2.38984104203
16315,6,1,27,62,15,21,2,7,10,7,5,6,2,2,1,5,2,2,2,0,1,1,2,1,1,1,7,0.78141520884,2,3,0,0,2.47574164008
16316,6,2,33,80,18,33,4,16,11,17,9,4,5,1,3,5,0,2,0,0,0,1,1,1,6,0,6,0.823178391906,1,0,1,0,2.24792449984
16317,6,3,63,175,39,76,7,20,21,31,10,16,10,5,8,12,4,10,0,1,2,7,3,9,12,0,9,2.01686600088,1,2,4,0,2.39096548025
16318,6,3,93,202,46,77,10,41,22,30,15,24,12,6,7,10,6,8,3,9,0,6,6,2,14,1,16,3.17359367868,2,0,4,3,2.8192385505
16319,6,2,84,188,47,78,6,27,22,24,12,22,13,4,8,16,4,8,6,7,4,8,7,4,4,1,22,3.5376880051,2,1,6,3,2.69521685189
16320,6,3,63,169,36,72,9,25,21,28,13,16,12,3,7,12,3,11,1,3,1,6,3,3,10,0,4,2.10880509959,0,1,5,0,2.42290248805
16321,6,3,106,242,52,105,11,42,27,41,21,27,15,5,9,11,6,14,5,4,0,5,4,0,6,0,20,2.87199800011,1,2,10,0,2.46247514117
16322,6,4,80,172,49,67,9,26,18,19,14,25,10,5,6,16,4,12,4,3,6,4,9,2,4,2,14,2.40045930484,2,2,4,1,2.70575191606
16323,6,3,87,181,52,81,8,30,30,23,23,24,9,7,6,12,1,10,7,2,0,6,5,1,6,0,13,2.27822694907,3,2,3,1,2.65657621313
16324,6,3,69,143,39,63,8,19,21,19,10,17,10,3,6,11,1,8,3,1,0,8,7,2,6,0,15,1.47082524768,0,0,3,0,2.56601983541
16325,6,2,33,73,16,33,5,12,8,8,8,5,6,1,4,7,1,4,2,0,1,0,3,3,6,0,2,0.684785647409,0,2,0,0,2.19883046262
16326,6,0,6,25,4,16,1,5,1,3,3,1,3,0,2,1,1,2,0,0,0,0,0,1,2,0,0,0.27048779277,0,1,0,0,1.97905701451
16327,6,3,69,182,42,70,11,26,26,27,18,17,13,3,9,9,2,4,4,2,6,4,4,10,14,1,7,12.5897442098,0,0,3,0,2.37082012218
16328,6,1,16,50,7,19,2,5,7,5,3,5,2,1,4,3,0,5,0,0,0,3,2,2,3,0,3,0.664161967157,1,0,0,0,2.25479081794
16329,6,3,74,169,34,80,7,27,20,20,13,11,8,4,10,12,3,4,3,1,0,6,0,3,5,0,12,1.97634368067,4,0,10,0,2.22034002661
16330,6,2,55,118,31,47,6,21,13,18,10,14,7,2,3,10,0,6,4,4,1,3,5,1,5,1,8,2.01706190136,1,1,3,1,2.66547126618
16331,6,2,66,188,31,89,9,22,21,23,12,9,10,5,9,11,5,10,7,5,2,4,7,15,14,0,1,2.28996070059,2,2,7,1,2.22632804856
16332,6,3,57,147,29,41,7,15,11,26,10,14,11,2,8,3,3,7,1,5,0,2,19,7,9,0,36,1.77202867283,1,2,6,2,2.50787595469
16333,6,4,95,210,53,84,9,28,26,23,20,26,13,6,13,14,3,14,8,5,0,4,15,3,7,1,30,5.07098463758,4,0,6,5,2.7147185802
16334,6,2,46,106,24,46,5,13,19,11,7,7,6,3,6,6,0,1,4,0,0,1,5,6,10,0,11,1.83607754174,2,0,2,0,2.24822981179
16335,6,3,57,139,37,42,6,21,16,16,8,13,9,2,4,6,2,5,3,1,1,5,16,2,10,1,39,3.04070324692,2,1,1,1,2.49374151462
16336,6,2,56,121,30,47,6,24,12,20,4,11,7,3,5,9,1,6,4,2,4,2,0,3,6,1,1,1.58218527825,1,2,3,0,2.41975911193
16337,6,2,30,67,15,25,3,10,8,9,7,6,4,1,3,8,2,3,0,3,0,3,1,1,4,0,4,0.725390157342,1,0,1,0,2.53398430066
16338,6,3,61,150,30,57,8,17,20,18,12,12,10,4,9,13,2,4,5,0,0,3,7,4,10,2,18,2.24816803404,1,1,3,0,2.26614022048
16339,6,3,62,148,36,59,6,22,16,21,16,15,9,5,11,8,2,9,3,3,0,4,3,3,4,1,7,2.02746037167,3,2,5,1,2.59261258335
16340,6,4,152,359,75,159,16,59,44,54,29,24,25,7,19,24,8,12,12,5,2,13,9,7,13,2,17,5.93100286112,4,2,14,2,2.35226568587
16341,6,3,66,160,38,62,6,24,19,19,12,10,10,4,9,14,2,11,2,0,2,5,2,5,9,0,8,2.00626564447,3,0,3,0,2.32717065778
16342,6,2,33,85,16,42,5,5,9,12,5,4,6,1,4,6,1,3,2,0,1,1,3,4,7,0,13,0.83644613612,0,0,3,0,2.05273609853
16343,6,2,29,84,14,43,4,15,11,11,6,5,5,2,5,5,2,5,4,0,0,1,5,2,5,0,3,0.842674836008,1,1,2,0,2.08207937018
16344,6,3,76,163,32,65,7,22,13,21,19,9,9,5,8,12,2,9,1,0,0,4,15,2,12,0,23,3.72932296619,2,2,4,0,2.16114076939
16345,6,2,87,185,50,73,8,22,19,29,9,18,10,4,9,14,3,10,2,3,0,8,10,4,10,1,26,2.71937427933,2,0,4,2,2.63660840433
16346,6,3,70,166,43,62,8,32,18,25,10,16,13,4,12,10,3,6,1,3,3,4,7,3,8,1,13,2.76408654226,0,3,4,1,2.53620012271
16347,6,0,13,33,6,14,1,2,5,2,2,1,2,1,2,1,1,2,1,0,0,2,2,3,2,0,4,0.423736341381,1,1,0,0,2.15102160366
16348,6,1,72,167,40,60,6,31,20,26,10,22,7,4,5,13,3,11,6,5,1,4,7,0,3,0,14,2.47014625014,2,2,3,1,2.70615615746
