id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9
19181,7,14,40,127,19,55,6,14,12,6,9,4,8,4,10,3,8,2,0,0,7,8,3,13,1,5,2,2.31656854944,1,10,2,0,1.85049235604,4.18897637795,41.8897637795,2,2,5.206,0,2,0
19183,7,12,30,74,13,25,4,9,13,3,4,1,6,1,5,1,2,3,2,0,0,9,5,7,0,2,3,1.94101494756,1,3,1,0,1.91469308539,4.24324324324,42.4324324324,1,0,4.9024,0,0,0
19184,7,9,26,59,11,26,3,9,3,4,4,1,7,0,6,0,0,0,0,0,2,1,6,5,1,3,1,1.95496698696,0,2,3,0,2.13032431958,4.33898305085,43.3898305085,0,1,5.22076923077,0,0,0
19185,7,16,50,152,15,59,9,20,15,8,10,5,12,1,13,7,11,6,2,2,1,1,8,17,15,6,7,5.43098547471,1,2,0,1,2.08008867816,3.93421052632,39.3421052632,0,1,4.85271186441,3,1,0
19186,7,21,76,283,22,105,13,30,20,21,7,4,16,7,23,12,17,14,3,0,5,3,10,41,22,9,0,7.8593242421,2,3,9,0,1.67475420405,3.64310954064,36.4310954064,0,6,4.90695238095,4,0,0
19187,7,19,37,107,17,49,5,15,8,7,5,6,8,2,7,5,4,7,0,2,0,1,5,15,13,1,5,2.8846945998,0,1,1,1,2.39691360941,4.00934579439,40.0934579439,2,1,5.73326530612,2,0,0
19188,7,16,66,221,12,74,9,32,28,21,9,2,12,7,16,7,4,5,2,0,2,2,31,27,30,9,9,7.63324654863,3,4,2,0,1.70808805047,3.65610859729,36.5610859729,0,1,4.79662162162,1,0,0
19189,7,10,26,130,13,38,3,20,12,11,7,1,14,1,2,2,3,13,0,0,1,0,3,19,1,0,3,3.53368344346,1,13,3,0,1.80933773551,3.46153846154,34.6153846154,0,2,4.72894736842,0,1,0
19190,7,20,94,323,27,114,10,51,25,31,21,6,32,3,20,14,15,10,0,0,2,4,49,40,48,3,53,6.98212323907,1,9,1,0,1.68459928113,3.87306501548,38.7306501548,0,3,4.94412280702,4,0,0
19191,7,14,27,104,16,39,4,15,7,10,6,4,11,2,6,1,3,6,2,1,0,2,5,13,19,2,8,3.36996635448,0,0,0,0,2.16632434438,3.875,38.75,0,5,5.12538461538,1,0,0
19192,7,23,48,140,19,57,5,21,10,12,14,4,15,1,10,11,8,2,1,1,1,4,11,6,18,3,8,3.55696193139,1,2,3,0,1.84351868748,4.2,42.0,0,0,4.42561403509,1,0,0
19193,7,17,40,178,17,62,6,28,12,15,11,2,18,1,18,1,4,8,1,0,1,2,15,26,23,6,8,5.41743959144,0,3,1,0,1.7239505017,3.55056179775,35.5056179775,0,2,5.02483870968,0,1,0
19194,7,16,41,156,14,51,8,20,8,14,11,6,11,2,9,3,9,9,3,3,0,2,19,22,23,2,16,2.86933697593,0,0,0,2,2.06386853987,3.80769230769,38.0769230769,1,3,5.10725490196,0,0,0
19195,7,24,87,261,32,87,7,35,18,12,17,5,21,5,21,11,18,6,4,1,2,8,30,32,21,12,18,10.0744652917,3,16,2,1,1.97101753139,3.87739463602,38.7739463602,1,0,4.75551724138,1,1,0
19196,7,19,68,207,21,73,9,32,28,18,11,7,11,4,18,5,11,5,1,1,0,7,13,19,18,11,13,8.73657529577,3,3,5,0,2.01815083412,3.81642512077,38.1642512077,0,0,5.33767123288,1,0,0
19197,7,24,151,392,60,146,19,52,42,24,26,25,23,9,20,11,18,12,1,14,2,9,41,55,28,11,58,10.4753947061,2,19,7,8,2.68801465357,4.31887755102,43.1887755102,2,3,5.21315068493,2,4,0
19198,7,21,68,207,27,70,9,31,18,11,18,6,15,5,21,3,10,7,5,1,6,3,12,15,10,17,10,4.26779328398,1,5,3,0,1.94182789103,4.03381642512,40.3381642512,0,2,5.25057142857,0,0,0
19199,7,17,67,226,26,90,11,41,16,21,7,2,18,4,16,6,8,13,0,0,3,12,6,24,18,4,1,5.47066614068,1,4,3,0,1.75997787597,3.83628318584,38.3628318584,0,0,4.86888888889,1,0,0
19200,7,19,60,200,28,76,11,42,11,18,12,7,12,4,8,1,10,6,0,3,4,11,7,20,26,14,1,7.94010672881,2,1,1,0,2.14494263198,3.915,39.15,2,2,5.05407894737,1,2,0
19201,7,24,107,205,37,79,9,31,21,12,18,9,14,3,7,9,7,4,4,1,0,8,38,11,24,7,56,3.52478205325,3,0,2,1,1.98184007943,4.69756097561,46.9756097561,0,4,5.08607594937,0,2,2
19202,7,24,81,260,30,89,10,30,28,17,16,3,21,5,22,6,8,12,5,0,5,6,16,36,26,5,16,7.69484089155,2,9,3,0,1.90122512203,3.79615384615,37.9615384615,3,2,5.47,0,0,0
19203,7,14,29,91,14,23,4,11,8,5,3,2,9,1,7,1,2,0,0,0,1,4,13,8,9,3,5,3.01150125304,0,2,0,0,2.06588665417,3.9010989011,39.010989011,0,0,5.27826086957,0,0,0
19204,7,15,37,114,16,42,4,18,13,11,5,3,11,1,4,4,2,8,2,0,5,4,8,8,5,5,5,2.56215105249,0,4,0,0,1.97996877617,3.99122807018,39.9122807018,0,1,5.57952380952,2,0,0
19205,7,24,72,218,30,75,12,37,27,20,16,6,17,3,11,10,9,7,1,2,2,2,10,24,21,7,5,5.48897421432,0,5,1,0,2.05156953465,4.05504587156,40.5504587156,0,2,5.53213333333,3,0,0
19206,7,16,50,152,17,71,6,26,19,14,7,5,15,1,10,2,5,3,2,2,0,3,3,19,25,3,2,4.30017350933,0,2,1,1,2.13600603571,3.98026315789,39.8026315789,2,1,5.35746478873,1,0,0
19207,7,22,86,211,28,81,9,36,28,23,13,10,11,5,6,11,11,5,2,2,1,2,33,7,26,6,43,4.33011233744,3,2,3,0,2.02576498252,4.29383886256,42.9383886256,0,1,4.95827160494,1,0,0
19208,7,19,32,148,8,49,8,30,14,16,7,0,12,1,1,4,12,3,3,0,1,4,4,21,14,7,0,254.991450684,0,2,2,0,1.49932570491,3.56081081081,35.6081081081,0,2,4.95673469388,0,0,0
19209,7,17,69,245,28,96,10,33,19,19,8,4,22,3,25,4,13,9,2,2,1,8,14,34,34,7,5,7.34099672185,2,1,3,1,1.92200721722,3.81224489796,38.1224489796,0,3,5.04625,3,0,0
19210,7,23,55,256,18,72,8,40,27,15,10,4,24,2,18,4,4,5,1,0,1,9,17,43,29,8,0,12.4998819904,1,10,6,0,1.82117178395,3.46875,34.6875,1,5,5.21652777778,3,0,0
19211,7,19,96,279,35,94,12,34,25,23,17,3,24,3,7,6,13,14,2,0,5,8,55,32,30,4,56,5.04424304402,1,1,6,0,1.74120473228,4.06451612903,40.6451612903,0,2,4.94968085106,1,0,1
19212,7,17,69,305,25,106,16,30,24,17,16,7,28,2,28,10,8,13,7,3,7,6,20,45,30,8,20,9.56773852437,0,11,3,2,1.94231966848,3.63278688525,36.3278688525,0,3,4.985,4,0,0
19213,7,12,35,96,17,33,5,11,15,5,11,5,7,1,6,4,3,2,0,1,4,3,3,10,1,0,1,1.6945817391,1,8,5,1,2.27686206811,4.26041666667,42.6041666667,1,1,5.28181818182,0,0,0
19214,7,15,68,233,26,81,7,18,14,8,11,10,9,4,4,6,11,9,1,1,5,4,16,17,2,5,3,5.4972790524,3,10,3,0,2.0551087453,3.97424892704,39.7424892704,0,5,5.0349382716,0,1,0
19215,7,22,118,410,30,162,14,53,44,27,14,4,24,9,21,8,22,8,1,0,6,10,33,67,48,4,42,9.98392017186,7,13,7,0,1.71323612122,3.73170731707,37.3170731707,2,2,4.60339506173,6,3,0
19216,7,14,38,130,25,53,5,10,10,6,13,2,6,3,14,2,4,9,2,1,8,5,3,17,0,1,4,3.63672324705,2,10,3,0,2.13910965155,3.83076923077,38.3076923077,1,3,5.86622641509,0,0,0
19217,7,16,54,192,19,61,8,26,29,16,9,3,11,6,10,5,9,8,1,1,1,1,14,23,18,8,18,5.07036979216,2,5,1,1,1.91667615143,3.70833333333,37.0833333333,0,1,5.12721311475,6,2,0
19219,7,11,9,41,4,13,3,7,3,3,1,0,4,0,3,1,1,1,0,0,0,2,1,6,4,1,1,1.47995108246,0,0,1,0,1.73381012829,3.48780487805,34.8780487805,0,0,4.92846153846,2,0,0
19220,7,10,30,110,13,35,1,22,8,4,7,1,1,1,2,2,7,3,2,0,1,4,12,10,14,6,11,7.88886493815,1,1,1,0,1.87908021437,3.74545454545,37.4545454545,0,5,4.43628571429,0,0,0
19221,7,8,18,44,1,3,1,5,4,3,4,0,3,1,5,0,2,0,1,0,0,0,18,3,3,1,26,1.19052684732,1,1,0,0,1.61781833103,3.81818181818,38.1818181818,0,0,4.89666666667,0,0,0
19222,7,17,72,261,28,87,14,26,29,20,24,7,19,2,21,4,12,13,2,1,2,6,15,31,31,3,16,8.84780492776,1,4,2,0,1.97074088318,3.75862068966,37.5862068966,0,4,5.18114942529,1,2,0
19223,7,20,65,206,21,58,12,40,23,28,12,6,14,5,3,0,7,6,7,2,8,4,20,21,17,4,26,5.25663267888,0,2,3,2,1.99637369567,3.84466019417,38.4466019417,0,1,4.87068965517,2,0,0
19224,7,13,35,150,7,55,4,20,16,12,9,3,4,4,8,6,7,3,2,0,0,2,14,22,18,5,11,4.94409339744,4,4,1,0,1.76741573753,3.52,35.2,0,3,4.91545454545,0,2,0
19225,7,10,25,125,7,34,4,19,12,4,10,0,6,2,3,2,6,7,1,0,1,0,5,16,9,6,5,3.87656557846,2,4,3,0,1.47700656298,3.352,33.52,0,3,5.42029411765,2,0,0
19226,7,14,19,84,9,26,4,14,5,8,8,4,7,1,4,0,3,4,0,3,1,1,7,12,11,3,7,2.18279711644,1,2,0,2,2.39558184841,3.82142857143,38.2142857143,0,2,5.10923076923,0,0,0
19227,7,23,73,264,17,85,13,34,21,15,9,3,16,3,17,6,14,18,3,0,8,7,8,35,13,4,3,9.72521230528,2,13,6,0,1.81877078835,3.50757575758,35.0757575758,0,4,5.262,3,2,0
19228,7,12,31,87,11,31,3,14,10,4,2,2,6,2,9,2,5,1,4,0,0,6,13,12,2,3,8,2.41581782481,2,6,0,0,1.92279478941,3.97701149425,39.7701149425,0,1,4.57903225806,0,0,0
19229,7,23,85,291,31,77,12,57,25,33,21,7,25,2,13,5,15,1,6,1,1,8,36,36,33,11,38,11.1466248954,0,6,1,0,2.00357542714,3.73883161512,37.3883161512,0,2,5.34558441558,2,0,0
19230,7,13,19,109,6,31,4,16,8,6,6,1,12,0,10,7,3,5,3,0,3,0,9,17,16,1,7,3.31067203514,0,0,0,0,1.59227450221,3.38532110092,33.8532110092,0,1,5.10548387097,1,0,0
19231,7,11,24,99,7,31,2,12,9,5,6,1,3,2,11,1,6,2,1,0,0,3,12,17,16,0,7,7.72308843413,2,0,0,0,1.71644885169,3.48484848485,34.8484848485,0,3,5.25290322581,1,1,0
19232,7,17,40,170,21,58,7,27,20,9,9,2,8,5,5,3,9,6,2,1,2,4,25,17,20,4,27,7.40823826664,3,5,2,1,1.93629844118,3.75294117647,37.5294117647,0,2,4.53189655172,2,0,0
19233,7,18,48,173,20,66,6,23,18,14,10,3,13,4,10,2,7,8,0,0,7,5,4,22,12,5,1,4.39330616403,1,8,1,0,1.90574724544,3.7225433526,37.225433526,0,3,5.02378787879,1,0,0
19234,7,17,43,198,21,68,7,31,21,9,7,5,17,4,9,3,9,7,3,0,0,8,18,33,21,7,13,6.53268174873,2,3,2,0,1.87648657506,3.59595959596,35.9595959596,0,2,5.38161764706,1,0,0
19236,7,16,66,251,21,94,9,33,23,26,21,2,13,6,12,4,13,10,4,1,1,6,13,26,30,9,6,8.39151493496,4,4,2,0,1.72454509274,3.61354581673,36.1354581673,0,5,4.89882978723,0,2,0
19237,7,23,54,175,20,62,6,23,15,14,6,4,18,2,18,3,10,6,0,0,1,7,6,24,27,2,5,5.42240113773,0,1,2,0,1.99847232295,3.74857142857,37.4857142857,0,1,5.1114516129,2,0,0
19238,7,20,55,193,15,69,6,21,14,18,13,2,6,4,18,3,7,10,0,0,2,3,26,24,28,4,38,5.28092569292,3,1,0,0,1.75876782115,3.80829015544,38.0829015544,0,4,5.2015942029,2,0,2
19239,7,19,74,228,27,89,10,35,20,22,20,4,19,2,10,1,12,12,3,2,2,17,8,20,23,3,3,7.02195887097,1,3,5,0,1.91620583713,3.80701754386,38.0701754386,0,1,5.4302247191,1,1,0
19240,7,16,53,223,24,78,11,31,26,18,11,3,13,7,8,7,8,15,2,2,4,6,13,29,21,7,11,6.15079590588,0,5,0,2,1.90255692737,3.63677130045,36.3677130045,0,2,5.11628205128,3,0,0
19241,7,16,89,254,40,100,12,30,23,22,18,8,22,3,16,13,9,6,1,4,5,8,16,33,25,5,16,5.81168709986,1,4,4,1,2.13656046114,4.0905511811,40.905511811,0,2,5.2712,4,0,0
19242,7,17,50,183,18,49,7,29,9,11,17,6,9,5,5,5,9,3,2,3,2,2,35,31,29,6,31,9.55759783354,3,3,1,0,2.06341253521,3.7650273224,37.650273224,1,3,4.73183673469,1,0,0
19243,7,24,100,306,45,110,14,42,25,19,18,10,17,4,24,3,13,5,2,1,5,10,23,32,19,5,18,8.76483195527,4,8,4,1,2.08210346212,4.11111111111,41.1111111111,0,2,5.42972727273,1,2,0
19244,7,19,53,174,17,63,2,30,12,12,16,3,25,0,10,3,6,6,2,0,1,1,8,27,21,6,0,5.64720921983,0,7,1,0,1.98848087969,3.70689655172,37.0689655172,0,0,5.25603174603,2,0,0
19245,7,16,34,108,17,45,4,14,10,12,2,2,6,2,11,7,4,3,0,1,1,6,6,10,6,3,3,3.02270834436,1,5,2,0,2.04828778887,4.02777777778,40.2777777778,0,3,5.25133333333,2,0,0
19246,7,15,28,114,8,28,2,23,13,10,5,2,3,1,3,4,2,9,0,2,0,2,12,11,13,4,10,2.46000700584,1,0,1,2,1.9454005087,3.65789473684,36.5789473684,0,1,4.91678571429,3,0,0
19247,7,13,36,116,20,43,7,19,9,4,3,4,9,1,8,4,3,6,2,1,1,5,6,12,1,7,1,2.5181198152,0,9,5,0,2.01850509501,4.1724137931,41.724137931,0,3,4.94674418605,0,2,0
19248,7,21,72,270,30,94,13,35,25,18,14,7,16,8,21,2,10,15,5,1,6,3,11,43,27,12,8,8.4438355312,3,4,4,0,1.99791988758,3.77037037037,37.7037037037,0,1,5.02936170213,0,1,0
19249,7,15,39,128,16,57,4,15,9,5,11,4,7,3,7,5,8,0,2,0,4,1,3,18,7,4,2,2.9485633367,2,8,4,0,1.8968056187,3.9765625,39.765625,1,5,5.42684210526,2,0,0
19250,7,23,63,252,30,70,12,25,27,17,8,4,25,2,21,7,11,13,4,1,0,4,10,38,42,5,10,10.1447582191,1,5,1,0,2.03446479121,3.59126984127,35.9126984127,1,1,4.80757142857,2,0,0
19251,7,11,18,136,4,36,4,24,17,17,3,1,15,1,10,1,7,4,1,0,0,1,9,18,15,2,10,4.25112435157,0,3,1,0,1.3861279748,3.22058823529,32.2058823529,0,0,5.13555555556,1,0,0
19253,7,16,29,107,9,27,5,19,13,7,11,2,6,2,5,3,5,4,1,0,0,3,12,10,12,3,13,2.9874878993,1,1,0,0,1.70237420692,3.68224299065,36.8224299065,0,2,5.29,2,0,0
19254,7,10,45,127,24,45,3,9,7,2,6,5,9,2,4,6,3,3,2,1,3,2,12,8,0,0,2,3.67020284781,2,10,1,0,2.27625840602,4.15748031496,41.5748031496,0,3,5.24577777778,1,1,0
19255,7,15,24,85,11,23,2,11,7,4,7,0,9,1,5,1,4,3,3,0,3,2,13,13,6,4,9,3.47884306546,0,5,1,0,1.88596467228,3.67058823529,36.7058823529,0,1,5.27869565217,0,0,0
19256,7,16,80,256,26,101,14,44,20,27,18,7,27,1,10,5,13,7,2,0,2,8,23,27,22,5,6,5.45350228915,0,5,7,0,1.87210151785,3.88671875,38.8671875,0,5,5.02514851485,4,1,0
19257,7,16,30,136,14,53,4,16,12,7,11,2,10,2,13,4,6,0,1,1,0,2,5,24,21,6,0,4.7843098357,2,2,1,0,1.83536726154,3.65441176471,36.5441176471,0,5,5.00320754717,2,0,0
19258,7,21,64,177,28,64,4,25,10,8,13,5,21,0,17,6,2,4,4,1,1,4,20,22,19,12,8,5.6863271059,0,7,0,0,2.09399684917,4.08474576271,40.8474576271,0,0,4.83703125,1,0,0
19259,7,15,37,140,16,54,5,23,14,12,6,2,9,3,8,8,7,5,1,0,7,3,6,19,13,2,1,4.76846556152,3,2,1,0,1.8942222966,3.74285714286,37.4285714286,1,0,5.0562962963,1,0,0
19260,7,18,48,149,23,42,7,26,9,14,5,3,13,2,9,5,9,7,3,0,5,2,6,17,1,4,8,4.28741175279,0,12,1,0,2.16863431377,3.85906040268,38.5906040268,0,2,4.78285714286,0,0,0
19261,7,17,75,287,30,105,12,28,31,24,18,5,12,7,11,15,13,10,5,0,11,5,27,36,7,5,17,6.13046626309,3,22,6,0,1.71973298592,3.8118466899,38.118466899,0,11,5.01257142857,1,1,0
19262,7,17,68,253,34,80,9,30,30,19,15,2,15,7,12,5,8,15,7,1,0,5,33,25,35,6,36,3.97985853578,4,3,1,1,1.76110211088,3.92490118577,39.2490118577,0,4,4.564125,1,1,0
19263,7,19,54,209,21,65,7,21,29,16,14,1,12,6,16,6,7,11,2,0,1,8,4,26,19,10,5,6.42602918425,3,4,2,0,1.84211906509,3.60765550239,36.0765550239,0,3,5.28784615385,1,2,0
19264,7,11,36,134,17,41,4,21,11,8,2,4,7,4,13,3,12,3,3,0,1,6,9,15,17,3,4,4.23076037812,2,1,0,0,1.9546536984,3.79104477612,37.9104477612,1,1,4.99512195122,1,0,0
19265,7,19,62,273,26,90,9,42,15,17,17,4,21,4,12,3,9,15,1,0,0,5,13,37,38,26,4,8.37676892183,2,1,2,0,1.71887627839,3.65567765568,36.5567765568,0,9,4.85844444444,1,2,0
19266,7,24,121,340,55,114,15,43,27,16,19,12,21,8,17,17,17,17,4,3,4,8,25,41,31,11,21,9.24449443942,2,11,5,1,2.18695039698,4.08823529412,40.8823529412,0,1,5.39473684211,2,0,0
19267,7,18,119,324,47,101,13,39,33,20,42,16,19,5,13,9,16,0,4,9,6,7,60,34,37,9,62,9.63355212045,4,11,0,9,2.46157645346,4.26543209877,42.6543209877,2,3,5.20118811881,2,0,0
19268,7,17,52,170,19,61,7,26,10,19,11,7,11,3,10,2,11,7,4,1,2,4,14,16,27,4,6,3.61268808382,2,1,0,1,2.00077430191,3.94705882353,39.4705882353,0,0,4.75524590164,0,0,0
19270,7,22,85,213,41,60,5,37,16,12,17,11,10,4,11,7,11,10,1,4,2,2,32,20,14,11,36,5.45896841081,2,5,5,1,2.37979693057,4.32394366197,43.2394366197,0,2,5.2075,1,0,0
19271,7,24,79,179,34,66,7,34,17,12,20,12,13,4,13,3,10,5,2,1,1,2,28,10,26,7,35,4.17882537015,2,2,0,0,2.26194095309,4.51396648045,45.1396648045,0,2,5.28909090909,0,0,0
19272,7,16,37,126,12,41,8,20,12,11,10,5,10,1,10,7,9,3,2,1,4,1,3,10,1,8,4,3.24398779522,0,7,0,0,1.98681367305,3.85714285714,38.5714285714,1,0,5.14634146341,5,0,0
19273,7,22,70,217,25,69,12,37,28,23,12,6,15,4,16,9,8,8,4,3,0,6,13,18,19,4,17,4.69508712909,0,4,0,2,2.0878164769,3.95391705069,39.5391705069,0,2,5.46043478261,3,0,0
19274,7,18,33,133,10,48,6,26,4,9,9,2,14,1,3,1,1,17,2,0,0,3,5,13,14,10,6,4.03032404504,0,3,0,0,1.78430794474,3.58646616541,35.8646616541,0,2,4.5575,1,0,0
19275,7,23,98,341,38,126,16,55,30,27,19,4,21,6,23,1,16,12,8,0,0,13,24,36,38,15,7,2927.42141145,3,10,5,0,1.85929495969,3.78592375367,37.8592375367,0,2,5.53571428571,0,1,0
19276,7,16,35,150,9,58,1,25,12,14,4,2,2,1,15,3,9,6,3,0,0,4,5,16,18,4,3,10.0956015278,1,2,1,0,1.72727818631,3.58,35.8,0,1,5.05034482759,2,0,0
19277,7,17,29,112,8,40,5,14,11,10,5,0,12,1,9,6,1,5,0,0,0,1,5,16,21,3,5,2.85237475784,0,1,0,0,1.63052841393,3.58928571429,35.8928571429,0,0,5.2895,0,1,0
19278,7,24,152,385,54,140,19,71,39,29,25,7,31,3,26,8,18,14,6,1,5,6,44,45,40,4,44,8.40562223667,1,6,6,0,1.9598824121,4.08831168831,40.8831168831,0,2,5.22642857143,2,0,0
19280,7,12,17,66,9,24,2,9,5,5,2,0,7,0,6,2,2,3,3,0,0,3,5,8,5,0,2,2.19290897091,0,2,1,0,1.85443461436,3.62121212121,36.2121212121,0,0,5.00625,0,0,0
19281,7,17,43,159,17,39,7,26,11,10,11,4,12,4,9,1,7,9,3,1,2,4,13,17,23,10,10,5.07772735774,0,1,0,1,1.97496471617,3.68553459119,36.8553459119,0,3,5.25743589744,0,0,0
19282,7,10,36,107,26,43,5,17,12,4,3,3,8,2,4,4,2,6,1,1,4,3,5,17,1,4,0,1.40499443167,1,8,2,1,2.17125219538,4.40186915888,44.0186915888,0,1,5.08395348837,1,1,0
19283,7,18,44,124,26,40,7,15,8,6,14,9,9,2,7,4,10,4,4,8,1,5,14,9,19,2,15,1.50675217217,1,1,1,7,2.72529313273,4.70967741935,47.0967741935,0,3,4.72375,1,0,0
19285,7,18,35,147,11,50,5,11,6,6,5,1,12,2,5,4,2,3,2,1,1,3,8,25,18,3,2,5.78234229338,0,5,2,0,1.87377767445,3.5306122449,35.306122449,0,4,4.5744,1,1,0
19286,7,17,50,179,16,58,8,21,15,9,14,5,16,3,14,3,10,5,2,2,1,8,24,23,20,7,27,5.44389560016,2,7,0,0,1.92512534371,3.74860335196,37.4860335196,0,1,5.33586206897,2,0,0
19287,7,14,28,81,18,34,4,9,4,6,7,3,8,0,6,4,1,5,2,1,4,2,8,11,2,1,5,1.92278385258,0,7,0,0,2.21052476871,4.16049382716,41.6049382716,0,6,5.22323529412,0,0,0
19289,7,18,50,188,12,68,11,19,14,13,5,1,13,2,14,8,6,14,3,0,1,3,11,28,17,5,11,15.3817259485,1,6,3,0,1.73020228716,3.57978723404,35.7978723404,0,4,5.21852941176,3,0,0
19290,7,23,55,184,23,71,9,38,20,15,14,4,19,2,8,2,3,2,1,2,2,7,21,15,18,2,21,4.94388023686,0,3,4,1,2.00225579603,3.95652173913,39.5652173913,0,0,4.87253521127,0,0,0
19291,7,15,33,104,12,29,3,16,9,9,4,4,7,2,3,2,5,4,0,2,0,5,14,10,13,6,11,3.93597162558,1,2,0,0,2.21507412925,3.875,38.75,0,3,5.10310344828,2,0,0
19292,7,16,47,195,12,46,9,32,12,11,7,3,17,3,16,3,3,11,3,1,1,3,28,27,21,10,13,6.99725331689,1,8,3,0,1.81451544402,3.50769230769,35.0769230769,0,3,4.87217391304,4,0,0
19293,7,17,41,152,21,51,7,22,11,10,10,5,9,3,7,2,5,7,1,0,0,2,6,23,21,7,2,4.81776232001,2,5,2,0,2.07539150833,3.77631578947,37.7631578947,1,5,4.93607843137,1,0,0
19294,7,18,54,169,24,69,7,16,18,18,10,4,12,2,9,14,6,7,1,2,0,2,11,21,19,7,5,7.34467911852,2,6,0,1,2.10864727971,4.00591715976,40.0591715976,0,0,5.09608695652,2,0,0
19295,7,13,55,148,27,57,6,14,15,8,16,7,10,4,14,11,5,7,0,1,3,7,14,10,1,1,4,2.5417451459,1,11,2,0,2.11373388395,4.33108108108,43.3108108108,1,5,5.14403508772,1,2,0
19296,7,14,42,209,10,68,6,35,17,15,6,2,10,4,10,1,18,5,2,0,2,6,7,39,22,5,3,7.33486436811,3,12,2,0,1.61890685456,3.37799043062,33.7799043062,0,3,4.86235294118,1,0,0
19297,7,19,47,173,13,73,9,27,15,18,9,1,17,1,6,2,6,4,1,0,4,9,4,21,10,7,3,5.7272204066,0,9,4,0,1.72140474778,3.59537572254,35.9537572254,0,3,5.26890410959,1,0,0
19298,7,13,53,231,24,55,1,26,14,6,9,2,3,1,13,2,12,10,2,1,1,8,24,49,21,7,17,7.7863599799,1,13,2,0,1.9095981329,3.5670995671,35.670995671,1,0,4.82981818182,1,0,0
19300,7,11,27,137,9,37,6,15,6,13,6,0,8,2,6,4,11,5,2,0,1,4,2,22,19,5,2,3.52851617189,1,4,1,0,1.53294996483,3.43065693431,34.3065693431,0,6,4.91,1,0,0
19301,7,22,81,226,43,90,12,31,17,16,11,8,19,1,12,4,11,11,3,4,1,6,9,18,25,12,6,6.57281050681,0,4,0,2,2.37021836615,4.23008849558,42.3008849558,0,1,4.87,0,3,0
19302,7,11,65,139,28,57,7,25,15,10,8,3,13,1,7,8,6,4,1,1,5,10,7,7,0,2,6,2.6768016618,0,5,7,0,2.11678133389,4.44604316547,44.4604316547,0,1,5.36526315789,1,0,0
19303,7,14,26,75,11,27,2,12,7,6,4,2,8,1,5,4,1,3,0,0,3,4,6,10,5,3,3,1.69465666147,1,1,0,0,1.92770226851,4.01333333333,40.1333333333,0,1,4.98962962963,1,0,0
19304,7,10,45,172,21,46,5,29,15,9,1,1,12,4,11,2,9,6,1,1,8,7,11,25,12,5,8,7.90563074207,3,5,3,1,1.95031268525,3.87790697674,38.7790697674,0,2,4.75152173913,0,2,0
19305,7,17,35,90,23,36,5,12,10,7,9,4,6,1,6,3,2,1,2,0,1,0,6,14,10,2,6,2.65462801824,1,3,1,0,2.35132177878,4.27777777778,42.7777777778,0,1,5.66333333333,1,0,0
19306,7,16,29,104,12,44,5,13,5,7,11,1,9,1,9,1,5,6,1,0,5,4,8,10,6,5,3,2.21790115558,0,3,0,0,1.85227389874,3.92307692308,39.2307692308,1,5,4.76681818182,0,0,0
19307,7,19,57,188,24,66,10,41,21,19,13,3,12,3,8,5,4,6,1,2,2,3,12,20,15,7,4,5.60078224376,2,4,2,0,2.02815403914,3.82446808511,38.2446808511,1,5,5.14924242424,1,0,0
19308,7,17,38,114,21,40,4,14,9,9,8,5,12,0,6,6,3,5,0,0,2,5,3,15,13,4,2,3.77863329194,0,1,2,0,2.31959715758,4.0,40.0,1,0,4.9785,0,1,0
19310,7,10,18,63,9,26,2,10,3,4,4,2,8,1,6,1,0,3,1,1,0,1,2,10,8,0,1,1.86773852542,0,1,1,1,2.29416321212,3.79365079365,37.9365079365,0,1,5.44153846154,3,0,0
19311,7,23,110,303,47,100,15,44,31,28,30,13,29,1,20,12,10,13,1,4,3,4,36,23,28,13,42,8.13233962818,0,8,4,1,2.22510831899,4.12541254125,41.2541254125,0,4,5.2417,4,0,0
19312,7,24,133,412,55,163,18,77,40,31,20,7,32,4,10,21,13,10,12,2,5,6,55,27,43,22,74,9.01679926033,2,7,6,0,1.75976711232,4.16504854369,41.6504854369,0,6,4.65975460123,5,0,3
19313,7,23,148,365,58,107,17,48,28,35,36,16,33,2,23,5,16,7,4,3,5,6,67,39,37,14,87,10.8469564196,1,8,1,3,2.24391394258,4.28767123288,42.8767123288,2,0,5.24046728972,3,1,0
19314,7,18,44,169,22,36,9,27,19,14,13,5,13,3,5,2,8,8,2,1,1,3,12,19,17,13,10,5.86358070137,0,5,2,0,2.03723440844,3.63313609467,36.3313609467,0,0,5.24,1,0,0
19315,7,12,68,216,23,81,6,29,32,13,5,7,10,4,22,1,5,9,6,0,7,9,6,26,2,2,4,4.51781546491,4,10,8,0,1.91956583341,3.93981481481,39.3981481481,3,3,5.22172839506,1,0,0
19316,7,11,38,96,9,31,4,12,5,5,4,1,6,3,8,1,2,1,4,1,1,4,14,21,16,1,0,2.83480058987,1,5,0,0,1.9971196364,3.96875,39.6875,0,3,5.58258064516,2,0,0
