id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15
1717,1,8,180,427,75,154,22,79,49,53,36
1718,1,9,119,325,64,104,15,53,36,29,28
1719,1,8,173,392,83,161,16,52,52,38,30
1720,1,11,171,444,97,157,18,63,60,34,32
1721,1,9,147,437,64,168,13,54,50,32,20
1722,1,9,144,388,59,148,20,52,43,37,29
1723,1,9,144,462,63,184,20,82,49,30,20
1724,1,10,172,450,79,186,21,67,54,46,38
1725,1,9,209,413,92,156,20,56,51,27,38
1726,1,9,176,427,86,161,15,83,54,31,27
1727,1,10,150,429,69,145,16,70,58,39,38
1728,1,9,202,484,94,206,22,63,62,29,32
1729,1,8,134,336,62,157,14,63,47,30,21
1730,1,10,170,382,106,135,17,56,45,37,26
1731,1,9,112,318,47,93,15,52,33,18,21
1732,1,8,110,336,52,137,12,43,36,32,23
1733,1,8,107,235,47,105,11,41,30,28,19
1734,1,9,157,464,78,175,15,58,59,39,24
1735,1,7,81,259,39,93,11,36,27,19,11
1736,1,11,286,718,139,285,30,82,65,68,40
1737,1,8,86,257,37,97,8,30,25,24,9
1738,1,7,125,332,59,143,9,45,47,19,11
1739,1,10,206,504,109,180,24,82,62,48,33
1740,1,8,133,382,58,161,18,43,39,30,36
1741,1,8,118,320,60,126,13,43,25,19,18
1742,1,6,89,215,49,95,9,25,22,16,11
1743,1,9,148,434,69,169,21,43,53,30,24
1744,1,11,178,491,86,209,19,73,54,35,23
1745,1,10,186,407,78,173,19,52,42,33,37
1746,1,10,113,349,51,165,16,63,38,29,8
1747,1,8,114,369,49,137,18,46,34,33,26
1748,1,9,117,324,71,116,18,48,41,31,21
1749,1,6,53,118,21,54,6,19,19,5,9
1750,1,8,105,300,49,95,14,38,32,23,12
1751,1,8,143,357,85,118,15,64,42,28,28
1752,1,9,181,473,77,158,16,72,44,38,30
1753,1,8,77,189,42,66,7,24,22,20,14
1754,1,10,331,760,156,283,35,101,80,54,53
1755,1,8,149,354,80,130,17,50,42,30,19
1756,1,10,176,409,62,155,17,72,41,25,31
1757,1,8,86,240,31,96,8,36,30,24,24
1758,1,10,213,517,101,202,22,88,53,41,26
1759,1,10,147,328,79,137,18,50,45,33,25
1760,1,12,209,550,95,198,23,86,59,52,38
1761,1,8,135,355,50,134,7,33,37,18,23
1762,1,8,118,337,44,130,14,46,37,36,23
1763,1,12,253,475,117,206,22,79,34,37,40
1764,1,8,129,405,76,146,20,61,56,35,25
1765,1,5,40,100,14,43,4,14,15,4,15
1766,1,8,148,359,65,116,18,63,33,33,33
1767,1,9,162,413,94,155,21,49,52,21,17
1768,1,8,189,471,70,196,12,70,51,44,27
1769,1,9,116,286,61,103,11,37,34,11,17
1770,1,10,154,344,68,149,16,53,41,29,20
1771,1,8,115,372,57,135,15,47,48,35,20
1772,1,10,231,500,118,182,20,77,48,44,47
1773,1,8,109,320,46,129,9,48,33,31,17
1774,1,10,191,403,91,158,16,59,42,33,37
1775,1,9,130,368,71,157,17,55,51,33,21
1776,1,9,149,390,60,152,15,64,41,22,22
1777,1,11,211,604,91,233,24,75,68,58,22
1778,1,5,52,116,18,49,4,20,16,11,3
1779,1,10,155,438,65,153,17,58,43,30,34
1780,1,9,198,463,90,168,21,63,35,44,36
1781,1,10,147,454,59,181,21,80,55,41,23
1782,1,8,130,330,69,128,16,52,38,21,15
1783,1,8,164,499,59,204,16,75,63,33,34
1784,1,7,72,200,35,71,9,32,26,19,8
1785,1,8,132,291,54,124,14,35,36,24,9
1786,1,2,3,15,2,6,1,1,1,1,4
1787,1,7,62,214,34,55,6,31,16,19,18
