id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30
15644,6,3,65,144,35,62,7,26,14,22,15,16,9,2,8,7,5,7,1,0,1,2,2,2,8,0,7,2.43158773903,1,0
15645,6,3,76,153,40,61,8,27,15,26,15,22,9,2,4,11,2,9,5,5,0,4,1,1,8,1,11,1.83004145361,1,0
15646,6,3,72,161,37,68,6,15,19,25,11,16,7,6,6,16,4,9,1,4,0,9,5,1,10,0,12,1.63182274722,3,0
15647,6,1,63,132,35,63,6,24,18,22,8,17,7,5,6,7,5,3,4,3,3,3,5,4,7,1,7,2.07674029694,0,0
15648,6,2,45,125,23,58,7,18,20,19,7,12,8,4,4,12,1,3,4,1,2,2,4,6,9,1,3,1.72125452862,0,1
15649,6,1,22,44,14,21,3,8,6,7,1,6,6,0,1,6,1,1,1,0,0,2,1,1,3,0,7,0.601700690055,0,0
15650,6,3,54,123,33,49,5,17,14,16,11,11,12,0,10,10,0,1,3,1,0,4,7,1,12,0,13,2.3777601869,0,1
15651,6,3,44,140,23,43,4,28,17,22,10,10,24,1,7,9,5,3,5,4,1,0,8,5,10,1,18,2.23669272552,1,3
15652,6,4,131,271,69,105,10,47,42,41,19,31,12,8,7,13,5,9,13,7,2,8,8,6,14,0,23,5.22438850845,3,0
15653,6,3,88,178,53,75,8,26,15,27,22,23,22,2,16,13,5,6,8,6,0,7,4,2,8,1,6,1.71925924881,0,0
15654,6,4,69,164,39,65,8,23,24,20,9,17,10,4,7,12,3,12,3,5,1,3,4,3,7,0,11,2.45079921037,1,0
15655,6,4,96,225,60,95,11,41,26,41,12,26,15,6,5,16,4,11,5,1,4,5,7,3,10,0,17,2.80313621969,2,1
15656,6,3,74,188,36,72,8,32,21,24,13,12,10,6,8,13,7,9,5,4,0,2,16,10,16,1,10,3.34973724495,1,4
15657,6,3,42,103,24,51,4,14,13,15,4,9,8,2,9,9,0,3,1,2,0,2,2,5,8,0,6,1.71434629023,0,0
15658,6,4,96,213,46,88,10,29,24,30,17,16,11,6,16,16,3,12,6,0,1,2,2,5,10,0,12,2.28211042165,2,2
15659,6,3,54,128,26,52,6,12,17,21,5,9,7,3,10,16,5,6,3,1,1,4,2,4,8,0,3,0.878276415802,1,0
15660,6,2,64,154,34,66,5,22,24,21,7,10,6,4,7,9,3,7,3,0,3,5,2,10,5,0,6,2.18358570024,3,2
15661,6,1,26,59,10,27,3,7,7,6,2,4,4,2,2,6,4,3,1,0,1,0,1,2,5,0,5,0.928624270917,0,0
15662,6,1,56,161,25,61,6,24,17,25,12,8,8,4,8,3,3,6,5,4,0,3,15,2,14,1,18,3.01305010785,3,1
15663,6,1,7,12,3,4,1,0,1,3,1,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,3,0.122780245035,0,0
15664,6,4,93,219,48,87,8,30,34,32,19,17,11,6,14,15,4,6,5,3,0,4,2,7,11,1,10,3.5459321606,3,0
15665,6,4,115,239,56,106,11,28,34,32,20,24,17,6,5,17,3,11,10,3,0,4,5,7,16,1,22,2.92279419917,2,0
15666,6,2,38,84,23,33,5,20,13,14,5,11,7,1,2,6,2,1,3,2,0,0,4,2,4,1,6,1.2374155276,0,1
15667,6,3,122,249,66,91,12,38,30,34,17,18,22,4,11,25,6,6,3,0,4,8,9,7,13,1,15,2.63766050107,2,1
15668,6,1,40,105,20,47,6,8,6,12,4,8,8,1,1,6,6,9,0,0,0,6,1,11,12,1,5,1.10952699076,1,1
15669,6,3,56,130,28,50,7,24,16,21,10,8,9,2,8,11,2,6,3,0,1,2,2,2,10,0,5,1.67756945389,1,0
15670,6,3,48,116,27,49,5,21,17,15,7,8,8,2,5,8,2,3,4,1,1,4,5,3,9,0,7,1.34718988611,1,0
15671,6,4,59,123,37,52,6,23,21,19,5,13,7,4,6,12,0,4,4,1,0,1,4,2,11,0,6,1.69776961888,1,0
15672,6,2,26,69,14,30,3,15,6,11,4,6,5,2,6,5,5,0,1,0,0,0,2,3,7,0,2,1.0529966928,0,0
15673,6,2,42,99,20,42,4,18,10,16,2,10,8,2,1,7,2,5,3,1,0,3,2,4,3,0,5,1.31977696165,0,0
15674,6,4,79,186,44,59,11,24,19,24,19,19,17,1,7,12,4,10,6,2,1,3,12,5,17,0,20,4.64805191764,1,0
15675,6,2,61,144,30,55,5,28,24,21,9,11,8,3,5,12,3,4,3,3,1,5,4,5,7,1,6,3.42466908049,3,0
15676,6,3,101,209,44,87,11,46,21,33,15,21,12,6,5,6,6,4,13,6,3,7,4,1,14,1,10,2.34206889884,1,0
15677,6,3,74,169,42,76,9,26,17,23,10,20,11,3,7,12,7,8,5,3,0,8,5,8,11,0,7,1.80370945329,0,0
15678,6,2,38,87,17,40,5,16,9,14,5,8,7,1,5,7,1,5,1,2,0,0,3,1,3,0,4,1.70162818845,0,1
15679,6,3,56,143,25,60,6,22,19,14,13,8,15,2,11,10,4,6,3,2,6,2,7,5,0,0,9,2.32082694041,1,3
15680,6,3,66,147,33,66,7,15,18,21,9,18,13,2,8,12,1,6,3,1,2,3,9,2,10,0,18,1.50824141487,0,1
15681,6,3,96,213,44,96,10,32,23,34,14,19,12,5,11,9,2,10,8,0,9,4,6,7,9,0,17,2.99664950178,3,0
15682,6,4,90,202,55,70,8,31,27,25,18,17,15,5,8,13,2,9,6,0,1,5,7,2,10,2,17,4.85108960633,3,2
15683,6,3,60,120,32,48,6,13,20,11,10,9,7,2,7,13,1,3,2,2,4,5,5,2,4,0,17,1.6083091229,2,0
15684,6,3,61,141,30,52,7,24,16,23,8,7,9,5,5,7,0,5,4,2,0,8,6,7,10,0,10,2.13936954434,1,0
15685,6,2,51,123,33,48,4,24,21,21,4,16,6,4,1,9,4,6,5,2,0,4,3,2,5,0,9,2.24395140233,3,1
15686,6,3,59,133,31,60,7,17,15,19,14,11,10,1,8,11,0,3,4,1,3,4,5,0,8,2,10,1.72260570627,0,0
15687,6,1,40,85,20,31,5,21,8,11,10,12,6,2,6,3,4,3,1,3,0,2,14,1,4,0,14,1.05230188019,0,1
15688,6,3,73,169,40,63,7,25,21,28,19,13,9,5,7,12,1,10,4,2,6,4,4,2,7,0,5,2.98363102214,2,1
15689,6,4,109,222,62,92,10,27,35,25,16,18,11,7,9,16,4,8,9,0,5,4,10,5,12,0,26,2.98370430397,3,0
15690,6,3,45,130,21,52,6,17,16,16,5,3,7,4,7,8,0,9,2,0,2,4,0,9,5,0,3,1.49460572467,2,1
15691,6,1,18,48,11,17,1,8,6,6,6,6,2,1,4,3,3,2,1,0,2,0,1,1,0,0,0,0.852048823047,1,0
15692,6,4,89,200,48,92,9,30,27,23,11,18,10,5,14,17,2,15,5,1,3,6,6,4,9,0,11,2.02841444518,3,0
15693,6,2,51,132,21,43,6,18,14,15,17,11,8,5,11,5,4,9,2,1,0,3,8,5,9,0,7,2.25384275128,1,2
15694,6,3,57,127,25,52,3,20,20,18,5,7,5,3,5,8,2,2,3,0,0,3,12,6,13,0,8,1.1560101455,3,1
15695,6,3,73,168,38,66,5,21,19,24,14,14,7,4,9,9,7,8,3,0,2,2,5,5,12,0,14,1.91329946607,3,0
15696,6,2,46,106,23,48,7,12,13,16,8,4,9,0,6,9,3,2,4,0,2,0,2,3,8,0,2,1.74032075501,0,1
15697,6,4,61,136,32,57,6,14,19,16,13,12,9,2,8,14,2,5,0,0,1,5,6,2,11,0,13,4.29920194777,2,0
15698,6,2,58,124,23,47,7,17,13,14,6,7,9,2,6,10,5,5,0,1,0,6,8,6,7,1,10,2.34184611007,0,0
15699,6,4,117,260,57,106,12,40,36,41,21,22,18,7,13,15,8,8,6,2,3,5,12,0,11,0,29,4.1873178336,4,2
15700,6,4,94,214,58,88,9,29,25,28,21,22,10,7,12,13,3,13,6,5,1,5,2,5,12,0,15,2.82077538386,4,0
15701,6,3,40,91,19,33,4,10,13,11,4,7,6,2,7,10,1,4,2,1,3,4,3,1,3,0,3,1.57609843948,1,1
15702,6,4,90,184,46,86,6,21,22,24,16,15,8,4,7,18,2,6,1,3,3,5,12,6,15,0,21,1.85872377759,3,0
15703,6,4,74,175,42,74,11,21,22,23,12,15,14,2,15,16,4,6,2,1,1,7,4,7,10,0,7,2.66455193117,0,1
15704,6,2,38,83,20,35,2,10,12,11,4,8,4,1,1,11,1,6,2,2,1,1,3,1,4,0,10,1.53429729673,1,0
15705,6,4,116,240,68,103,11,47,26,38,22,31,17,3,10,15,7,7,6,7,3,5,5,7,15,2,6,2.33070718502,2,1
15706,6,4,85,205,47,92,10,30,28,33,12,21,14,5,13,14,3,6,2,1,1,4,7,2,13,0,26,2.08365866505,1,0
15707,6,4,91,200,48,79,9,23,25,22,27,16,13,5,9,15,4,8,4,0,0,6,4,5,13,0,17,1.96596288276,3,0
15708,6,4,104,210,60,96,7,39,27,34,21,26,13,5,5,14,5,4,5,6,2,5,5,5,16,0,10,2.58258511041,3,0
15709,6,4,76,178,41,75,9,24,25,26,13,12,10,6,10,16,1,9,4,0,2,3,1,3,10,0,13,2.23540022461,0,0
15710,6,2,46,102,24,47,4,14,16,11,9,8,5,4,3,6,2,4,1,1,1,1,0,3,8,0,5,1.28700646108,2,1
15711,6,2,68,155,32,67,7,22,15,19,10,11,8,4,7,11,3,11,2,2,0,3,4,5,11,1,8,2.03372587931,3,0
15712,6,4,56,136,27,53,7,14,18,15,15,13,10,3,9,9,3,5,3,1,0,2,2,5,10,0,11,1.94285761856,0,0
15713,6,3,103,222,55,91,11,33,30,28,14,25,12,6,9,19,0,11,6,1,1,7,12,4,7,2,17,3.35046195517,3,0
15714,6,4,88,206,53,81,8,26,27,20,12,26,9,7,11,18,4,12,5,5,0,7,3,8,12,0,15,2.00408998901,4,0
15715,6,2,76,174,37,70,7,27,20,27,11,24,9,5,3,11,3,11,6,5,0,5,11,3,12,0,22,2.59712968371,2,0
15716,6,2,30,103,15,47,5,14,10,15,10,4,7,3,6,3,1,5,1,0,0,3,1,8,8,0,2,1.48823191622,0,1
15717,6,2,58,118,29,56,5,22,14,14,7,15,9,3,2,8,1,7,4,2,0,4,5,1,2,0,8,2.41923732533,0,1
15718,6,3,71,189,36,77,11,30,28,29,12,14,12,5,10,13,3,6,3,0,1,2,6,7,12,1,8,2.60458179147,0,1
15719,6,2,54,154,30,51,6,33,24,29,7,14,8,4,3,4,1,8,3,3,2,3,7,4,5,0,19,2.32667935037,4,0
15720,6,2,31,77,20,32,4,8,14,8,5,5,5,3,1,7,0,1,4,0,0,1,8,2,8,0,7,1.38877509882,0,0
15721,6,4,75,172,41,78,6,26,20,22,12,19,8,4,8,12,1,11,4,2,1,5,2,5,9,1,8,2.04285997425,3,1
15722,6,3,115,215,67,99,12,35,21,29,20,22,15,4,16,18,6,4,10,6,6,7,9,4,13,0,3,2.53553746595,1,1
15723,6,3,40,98,24,41,5,16,9,17,9,7,7,2,5,8,1,8,0,1,0,5,0,1,5,0,3,1.06095619658,0,1
15724,6,3,63,144,32,59,6,21,21,19,6,11,8,5,6,12,2,6,3,2,2,2,17,2,11,1,28,1.69996778898,1,0
15725,6,2,36,85,16,43,4,10,7,19,5,8,6,1,9,9,1,0,0,0,0,2,1,0,7,0,7,0.708175847124,1,0
15726,6,3,48,146,30,57,7,23,20,25,9,11,8,4,4,13,2,7,0,2,1,4,4,4,9,0,3,2.28499949993,2,2
15727,6,2,47,122,21,58,5,14,17,17,10,8,7,2,6,6,4,6,0,0,1,3,6,6,7,0,9,1.72137202461,2,1
15728,6,1,21,40,13,20,3,5,2,6,0,9,4,0,0,6,0,4,0,2,0,0,1,1,3,0,7,0.342538100453,0,0
15729,6,3,79,179,47,69,8,25,22,22,14,18,11,4,8,14,4,6,5,0,2,4,16,3,11,1,18,4.19716687935,2,1
15730,6,2,43,111,25,40,4,14,18,13,5,14,8,2,3,9,4,7,2,1,0,6,4,4,7,0,6,1.88388216864,2,1
15731,6,3,71,177,38,76,8,20,25,24,16,14,11,5,11,17,2,8,4,1,1,3,3,2,7,1,10,2.44128302355,1,2
15732,6,2,47,134,29,57,5,17,18,16,8,9,8,3,6,5,2,10,0,3,0,3,7,12,13,0,14,1.36153199734,2,0
15733,6,0,13,44,8,19,3,5,5,5,3,2,4,0,2,4,1,2,1,0,0,1,2,2,2,2,5,0.391411892151,0,1
15734,6,2,63,135,28,52,4,29,19,17,12,6,7,4,7,6,1,6,4,1,1,1,10,2,9,0,8,1.71563874027,3,0
15735,6,1,33,108,10,46,5,18,12,15,4,2,6,4,8,4,2,5,0,0,0,3,8,9,11,0,8,1.28383952952,1,3
15736,6,3,83,189,47,73,10,25,31,23,15,10,12,6,11,10,2,7,4,1,2,5,5,3,8,2,16,4.5259224943,0,2
15737,6,3,62,136,35,54,7,16,22,16,12,16,8,4,7,12,4,4,1,3,0,6,6,2,7,1,13,2.47932762839,1,0
15738,6,1,36,80,18,28,4,9,9,15,7,7,5,2,2,9,3,3,0,2,2,3,1,3,4,0,5,0.831565384557,0,2
15739,6,3,84,179,42,78,7,23,25,23,17,17,8,4,8,13,1,4,3,0,2,5,4,2,9,2,17,3.88909298985,3,0
15740,6,3,56,117,25,44,6,14,15,13,7,10,7,2,3,12,2,8,4,1,1,6,6,1,4,0,11,1.59594654102,2,1
15741,6,3,49,109,24,50,5,18,15,19,11,9,7,2,1,8,2,2,3,2,0,4,2,2,8,0,8,1.93872818903,1,0
15742,6,3,78,181,44,75,7,33,25,30,11,16,9,5,4,13,4,7,4,4,0,4,4,5,12,0,8,2.54907677089,5,3
15743,6,3,48,130,25,52,6,19,19,25,11,10,6,3,4,6,2,4,2,1,1,4,2,4,3,0,10,2.7146928482,2,0
15744,6,3,53,141,21,55,7,17,15,23,14,9,12,2,10,6,2,8,4,0,1,1,7,7,11,0,7,1.61369791242,0,0
15745,6,2,90,198,40,79,8,35,24,31,13,13,17,3,7,7,4,6,6,1,3,2,11,1,15,0,29,5.76736793693,0,0
15746,6,3,84,177,42,67,8,22,20,24,12,13,11,3,4,18,4,8,3,0,5,3,2,7,11,0,13,1.96327173069,2,2
15747,6,3,75,186,42,74,6,34,19,24,14,18,9,5,11,10,3,9,9,1,1,4,3,7,13,0,4,3.38498621012,2,0
15748,6,2,45,105,15,43,5,16,14,16,8,5,7,2,8,8,2,1,3,1,1,1,3,1,6,0,3,1.95565711049,2,4
15749,6,1,14,38,5,16,1,5,6,8,1,2,2,1,1,4,1,1,1,0,1,0,0,1,4,0,3,0.935246026742,1,0
15750,6,1,20,51,12,19,3,7,3,8,1,6,6,0,4,5,3,3,1,1,0,1,3,1,4,0,6,1.18003594666,0,0
15751,6,3,75,195,29,82,8,31,19,22,18,8,10,5,14,12,3,11,3,0,1,6,3,12,16,0,3,2.97960216703,3,0
15752,6,3,71,190,44,69,10,26,21,25,5,22,15,4,5,21,12,7,2,2,0,3,3,2,18,3,20,2.40099350451,2,1
15753,6,0,15,37,8,17,1,0,2,3,3,6,2,1,1,6,1,4,1,2,1,2,1,1,2,0,2,0.334789521718,1,0
15754,6,4,73,208,47,76,10,29,23,36,15,19,11,5,7,11,2,16,4,2,3,10,3,8,12,0,8,3.09371406027,2,1
15755,6,0,26,56,9,23,3,8,4,8,3,3,6,0,1,4,3,3,1,1,0,0,4,3,5,1,3,0.422034110332,0,0
15756,6,3,67,127,35,51,6,23,15,22,12,10,9,4,5,7,2,3,1,2,2,6,5,1,5,0,12,1.50976445345,0,0
15757,6,3,50,123,22,54,7,18,15,15,13,9,10,0,10,8,5,2,1,2,2,4,3,4,7,0,2,1.06255164387,0,1
15758,6,3,66,161,40,56,7,28,23,25,11,14,12,3,8,11,1,6,1,0,8,5,4,3,10,0,10,2.21298584427,1,1
15759,6,3,45,110,22,48,5,11,19,16,8,7,7,2,7,10,1,2,2,0,1,1,4,1,7,0,12,1.41218077383,1,1
15760,6,3,56,138,27,67,5,17,14,16,14,7,9,3,6,12,1,11,3,0,1,4,8,8,9,0,4,2.33505610112,2,0
15761,6,3,111,248,66,94,10,34,38,35,22,30,14,7,16,13,3,6,7,5,2,8,13,7,13,0,23,5.19437450557,2,0
15762,6,2,54,118,33,49,4,15,13,14,11,13,8,3,9,10,2,7,1,1,2,8,2,2,6,0,6,1.67385381583,2,1
15763,6,3,83,173,41,73,8,33,24,31,20,23,15,3,6,6,3,8,6,8,2,4,4,2,4,0,8,2.09554651625,2,1
15764,6,3,70,151,40,62,7,27,18,21,14,16,11,3,6,13,2,9,1,1,2,4,6,2,11,0,2,2.31556781673,1,0
15765,6,3,81,191,46,77,9,35,20,34,13,18,11,3,5,13,3,10,6,4,3,3,2,2,11,0,8,2.89953889458,2,1
15766,6,3,63,150,33,59,6,28,18,22,13,11,9,4,6,8,1,4,1,0,4,2,9,6,13,0,14,1.99406006503,2,1
15767,6,4,120,269,52,117,12,41,35,32,20,23,20,4,17,15,5,10,6,1,3,4,8,9,21,1,20,4.10158691433,3,3
15768,6,2,35,84,22,33,4,9,15,11,5,6,5,3,5,4,1,2,3,0,2,1,3,5,5,0,7,1.23162812822,1,1
15769,6,1,28,97,15,37,4,15,8,12,11,9,5,2,9,6,1,10,1,0,1,2,2,2,7,0,1,1.88453128228,2,0
15770,6,4,71,167,42,70,8,21,24,23,14,17,9,4,10,12,3,5,2,2,2,6,2,2,10,0,10,3.93243720693,2,1
15771,6,3,85,179,43,76,9,27,22,26,19,12,12,4,15,15,4,3,5,3,2,5,7,4,12,0,8,4.17206298065,0,1
15772,6,4,78,182,38,66,10,36,27,33,16,16,12,3,8,10,2,6,5,1,2,4,8,4,10,1,9,2.9026109073,1,0
15773,6,2,91,201,42,88,8,31,26,34,10,14,11,6,7,15,1,8,4,1,4,2,2,4,10,1,26,3.02030939242,3,1
15774,6,3,90,193,53,80,8,32,33,33,13,23,12,5,8,12,2,6,6,4,3,1,9,4,6,0,23,3.26158881817,3,1
15775,6,3,67,168,42,59,9,26,18,22,12,11,17,4,6,11,3,6,1,1,1,1,11,3,14,1,25,9.33755987345,0,2
15776,6,4,112,223,57,86,11,39,26,41,15,20,15,5,9,17,3,12,6,3,3,3,3,1,10,1,10,3.93481883392,2,0
15777,6,3,54,121,31,48,5,16,11,21,9,9,7,3,5,11,3,5,3,1,0,5,5,2,10,1,9,0.920995803175,1,0
15778,6,1,35,75,22,27,5,10,8,13,5,5,6,1,2,6,1,4,3,2,0,2,2,2,4,1,6,1.39394436773,1,2
15779,6,3,59,122,32,54,6,19,18,16,10,9,9,2,6,10,2,4,1,1,1,4,5,2,9,0,6,1.3338949883,0,0
15780,6,4,115,255,69,105,11,45,38,48,19,28,13,8,11,21,4,8,6,5,0,1,3,2,14,1,13,3.84582826272,3,1
15781,6,4,85,241,40,101,12,32,19,28,20,13,17,3,21,11,10,11,6,1,6,2,11,13,19,0,17,4.37188604104,2,0
15782,6,3,64,166,36,54,8,26,27,25,9,24,9,4,5,14,4,6,5,4,3,6,1,5,8,1,4,5.94502129235,2,1
15783,6,4,73,182,37,76,8,22,19,28,17,12,9,5,9,13,3,7,7,1,2,1,7,7,15,1,9,3.09007010755,2,2
15784,6,3,54,143,36,52,6,30,15,26,5,15,8,5,4,8,3,9,5,3,0,3,5,1,6,0,6,1.75379400462,1,0
15785,6,3,80,165,34,62,7,26,26,24,9,13,11,3,5,12,1,5,3,2,1,4,8,0,8,1,25,5.56556382543,2,0
15786,6,3,86,179,44,78,5,36,20,28,18,16,8,5,8,9,3,8,2,3,0,4,1,1,11,1,7,1.94921927201,4,1
15787,6,4,97,225,43,90,6,34,29,38,22,18,8,5,10,13,5,9,2,3,1,7,14,4,10,0,14,4.22880203848,5,2
15788,6,4,106,235,57,89,9,36,29,28,18,17,19,6,15,17,9,9,2,2,2,8,12,4,14,0,21,5.83133375773,4,0
15789,6,2,68,162,32,64,9,21,22,26,5,5,12,2,2,10,3,7,4,1,0,4,10,4,9,1,20,2.81034186973,1,1
15790,6,4,75,185,41,88,10,35,20,26,16,18,12,4,6,14,4,9,3,0,1,5,4,2,12,0,14,3.78833642154,1,0
15791,6,1,49,116,30,49,8,21,16,21,7,12,11,0,3,10,4,3,2,1,1,1,4,4,8,0,3,1.35841404328,0,1
15792,6,2,48,118,27,48,5,16,15,15,7,11,7,3,7,9,0,7,4,1,0,2,1,4,8,0,6,2.02915866436,2,0
15793,6,1,43,95,18,42,5,16,10,17,7,6,7,2,1,2,0,3,7,0,1,3,10,5,5,0,10,1.44855996116,0,1
15794,6,3,79,210,38,76,10,25,28,25,17,19,12,6,20,12,3,10,7,0,1,2,12,7,14,1,21,3.16202110616,3,1
15795,6,3,44,140,26,53,7,17,15,19,14,12,10,3,8,11,3,7,2,3,1,3,5,6,10,0,9,2.13150641266,1,2
15796,6,3,79,179,43,70,9,24,17,26,14,24,9,5,11,15,2,9,8,2,0,8,3,6,15,0,2,3.68718508779,3,1
15797,6,2,23,57,15,17,1,7,7,5,6,7,3,1,2,4,0,3,2,0,0,2,4,1,7,0,3,3.11226156671,1,0
15798,6,3,49,108,26,48,4,12,10,9,8,11,4,3,9,10,2,7,2,3,0,4,5,6,2,0,5,1.17679166562,2,1
15799,6,2,56,118,26,51,5,17,13,21,8,9,6,4,4,8,1,5,3,1,1,2,6,1,7,0,14,2.74511063354,2,0
15800,6,3,80,191,45,86,9,31,32,30,14,11,11,3,6,12,4,9,5,2,0,4,4,6,15,0,8,2.35737812899,2,0
15801,6,3,43,126,25,49,6,15,10,19,10,8,10,3,6,11,2,9,0,0,1,2,4,4,11,0,8,1.45583856737,1,0
15802,6,3,57,122,33,48,5,26,15,22,9,16,7,4,2,8,2,5,2,2,0,5,2,1,5,1,2,1.32567992978,2,2
15803,6,1,56,153,27,58,7,23,22,26,9,11,9,4,3,13,3,11,2,0,2,4,3,3,7,0,4,3.78495747945,2,1
15804,6,4,74,175,33,80,9,23,23,23,10,16,10,5,6,10,3,11,2,1,1,5,2,7,13,0,7,1.77046568422,1,1
15805,6,4,57,162,34,64,8,26,18,22,17,12,13,2,10,12,3,7,5,3,1,3,4,7,11,0,4,2.34545714155,0,0
15806,6,3,59,146,32,59,6,27,14,24,9,10,10,3,6,8,3,7,1,0,0,3,2,6,13,0,7,1.39044960809,1,1
15807,6,0,36,73,18,28,4,18,7,10,1,4,5,2,2,2,1,3,4,2,1,4,6,2,4,1,7,3.36774387008,0,0
15808,6,3,58,130,25,51,5,19,19,17,6,13,6,4,4,8,3,6,7,3,0,2,8,4,10,0,9,2.2697516879,3,0
15809,6,3,55,125,32,52,7,18,10,16,11,10,12,0,10,8,0,6,1,2,1,7,7,6,11,0,9,1.80716492633,0,0
15810,6,3,58,138,27,44,3,22,21,22,7,10,4,2,5,1,5,5,3,0,0,7,17,0,8,0,23,1.64504058851,1,2
15811,6,2,33,83,18,35,5,11,10,10,9,10,6,1,5,7,0,7,0,1,0,1,1,2,8,0,4,0.912068275777,0,2
15812,6,3,50,131,28,46,6,14,14,25,13,11,7,3,2,12,2,4,2,0,3,7,1,1,6,0,4,1.84575445506,2,0
15813,6,3,73,158,47,72,6,32,22,22,5,20,8,5,5,15,4,7,4,3,2,7,5,2,7,0,18,1.78162882758,4,0
15814,6,4,85,173,45,74,7,25,21,27,14,17,18,4,7,11,2,5,2,3,1,6,5,4,9,0,26,1.57871742658,2,1
15815,6,3,55,136,36,54,6,25,12,26,8,12,12,4,5,13,5,6,0,3,1,3,3,2,10,0,6,1.67594008544,0,1
15816,6,3,79,166,42,81,5,37,14,25,11,21,6,4,5,6,4,8,5,8,0,4,6,4,6,0,14,1.82064684351,3,1
15817,6,3,66,153,34,70,8,22,20,25,11,11,14,3,7,15,1,6,2,0,0,5,4,2,13,0,9,1.81730615265,0,1
15818,6,2,40,99,21,42,5,17,17,15,7,11,9,1,4,5,1,1,4,3,1,1,5,3,11,1,4,2.20432820064,0,0
15819,6,3,82,157,38,57,6,23,17,24,10,20,7,5,9,10,6,4,5,4,3,4,10,5,7,0,16,1.48299453814,2,1
15820,6,4,56,126,33,45,4,19,9,15,17,11,33,1,7,11,6,5,1,1,6,4,7,3,1,0,8,2.09582832822,0,3
15821,6,3,84,199,57,70,10,31,21,34,16,25,12,5,11,8,5,9,9,6,2,6,5,5,11,2,14,3.72196280655,2,0
15822,6,1,57,166,31,66,5,33,18,24,13,12,6,4,7,9,6,8,2,3,6,2,5,6,5,0,6,3.08510964624,3,3
15823,6,1,12,29,4,12,1,8,3,5,2,2,2,1,1,0,0,1,2,0,0,0,0,2,0,0,0,0.725437223573,1,0
15824,6,4,163,395,92,154,12,79,51,66,35,40,13,11,18,15,6,22,7,8,5,9,10,10,13,0,17,4.85134859212,7,1
15825,6,3,66,145,38,73,6,13,22,15,14,15,8,4,13,14,3,4,3,2,0,6,2,2,8,0,13,2.91182900463,3,0
15826,6,3,68,153,36,62,8,29,20,25,5,13,9,5,8,13,3,6,4,3,0,2,2,2,6,0,14,1.85888066747,0,0
15827,6,4,112,238,65,100,12,39,35,35,14,23,16,6,12,17,2,12,8,3,1,8,2,1,13,1,14,3.65441958432,3,0
15828,6,3,53,136,25,47,6,29,16,22,4,11,8,4,8,4,6,9,4,2,0,1,3,0,5,1,10,1.72622073579,1,0
15829,6,1,47,129,22,46,5,21,14,18,8,10,6,3,4,10,5,10,0,1,0,3,3,5,7,0,7,1.92442673835,2,0
15830,6,3,64,148,39,63,7,25,17,24,11,16,10,3,5,11,6,6,5,3,1,5,5,2,14,0,4,1.73454224454,1,0
15831,6,0,14,35,5,12,2,6,2,5,4,1,4,0,1,0,1,2,1,0,0,0,2,5,2,0,3,0.940356817776,0,1
15832,6,2,34,82,20,30,3,8,10,16,4,9,7,2,1,9,1,6,3,2,1,1,3,0,6,0,6,0.59914217577,2,1
15833,6,1,33,90,20,33,2,16,12,17,2,9,3,2,1,5,1,7,0,1,0,2,5,2,5,1,11,1.220071566,2,0
15834,6,4,131,295,71,117,14,39,36,39,19,22,22,5,22,23,3,12,6,3,3,6,11,8,16,1,19,9.45779312165,1,0
15835,6,4,108,236,65,99,11,43,26,37,18,23,14,5,15,15,4,9,9,2,0,8,5,2,11,0,15,3.62895741507,2,2
15836,6,1,55,131,30,58,7,29,17,19,8,14,9,3,5,6,1,4,9,3,1,2,1,3,9,0,7,1.90793062066,1,0
15837,6,1,61,145,35,59,6,26,18,28,9,17,8,4,5,10,1,4,4,6,0,2,11,5,8,0,6,2.11113025179,1,2
15838,6,2,59,143,31,59,7,23,14,25,16,13,13,2,5,12,1,4,0,1,0,4,7,2,7,1,11,2.01311040424,1,0
15839,6,2,46,126,20,51,7,11,17,17,8,6,9,2,7,13,2,5,0,1,0,3,2,9,12,0,8,2.34277818471,0,0
15840,6,2,140,351,70,140,14,62,37,50,20,29,18,9,15,16,11,14,9,8,4,10,20,11,24,2,35,9.46195963222,5,2
15841,6,3,57,106,15,44,5,12,9,11,13,3,9,2,8,3,2,1,2,1,3,0,16,7,12,0,22,1.52871422409,1,2
15842,6,2,38,92,20,36,4,12,6,15,6,7,6,3,8,5,5,4,1,2,1,2,0,4,12,0,3,1.28855748909,1,0
15843,6,3,112,271,55,109,7,34,42,32,21,21,8,7,18,16,6,8,6,2,4,5,14,9,11,3,25,3.93796826382,6,2
15844,6,2,48,103,23,37,4,25,10,20,6,14,7,3,2,5,2,7,5,4,0,0,1,0,3,0,2,1.48084420018,1,1
15845,6,3,59,136,28,58,7,21,19,20,8,9,9,3,8,7,1,3,2,1,5,4,2,1,8,0,13,3.12839447382,1,1
15846,6,4,98,211,56,93,10,34,24,32,21,22,11,5,13,15,3,8,4,6,0,5,5,3,12,3,13,2.58497364643,2,1
